positions,artists,titles
1,ED SHEERAN FT KHALID,BEAUTIFUL PEOPLE
2,SHAWN MENDES/CAMILA CABELLO,SENORITA
3,ED SHEERAN FT STORMZY,TAKE ME BACK TO LONDON
4,ED SHEERAN/CHANCE/PNB ROCK,CROSS ME
5,LEWIS CAPALDI,HOLD ME WHILE YOU WAIT
6,AJ TRACEY,LADBROKE GROVE
7,MIST FT FREDO,SO HIGH
8,SIGALA & BECKY HILL,WISH YOU WELL
9,STORMZY,CROWN
10,LIL NAS X,OLD TOWN ROAD
11,MABEL,MAD LOVE
12,POST MALONE/YOUNG THUG,GOODBYES
13,DAVE FT BURNA BOY,LOCATION
14,LEWIS CAPALDI,SOMEONE YOU LOVED
15,DOMINIC FIKE,3 NIGHTS
16,BILLIE EILISH,BAD GUY
17,KYGO & WHITNEY HOUSTON,HIGHER LOVE
18,KREPT/KONAN/HEADIE ONE/K-TRAP,I SPY
19,YOUNG T & BUGSEY FT AITCH,STRIKE A POSE
20,D-BLOCK EUROPE,HOME P*SSY
21,TAYLOR SWIFT,YOU NEED TO CALM DOWN
22,KATY PERRY,NEVER REALLY OVER
23,AVICII FT ALOE BLACC,SOS
24,STORMZY,VOSSI BOP
25,CHRIS BROWN FT DRAKE,NO GUIDANCE
26,FREYA RIDINGS,CASTLES
27,LEWIS CAPALDI,GRACE
28,JESS GLYNNE & JAX JONES,ONE TOUCH
29,DRAKE FT RICK ROSS,MONEY IN THE GRAVE
30,MARK RONSON FT CAMILA CABELLO,FIND U AGAIN
31,JAY1,MOCKING IT
32,LIL NAS X,PANINI
33,MARTIN GARRIX/MACKLEMORE/STUMP,SUMMER DAYS
34,LITTLE MIX,BOUNCE BACK
35,MEDUZA FT GOODBOYS,PIECE OF YOUR HEART
36,MILEY CYRUS,MOTHER'S DAUGHTER
37,REMEDEE FT NOT3S & YOUNG ADZ,LOVE OF MY LIFE
38,YOUNG THUG/J COLE/TRAVIS SCOTT,THE LONDON
39,LIZZO,TRUTH HURTS
40,TIESTO/JONAS BLUE/RITA ORA,RITUAL
41,DAVE & AJ TRACEY,THIAGO SILVA
42,NSG,OT BOP
43,CALVIN HARRIS & RAG'N'BONE MAN,GIANT
44,ELLIE GOULDING & JUICE WRLD,HATE ME
45,LIL TECCA,RANSOM
46,POLO G FT LIL TJAY,POP OUT
47,GEORGE EZRA,SHOTGUN
48,LADY GAGA & BRADLEY COOPER,SHALLOW
49,AVICII,HEAVEN
50,BUGZY MALONE FT AITCH,KILOS
51,ALI GATIE,IT'S YOU
52,CRAIG DAVID,WHEN YOU KNOW WHAT LOVE IS
53,5 SECONDS OF SUMMER,EASIER
54,JOEL CORRY,SORRY
55,DERMOT KENNEDY,OUTNUMBERED
56,BECKY HILL & WEISS,I COULD GET USED TO THIS
57,JAX JONES/MARTIN SOLVEIG/BEER,ALL DAY AND NIGHT
58,TOM WALKER,JUST YOU AND I
59,JAX JONES & BEBE REXHA,HARDER
60,PLUG FT DAPPY & TORY LANEZ,NOT TODAY
61,CHRIS BROWN/JUSTIN BIEBER/INK,DON'T CHECK ON ME
62,CHAINSMOKERS & BEBE REXHA,CALL YOU MINE
63,MABEL,DON'T CALL ME UP
64,POST MALONE FT SWAE LEE,SUNFLOWER
65,Y2K & BBNOS,LALALA
66,MOSTACK FT STORMZY,SHINE GIRL
67,WILEY/TORY LANEZ/KRANIUM/DAPPY,MY ONE
68,JONAS BROTHERS,SUCKER
69,AVA MAX,SWEET BUT PSYCHO
70,ZARA LARSSON,ALL THE TIME
71,HEADIE ONE FT SKEPTA,BACK TO BASICS
72,MARK RONSON FT LYKKE LI,LATE NIGHT FEELINGS
73,WILEY/STEFFLON DON/SEAN PAUL,BOASTY
74,RUSS & TION WAYNE,KEISHA & BECKY
75,CAMELPHAT & JAKE BUGG,BE SOMEONE
76,STEFFLON DON FT LIL BABY,PHONE DOWN
77,SHAWN MENDES,IF I CAN'T HAVE YOU
78,GERRY CINNAMON,CANTER
79,TOM WALKER FT ZARA LARSSON,NOW YOU'RE GONE
80,BEYONCE,SPIRIT
81,NICKI MINAJ,MEGATRON
82,B YOUNG,GUCCI DEMON
83,DIGGA D & RUSS SPLASH,MR SHEEEN
84,KILLERS,MR BRIGHTSIDE
85,PANIC AT THE DISCO,HIGH HOPES
86,SKEPTA FT J HUS,WHAT DO YOU MEAN
87,JONAS BROTHERS,ONLY HUMAN
88,SAM FELDT FT RANI,POST MALONE
89,DAVID GUETTA & MARTIN SOLVEIG,THING FOR YOU
90,MARSHMELLO FT KANE BROWN,ONE THING RIGHT
91,KENNY ALLSTAR FT DIGDAT,FRIDAY
92,UNKNOWN T FT AJ TRACEY,LEAVE DAT TRAP
93,PLUG/D BLOCK EUROPE/OFFSET,RICH
94,PINKFONG,BABY SHARK
95,KHALID,TALK
96,TAYLOR SWIFT FT BRENDON URIE,ME
97,HARDY CAPRIO & DIGDAT,GUTEN TAG
98,ASHLEY O,ON A ROLL
99,JONAS BLUE FT THERESA REX,WHAT I LIKE ABOUT YOU
100,FISHER,YOU LITTLE BEAUTY
