positions,artists,titles
1,THE KINKS,SUNNY AFTERNOON
2,GENE PITNEY,NOBODY NEEDS YOUR LOVE
3,IKE AND TINA TURNER,"RIVER DEEP, MOUNTAIN HIGH"
4,GEORGIE FAME AND THE BLUE FLAMES,GETAWAY
5,THE HOLLIES,BUS STOP
6,FRANK SINATRA,STRANGERS IN THE NIGHT
7,THE BEATLES,PAPERBACK WRITER
8,PETULA CLARK,I COULDN'T LIVE WITHOUT YOUR LOVE
9,CHRIS FARLOWE,OUT OF TIME
10,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",HIDEAWAY
11,LOS BRAVOS,BLACK IS BLACK
12,CILLA BLACK,DON'T ANSWER ME
13,PERCY SLEDGE,WHEN A MAN LOVES A WOMAN
14,ELVIS PRESLEY,LOVE LETTERS
15,THE MAMAS AND THE PAPAS,MONDAY MONDAY
16,ROY ORBISON,LANA
17,DUSTY SPRINGFIELD,GOING BACK
18,CHRIS MONTEZ,THE MORE I SEE YOU
19,JAMES BROWN,IT'S A MAN'S MAN'S MAN'S WORLD
20,HERMAN'S HERMITS,THIS DOOR SWINGS BOTH WAYS
21,THE BEACH BOYS,SLOOP JOHN B
22,KEN DODD,PROMISES
23,SIMON AND GARFUNKEL,I AM A ROCK
24,YARDBIRDS,OVER UNDER SIDEWAYS DOWN
25,DAVE BERRY,MAMA
26,THE ANIMALS,DON'T BRING ME DOWN
27,WALKER BROTHERS,(BABY) YOU DON'T HAVE TO TELL ME
28,TWICE AS MUCH,SITTIN' ON A FENCE
29,TROGGS,WITH A GIRL LIKE YOU
30,MERSEYS,SORROW
31,THE SHADOWS,A PLACE IN THE SUN
32,THE ROLLING STONES,"PAINT IT, BLACK"
33,THE FOUR SEASONS,OPUS 17
34,THE BACHELORS,CAN I TRUST YOU
35,DAVID GARRICK,LADY JANE
36,TROGGS,WILD THING
37,TOM JONES,ONCE THERE WAS A TIME/NOT RESPONSIBLE
38,MANFRED MANN,YOU GAVE ME SOMEBODY TO LOVE
39,CHIFFONS,SWEET TALKIN' GUY
40,FRANK IFIELD,NO ONE WILL EVER KNOW
41,SANDIE SHAW,NOTHING COMES EASY
42,CRITTERS,YOUNGER GIRL
43,LOVIN' SPOONFUL,SUMMER IN THE CITY
44,THE TEMPTATIONS,AIN'T TOO PROUD TO BEG
45,SONNY AND CHER,HAVE I STAYED TOO LONG
46,DAVID AND JONATHAN,LOVERS OF THE WORLD UNITE
47,OTIS REDDING,MY LOVER'S PRAYER
48,PAUL AND BARRY RYAN,I LOVE HOW YOU LOVE ME
49,ALAN PRICE SET,"HI-LILI, HI-LO"
50,IVY LEAGUE,WILLOW TREE
