positions,artists,titles
1,THE FIRM,STAR TREKKIN'
2,WHITNEY HOUSTON,I WANNA DANCE WITH SOMEBODY (WHO LOVES ME)
3,GEORGE MICHAEL,I WANT YOUR SEX
4,JOHNNY LOGAN,HOLD ME NOW
5,STARSHIP,NOTHING'S GONNA STOP US NOW
6,BRUCE WILLIS,UNDER THE BOARDWALK
7,U2,I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR
8,SAMANTHA FOX,NOTHING'S GONNA STOP ME NOW
9,JOHN FARNHAM,YOU'RE THE VOICE
10,ERASURE,VICTIM OF LOVE
11,MIRAGE,JACK MIX II/III
12,PEPSI AND SHIRLIE,GOODBYE STRANGER
13,JODY WATLEY,LOOKING FOR A NEW LOVE
14,ABC,WHEN SMOKEY SINGS
15,WET WET WET,WISHING I WAS LUCKY
16,WHITESNAKE,IS THIS LOVE
17,RUN-DMC,IT'S TRICKY
18,JOHNNY HATES JAZZ,SHATTERED DREAMS
19,BEASTIE BOYS,NO SLEEP TILL BROOKLYN
20,TOM JONES,IT'S NOT UNUSUAL {1987}
21,CURIOSITY KILLED THE CAT,MISFIT {1987}
22,DONNA ALLEN,SERIOUS
23,SUZANNE VEGA,LUKA
24,JANET JACKSON,THE PLEASURE PRINCIPLE
25,CHRIS REA,LET'S DANCE
26,BROKEN ENGLISH,COMIN' ON STRONG
27,HERB ALPERT,DIAMONDS {1987}
28,ECHO & THE BUNNYMEN,THE GAME
29,CROWDED HOUSE,DON'T DREAM IT'S OVER
30,SIMPLE MINDS,PROMISED YOU A MIRACLE (LIVE)
31,TERENCE TRENT D'ARBY,WISHING WELL
32,PRINCE,IF I WAS YOUR GIRLFRIEND
33,ALEXANDER O'NEAL,FAKE
34,LIVING IN A BOX,SCALES OF JUSTICE
35,JUDY BOUCHER,CAN'T BE WITH YOU TONIGHT
36,TOM JONES,A BOY FROM NOWHERE
37,JOYCE SIMS,LIFETIME LOVE
38,BOY GEORGE,KEEP ME IN MIND
39,ATLANTIC STARR,ALWAYS
40,THE HOUSEMARTINS,FIVE GET OVER EXCITED
41,BILLY IDOL,SWEET SIXTEEN
42,THE WHISPERS,ROCK STEADY
43,TINA TURNER,BREAK EVERY RULE
44,CLIFF RICHARD,MY PRETTY ONE
45,LABI SIFFRE,(SOMETHING INSIDE) SO STRONG
46,GENESIS,THROWING IT ALL AWAY
47,2 PUERTO RICANS A BLACKMAN AND A DOMINICAN,NO WAY BACK/DO IT PROPERLY
48,JACK 'N' CHILL,THE JACK THAT HOUSE BUILT
49,DIANA ROSS,DIRTY LOOKS
50,FLEETWOOD MAC,BIG LOVE
51,LIVING IN A BOX,LIVING IN A BOX
52,ALISON MOYET,ORDINARY GIRL
53,JIMMY ROSELLI,WHEN YOUR OLD WEDDING RING WAS NEW {1987}
54,MARILLION,INCOMMUNICADO
55,ROBERT CRAY BAND,RIGHT NEXT DOOR
56,CAROL HITCHCOCK,GET READY
57,BRYAN ADAMS,HEARTS ON FIRE
58,ERIC CLAPTON WITH TINA TURNER,TEARING US APART
59,THE CHRISTIANS,HOOVERVILLE (AND THEY PROMISED US THE WORLD)
60,MINT JULEPS,EVERY KINDA PEOPLE
61,HUE AND CRY,LABOUR OF LOVE
62,NITRO DELUXE,THIS BRUTAL HOUSE
63,PRINCESS,RED HOT
64,CAMEO,BACK AND FORTH
65,SOUP DRAGONS,CAN'T TAKE NO MORE
66,HEART,ALONE
67,STAN CAMPBELL,YEARS GO BY
68,RADIO HEART FEATURING GARY NUMAN,LONDON TIMES FT GARY NUMAN
69,SIMPLY RED,INFIDELITY
70,JENNIFER RUSH AND ELTON JOHN,FLAMES OF PARADISE
71,FM,LET LOVE BE THE LEADER
72,JACKSON SISTERS,I BELIEVE IN MIRACLES
73,PAUL LEKAKIS,BOOM BOOM (LET'S GO BACK TO MY ROOM)
74,TWO NATIONS,THAT'S THE WAY IT FEELS
75,DENNIS EDWARDS AND SIEDAH GARRETT,DON'T LOOK ANY FURTHER
76,ERIC B AND RAKIM,I KNOW YOU GOT SOUL
77,KENNY JASON AND EDDIE SMITH,CAN U DANCE
78,2 PUERTO RICANS A BLACKMAN AND A DOMINICAN,DO IT PROPERLY
79,BREAKFAST CLUB,RIGHT ON TRACK
80,THE KANE GANG,MOTORTOWN
81,HOUSE MASTER BOYZ AND THE RUDE BOY OF HOUSE,HOUSE NATION
82,LL COOL J,I'M BAD
83,SLAYER,RAINING BLOOD
84,GUNS N' ROSES,IT'S SO EASY
85,CRY BEFORE DAWN,GONE FOREVER
86,JETS {US},YOU GOT IT ALL
87,STONEFREE,CAN'T SAY 'BYE
88,ULTRAVOX,ALL IN ONE DAY
89,THE ART OF NOISE,MOMENTS IN LOVE
90,BLACK BRITAIN,FUNKY NASSAU
91,NOEL MURPHY,MURPHY AND THE BRICKS
92,HAZELL DEAN,ALWAYS DOESN'T MEAN FOREVER
93,STRAFE,OUTLAW
94,THE FATBACK BAND,I FOUND LOVIN' {1987}
95,FREDDIE MCGREGOR,JUST DON'T WANT TO BE LONELY
96,SMOKEY ROBINSON,JUST TO SEE HER
97,MAXI PRIEST,WOMAN IN YOU
98,THE JESUS AND MARY CHAIN,APRIL SKIES
99,RAPPIN' REVEREND,I AIN'T INTO THAT
100,ANITA BAKER,SAME OLE LOVE (365 DAYS A YEAR)
