positions,artists,titles
1,DR. HOOK,WHEN YOU'RE IN LOVE WITH A BEAUTIFUL WOMAN
2,LENA MARTELL,ONE DAY AT A TIME
3,QUEEN,CRAZY LITTLE THING CALLED LOVE
4,THE JAM,THE ETON RIFLES
5,THE COMMODORES,STILL
6,ABBA,GIMME GIMME GIMME
7,SAD CAFE,EVERY DAY HURTS
8,SELECTER,ON MY RADIO
9,FLEETWOOD MAC,TUSK
10,SPECIALS FEATURING RICO+,A MESSAGE TO YOU RUDY/NITE KLUB FT RICO+
11,SUZI QUATRO,SHE'S IN LOVE WITH YOU
12,VIOLA WILLS,GONNA GET ALONG WITHOUT YOU NOW
13,THE RAMBLERS,THE SPARROW
14,DONNA SUMMER AND BARBRA STREISAND,NO MORE TEARS (ENOUGH IS ENOUGH)
15,B.A. ROBERTSON,KNOCKED IT OFF
16,KOOL AND THE GANG,LADIES NIGHT
17,HERB ALPERT,RISE
18,IRIS WILLIAMS,HE WAS BEAUTIFUL (CAVATINA)
19,ERROL DUNKLEY,O.K. FRED
20,XTC,MAKING PLANS FOR NIGEL
21,EARTH WIND AND FIRE,STAR
22,MADNESS,ONE STEP BEYOND...
23,CHIC,MY FORBIDDEN LOVER
24,THE ISLEY BROTHERS,IT'S A DISCO NIGHT (ROCK DON'T STOP)
25,THE BUGGLES,VIDEO KILLED THE RADIO STAR
26,DYNASTY,I DON'T WANT TO BE A FREAK
27,THIN LIZZY,SARAH
28,THE DOOLEYS,THE CHOSEN FEW
29,CATS U.K.,LUTON AIRPORT
30,CHARLIE DANIELS BAND,THE DEVIL WENT DOWN TO GEORGIA
31,MICHAEL JACKSON,DON'T STOP 'TIL YOU GET ENOUGH
32,MATCHBOX,ROCKABILLY REBEL
33,ELECTRIC LIGHT ORCHESTRA,CONFUSION/LAST TRAIN TO LONDON
34,GIBSON BROTHERS,QUE SERA MI VIDA
35,THE BOOMTOWN RATS,DIAMOND SMILES
36,DAN-I,MONKEY CHOP
37,ROBERT JOHN,SAD EYES
38,SECRET AFFAIR,LET YOUR HEART DANCE
39,LENE LOVICH,BIRD SONG
40,SEX PISTOLS/TEN POLE TUDOR,THE GREAT ROCK 'N' ROLL SWINDLE/ROCK AROUND THE CLOCK
41,THE MOODY BLUES,NIGHTS IN WHITE SATIN
42,THE UNDERTONES,YOU'VE GOT MY NUMBER
43,TOURISTS,I ONLY WANT TO BE WITH YOU
44,DARTS,CAN'T GET ENOUGH OF YOUR LOVE
45,RAINBOW,SINCE YOU'VE BEEN GONE
46,CLIFF RICHARD,HOT SHOT
47,THE POLICE,MESSAGE IN A BOTTLE
48,SHOWADDYWADDY,A NIGHT AT DADDY GEE'S
49,SHAM 69,YOU'RE A BETTER MAN THAN I
50,CHRIS THOMPSON AND NIGHT,IF YOU REMEMBER ME
51,BLONDIE,DREAMING
52,ANGELIC UPSTARTS,NEVER 'AD NOTHIN'
53,DAVE EDMUNDS,QUEEN OF HEARTS
54,STATUS QUO,WHATEVER YOU WANT
55,WHITESNAKE,LONG WAY FROM HOME
56,SPARKS,TRYOUTS FOR THE HUMAN RACE
57,THE PRETENDERS,BRASS IN POCKET
58,PAUL PHOENIX,"NUNC DIMITTIS (THEME FROM 'TINKER, TAILOR, SOLDIER, SPY')"
59,AL HUDSON AND THE SOUL PARTNERS,YOU CAN DO IT
60,ROSE ROYCE,IS IT LOVE YOU'RE AFTER
61,DEF LEPPARD,WASTED
62,COZY POWELL,THEME ONE
63,THE DAMNED,SMASH IT UP
64,ATLANTA RHYTHM SECTION,SPOOKY
65,JONATHAN KING,GLORIA
66,ROCKY BURNETTE,TIRED OF TOEIN' THE LINE
67,JANIS IAN,FLY TOO HIGH
68,ATMOSFEAR,DANCING IN OUTER SPACE
69,AMII STEWART,JEALOUSY
70,THE POLICE,FALL OUT
71,STORM,IT'S MY HOUSE
72,LURKERS,NEW GUITAR IN TOWN
73,DUSTY SPRINGFIELD,BABY BLUE
74,GLORIA GAYNOR,LET ME KNOW (I HAVE A RIGHT)
75,CHARLIE DORE,PILOT OF THE AIRWAVES
