positions,artists,titles
1,CARDI B FT MEGAN THEE STALLION,WAP
2,24KGOLDN FT IANN DIOR,MOOD
3,HEADIE ONE/AJ TRACEY/STORMZY,AIN'T IT DIFFERENT
4,NATHAN DAWE FT KSI,LIGHTER
5,PAUL WOOLFORD & DIPLO/LOMAX,LOOKING FOR ME
6,POP SMOKE FT LIL TJAY,MOOD SWINGS
7,JOEL CORRY FT MNEK,HEAD & HEART
8,DRAKE FT LIL DURK,LAUGH NOW CRY LATER
9,JASON DERULO,TAKE YOU DANCING
10,MILEY CYRUS,MIDNIGHT SKY
11,DJ KHALED FT DRAKE,GREECE
12,CLEAN BANDIT/MABEL/24KGOLDN,TICK TOCK
13,TATE MCRAE,YOU BROKE ME FIRST
14,S1MBA FT KSI,LOOSE
15,POP SMOKE/LIL BABY/DABABY,FOR THE NIGHT
16,INTERNET MONEY/GUNNA/TOLIVER,LEMONADE
17,JAWSH 685 & JASON DERULO,SAVAGE LOVE (LAXED - SIREN BEAT)
18,DERMOT KENNEDY,GIANTS
19,LITTLE MIX,HOLIDAY
20,CONAN GRAY,HEATHER
21,BTS,DYNAMITE
22,DJ KHALED FT DRAKE,POPSTAR
23,PS1 FT ALEX HOSKING,FAKE FRIENDS
24,DABABY FT RODDY RICCH,ROCKSTAR
25,HARRY STYLES,WATERMELON SUGAR
26,WEEKND,BLINDING LIGHTS
27,SIGALA & JAMES ARTHUR,LASTING LOVER
28,TOPIC FT A7S,BREAKING ME
29,LADY GAGA & ARIANA GRANDE,RAIN ON ME
30,AJ TRACEY & MABEL,WEST TEN
31,DUA LIPA,HALLUCINATE
32,CHRIS BROWN & YOUNG THUG,GO CRAZY
33,NINES FT NSG,AIRPLANE MODE
34,CALVIN HARRIS & WEEKND,OVER NOW
35,HEADIE ONE & DRAKE,ONLY YOU FREESTYLE
36,KYGO & TINA TURNER,WHAT'S LOVE GOT TO DO WITH IT
37,REGARD & RAYE,SECRETS
38,ABRA CADABRA,ON DECK
39,SAWEETIE,TAP IN
40,TONES & I,DANCE MONKEY
41,JUBEL FT NEIMY,DANCING IN THE MOONLIGHT
42,MARSHMELLO & DEMI LOVATO,OK NOT TO BE OK
43,S1MBA FT DTG,ROVER
44,BECKY HILL & SIGALA,HEAVEN ON MY MIND
45,TAYLOR SWIFT,CARDIGAN
46,RUDIMENTAL/ANNE-MARIE/TION,COME OVER
47,MORRISSON FT JORDAN,BROTHERS
48,JUICE WRLD & WEEKND,SMILE
49,SAINT JHN,ROSES
50,POP SMOKE/50 CENT/RODDY RICCH,THE WOO
51,LEWIS CAPALDI,SOMEONE YOU LOVED
52,M1LLIONZ,LAGGA
53,DAVID GUETTA FT SIA,LET'S LOVE
54,AJ TRACEY FT MOSTACK,DINNER GUEST
55,LABRINTH,STILL DON'T KNOW MY NAME
56,DUTCHAVELLI,BANDO DIARIES
57,MACHINE GUN KELLY & BLACKBEAR,MY EX'S BEST FRIEND
58,TION WAYNE/DUTCHAVELLI/STORMZY,I DUNNO
59,ASHNIKKO,DAISY
60,JUICE WRLD,WISHING WELL
61,LEWIS CAPALDI,BEFORE YOU GO
62,BLACKPINK & SELENA GOMEZ,ICE CREAM
63,WHOHEEM,LETS LINK
64,AVA MAX,KINGS & QUEENS
65,220 KID & GRACEY,DON'T NEED LOVE
66,SAM FISCHER,THIS CITY
67,NINES,CLOUT
68,JUICE WRLD & MARSHMELLO,COME & GO
69,RITT MOMNEY,PUT YOUR RECORDS ON
70,BILLIE EILISH,MY FUTURE
71,SALEM ILESE,MAD AT DISNEY
72,DUA LIPA,DON'T START NOW
73,FREDO FT GRM DAILY,DAILY DUPPY
74,TAYLOR SWIFT FT BON IVER,EXILE
75,BRING ME THE HORIZON/YUNGBLUD,OBEY
76,VEDO,YOU GOT IT
77,NATHAN DAWE FT JAYKAE,FLOWERS
78,TOM ZANETTI FT SILKY,FLIGHT MODE
79,D-BLOCK EUROPE,WE WON
80,FRISCO/SKEPTA/JAMMER/JME,RED CARD
81,NINES FT TIGGS DA AUTHOR,NIC
82,SWARMZ/KREPT & KONAN/BANDOKAY,HOW DO YOU WANT IT
83,MASTER KG FT NOMCEBO ZIKODE,JERUSALEMA
84,BURNA BOY FT STORMZY,REAL LIFE
85,AITCH,SAFE TO SAY
86,POWFU FT BEABADOOBEE,DEATH BED
87,M1LLIONZ,B1LLIONZ
88,POLO G,MARTIN & GINA
89,JOEL CORRY,LONELY
90,JACK HARLOW,WHATS POPPIN
91,DIGGA D,WOI
92,KILLERS,MR BRIGHTSIDE
93,DUA LIPA,LEVITATING
94,POPCAAN/DRAKE/PARTYNEXTDOOR,TWIST & TURN
95,ED SHEERAN,PERFECT
96,WALLOWS FT CLAIRO,ARE YOU BORED YET
97,LADY GAGA & BRADLEY COOPER,SHALLOW
98,STORMZY/ED SHEERAN/BURNA BOY,OWN IT
99,SZA FT TY DOLLA SIGN,HIT DIFFERENT
100,BUGZY MALONE,M.E.N III
