positions,artists,titles
1,DICKIE VALENTINE,CHRISTMAS ALPHABET
2,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK
3,FOUR ACES,LOVE IS A MANY SPLENDORED THING
4,MAX BYGRAVES,MEET ME ON THE CORNER
5,WINIFRED ATWELL,LET'S HAVE A DING DONG
6,STARGAZERS,TWENTY TINY FINGERS
7,FRANKIE LAINE,HAWKEYE
8,MITCH MILLER,THE YELLOW ROSE OF TEXAS
9,PETULA CLARK,SUDDENLY THERE'S A VALLEY
10,DAVID WHITFIELD WITH MANTOVANI AND HIS ORCHESTRA,WHEN YOU LOSE THE ONE YOU LOVE
11,JOHNSTON BROTHERS,HERNANDO'S HIDEAWAY
12,JO STAFFORD,SUDDENLY THERE'S A VALLEY
13,ALMA COGAN,NEVER DO A TANGO WITH AN ESKIMO
14,PAT BOONE,AIN'T THAT A SHAME
15,LEE LAWRENCE,SUDDENLY THERE'S A VALLEY
16,BOYD BENNETT AND HIS ROCKETS,SEVENTEEN
17,HARRY SECOMBE,ON WITH THE MOTLEY
18,ANNE SHELTON,ARRIVEDERCI DARLING
19,JIMMY YOUNG,SOMEONE ON YOUR MIND
20,DICKIE VALENTINE,THE OLD PIANNA RAG
20,JIMMY SHAND BAND,BLUEBELL POLKA
