positions,artists,titles
1,THE EVERLY BROTHERS,CATHY'S CLOWN
2,JOHNNY PRESTON,CRADLE OF LOVE
3,EDDIE COCHRAN,THREE STEPS TO HEAVEN
4,DUANE EDDY,SHAZAM!
5,JIMMY JONES,HANDY MAN
6,LONNIE DONEGAN,I WANNA GO HOME
7,CONNIE FRANCIS,MAMA/ROBOT MAN
8,STEVE LAWRENCE,FOOTSTEPS
9,NEIL SEDAKA,STAIRWAY TO HEAVEN
10,ANTHONY NEWLEY,DO YOU MIND?
11,CLIFF RICHARD AND THE SHADOWS,FALL IN LOVE WITH YOU
12,EMILE FORD AND THE CHECKMATES,YOU'LL NEVER KNOW WHAT YOU'RE MISSING
13,ADAM FAITH,SOMEONE ELSE'S BABY
14,RUSS CONWAY,LUCKY FIVE
15,BRENDA LEE,SWEET NOTHIN'S
16,CRAIG DOUGLAS,HEART OF A TEENAGE GIRL
17,JIM REEVES,HE'LL HAVE TO GO
18,FREDDIE CANNON,THE URGE
19,CONNIE STEVENS,SIXTEEN REASONS
20,BILLY BLAND,LET THE LITTLE GIRL DANCE
21,BILLY FURY,THAT'S LOVE
22,KING BROTHERS,STANDING ON THE CORNER
23,FLEE-REKKERS,GREEN JEANS
24,NAT 'KING' COLE,THAT'S YOU
25,PERCY FAITH,THEME FROM 'A SUMMER PLACE'
26,ELVIS PRESLEY,STUCK ON YOU
27,BUDDY HOLLY,TRUE LOVE WAYS
28,FOUR PREPS,GOT A GIRL
29,DAVE SAMPSON,SWEET DREAMS
30,LONNIE DONEGAN,MY OLD MAN'S A DUSTMAN
31,JOHNNY AND THE HURRICANES,BEATNIK FLY
32,JACK SCOTT,BURNING BRIDGES
33,CRICKETS,BABY MY HEART
34,EDDIE BYRNES AND CONNIE STEVENS,"KOOKIE, KOOKIE (LEND ME YOUR COMB)"
35,TOMMY BRUCE AND THE BRUISERS,AIN'T MISBEHAVIN'
36,MICHAEL COX,ANGELA JONES
37,JACK SCOTT,WHAT IN THE WORLD'S COME OVER YOU
38,SAMMY MASTERS,ROCKING RED WING
39,BOBBY DARIN,CLEMENTINE
40,MAUREEN EVANS,PAPER ROSES
41,MAX BYGRAVES,FINGS AIN'T WOT THEY USED T'BE
42,ELLA FITZGERALD,MACK THE KNIFE
43,BOBBY RYDELL,WILD ONE
44,DICK JORDAN,LITTLE CHRISTINE
45,JOHN BARRY SEVEN,HIT AND MISS
46,JERRY LORDAN,SING LIKE AN ANGEL
47,JERRY LEE LEWIS,BABY BABY BYE BYE
48,BERT WEEDON,TWELFTH STREET RAG
49,BOB AZZAM AND HIS ORCHESTRA,MUSTAPHA
50,MR ACKER BILK AND HIS PARAMOUNT JAZZ BAND,GOODNIGHT SWEET PRINCE
