positions,artists,titles
1,HANSON BROTHERS,MMM BOP
2,ETERNAL FEATURING BEBE WINANS,I WANNA BE THE ONLY ONE
3,SARAH BRIGHTMAN/ANDREA BOCELLI,TIME TO SAY GOODBYE (CON TE PARTIRO)
4,JON BON JOVI,MIDNIGHT IN CHELSEA
5,ULTRA NATE,FREE
6,ROSIE GAINES,CLOSER THAN CLOSE
7,RED HOT CHILI PEPPERS,LOVE ROLLERCOASTER
8,MR.PRESIDENT,COCO JAMBOO
9,RADIOHEAD,PARANOID ANDROID
10,SMASHING PUMPKINS,THE END IS THE BEGINNING IS THE END
11,SKUNK ANANSIE,BRAZEN 'WEEP'
12,REMBRANDTS,I'LL BE THERE FOR YOU
13,WET WET WET,STRANGE
14,EN VOGUE,WHATEVER
15,OLIVE,YOU'RE NOT ALONE
16,JOE,DON'T WANNA BE A PLAYER
17,CARDIGANS,LOVEFOOL
18,ALLURE FEAT NAS,HEAD OVER HEELS
19,GINA G,TI AMO
20,DJ QUICKSILVER,BELLISSIMA
21,CHICANE,SUNSTROKE
22,TOBY BOURKE/GEORGE MICHAEL,WALTZ AWAY DREAMING
23,SHOLA AMA,YOU MIGHT NEED SOMEBODY
24,SNEAKER PIMPS,SIX UNDERGROUND
25,R KELLY,I BELIEVE I CAN FLY
26,TONI BRAXTON,I DON'T WANT TO
27,DAMAGE,WONDERFUL TONIGHT
28,NEW EDITION,SOMETHING ABOUT YOU
29,CODE RED,CAN WE TALK...
30,ERYKAH BADU,NEXT LIFETIME
31,KATRINA AND THE WAVES,LOVE SHINE A LIGHT
32,STRIKE,I HAVE PEACE
33,WARREN G FT RON ISLEY,SMOKIN' ME OUT
34,BLACKSTREET,DON'T LEAVE ME
35,DENI HINES,IT'S ALRIGHT
36,NO MERCY,PLEASE DON'T GO
37,RONI SIZE/REPRAZENT,SHARE THE FALL
38,MARILYN MANSON,THE BEAUTIFUL PEOPLE
39,DANIEL O'DONNELL,THE LOVE SONGS EP
40,BETH ORTON,SHE CRIES YOUR NAME
41,ELVIS PRESLEY,ALWAYS ON MY MIND
42,MONACO,SWEET LIPS
43,JON SECADA,"TOO LATE, TOO SOON"
44,CABLE,FREEZE THE ATLANTIC
45,FAITH NO MORE,ASHES TO ASHES
46,SEAHORSES,LOVE IS THE LAW
47,911,BODYSHAKIN'
48,BILLY & SARAH GAINES,I FOUND SOMEONE
49,JESUS JONES,THE NEXT BIG THING
50,TERRY HALL,BALLAD OF A LANDLORD
51,BUSH,GREEDY FLY
52,JEWEL,WHO WILL SAVE YOUR SOUL
53,GARY BARLOW,LOVE WONT WAIT
54,EELS,SUSAN'S HOUSE
55,KORN,GOOD GOD
56,NORTHERN UPROAR,ANY WAY YOU LOOK
57,BOYZONE,ISN'T IT A WONDER
58,SPICE GIRLS,MAMA/WHO DO YOU THINK YOU ARE
59,GEORGE MICHAEL,STAR PEOPLE '97
60,AKIN,STAY RIGHT HERE
61,PHAT 'N' PHUNKY,LET'S GROOVE
62,NORTH AND SOUTH,I'M A MAN NOT A BOY
63,MICHAEL JACKSON,BLOOD ON THE DANCE FLOOR
64,DOUBLE 99,RIPGROOVE
65,ROBBIE WILLIAMS,OLD BEFORE I DIE
66,WORLD PARTY,BEAUTIFUL DREAM
67,BASEMENT JAXX,FLY LIFE
68,NO DOUBT,DON'T SPEAK
69,SUGGS & CO. FT CHELSEA TEAM,BLUE DAY
70,BACKSTREET BOYS,ANYWHERE FOR YOU
71,BEN FOLDS FIVE,KATE
72,SOUNDS OF BLACKNESS/CRAIG MACK,SPIRIT
73,DAMAGE,LOVE GUARANTEED
74,REPUBLICA,DROP DEAD GORGEOUS
75,KALEEF,TRIALS OF LIFE
76,TINDERSTICKS,BATHTIME
77,U2,STARING AT THE SUN
78,DIONNE FARRIS,HOPELESS
79,CECIL,RED WINE AT DEAD TIME
80,KAVANA,MFEO
81,CHEMICAL BROTHERS,BLOCK ROCKIN' BEATS
82,PUFF DADDY FT FAITH EVANS,I'LL BE MISSING YOU
83,SCOOTER,BREAK IT UP
84,LOOP DA LOOP,GO WITH THE FLOW
85,KAMILIAN,GUIDANCE
86,FRANKIE OLIVER,GIVE HER WHAT SHE WANTS
87,DAVID COVERDALE & WHITESNAKE,TOO MANY TEARS
88,LISA STANSFIELD,THE REAL THING
89,CAST,FREE ME
90,FUGEES,RUMBLE IN THE JUNGLE
91,AFRO CELT SOUND SYSTEM,WHIRL-Y-REEL
92,BEAUTIFUL SOUTH,BLACKBIRD ON THE WIRE
93,WET WET WET,IF I NEVER SEE YOU AGAIN
94,MOGWAI,4 SATIN EP
95,REDD KROSS,SECRET LIFE
96,REEF,CONSIDERATION
97,CHARLATANS,NORTH COUNTRY BOY
98,MARILLION,MAN OF A THOUSAND FACES
99,MONKEY MAFIA,15 STEPS EP
100,DEPECHE MODE,IT'S NO GOOD
