positions,artists,titles
1,TORNADOS,TELSTAR
2,CHRIS MONTEZ,LET'S DANCE
3,LITTLE EVA,THE LOCO-MOTION
4,MARK WYNTER,VENUS IN BLUE JEANS
5,FRANK IFIELD,LOVESICK BLUES
6,CAROLE KING,IT MIGHT AS WELL RAIN UNTIL SEPTEMBER
7,NAT 'KING' COLE,RAMBLIN' ROSE
8,DEL SHANNON,SWISS MAID
9,TOMMY ROE,SHEILA
10,ELVIS PRESLEY,SHE'S NOT YOU
11,THE FOUR SEASONS,SHERRY
12,MARTY ROBBINS,DEVIL WOMAN
13,SHIRLEY BASSEY,WHAT NOW MY LOVE?
14,RAY CHARLES,YOU DON'T KNOW ME
15,CLIFF RICHARD,IT'LL BE ME
16,MR. ACKER BILK,LONELY
17,SUSAN MAUGHAN,BOBBY'S GIRL
18,FRANK IFIELD,I REMEMBER YOU
19,BRENDA LEE,IT STARTED ALL OVER AGAIN
20,THE EVERLY BROTHERS,NO ONE CAN MAKE MY SUNSHINE SMILE
21,JOHNNY TILLOTSON,SEND ME THE PILLOW YOU DREAM ON
22,RONNIE CARROLL,ROSES ARE RED (MY LOVE)
23,ADAM FAITH,DON'T THAT BEAT ALL
24,CRAIG DOUGLAS,"OH, LONESOME ME"
25,BILLY FURY,BECAUSE OF LOVE
26,BUDDY HOLLY,REMINISCING
27,KENNY BALL AND HIS JAZZMEN,THE PAY OFF
28,BOBBY DARIN,IF A MAN ANSWERS
29,BRIAN HYLAND,SEALED WITH A KISS
30,THE SHADOWS,GUITAR TANGO
31,MARTY WILDE,EVER SINCE YOU SAID GOODBYE
32,THE BEATLES,LOVE ME DO
33,ROLF HARRIS,SUN ARISE
34,BOBBY DARIN,THINGS
35,PAT BOONE,SPEEDY GONZALES
36,JIMMY JUSTICE,SPANISH HARLEM
37,VERNONS GIRLS,LOVER PLEASE/YOU KNOW WHAT I MEAN
38,MIKE SARNE,WILL I WHAT
39,JOE LOSS ORCHESTRA,MUST BE MADISON
40,MR. ACKER BILK,STRANGER ON THE SHORE
41,HELEN SHAPIRO,KEEP AWAY FROM OTHER GIRLS
42,LITTLE RICHARD,HE GOT WHAT HE WANTED
43,NEIL SEDAKA,BREAKING UP IS HARD TO DO
44,CHUBBY CHECKER,DANCIN' PARTY
45,SPOTNICKS,ROCKET MAN
46,RICHARD CHAMBERLAIN,LOVE ME TENDER
47,JOHN BARRY ORCHESTRA,THE JAMES BOND THEME
48,CHUBBY CHECKER,LIMBO ROCK
49,JIM REEVES,ADIOS AMIGO
50,BOBBY VEE,A FOREVER KIND OF LOVE
