positions,artists,titles
1,UNION GAP,YOUNG GIRL
2,BOBBY GOLDSBORO,HONEY
3,ENGELBERT HUMPERDINCK,A MAN WITHOUT LOVE
4,LOUIS ARMSTRONG,WHAT A WONDERFUL WORLD/CABARET
5,THE SMALL FACES,LAZY SUNDAY
6,HERD,I DON'T WANT OUR LOVING TO DIE
7,LOVE AFFAIR,RAINBOW VALLEY
8,SCOTT WALKER,JOANNA
9,DIONNE WARWICK,DO YOU KNOW THE WAY TO SAN JOSE
10,JULIE DRISCOLL AND THE BRIAN AUGER TRINITY,THIS WHEEL'S ON FIRE
11,1910 FRUITGUM COMPANY,SIMON SAYS
12,HERMAN'S HERMITS,SLEEPY JOE
13,ANDY WILLIAMS,CAN'T TAKE MY EYES OFF YOU
14,JACKY,WHITE HORSES
15,THE TREMELOES,HELULE HELULE
16,ELVIS PRESLEY,U.S. MALE
17,JOHN ROWLES,IF I ONLY HAD TIME
18,THE ROLLING STONES,JUMPIN' JACK FLASH
19,TOM JONES,DELILAH
20,EQUALS,BABY COME BACK
21,SOLOMON KING,WHEN WE WERE YOUNG
22,DES O'CONNOR,I PRETEND
23,SHOWSTOPPERS,AIN'T NOTHIN' BUT A HOUSEPARTY
24,CLIFF RICHARD,CONGRATULATIONS
25,THE BEACH BOYS,FRIENDS
26,ASSOCIATIONS,TIME FOR LIVIN'
27,ARETHA FRANKLIN,THINK
28,OTIS REDDING,THE HAPPY SONG (DUM-DUM)
29,THE HOLLIES,JENNIFER ECCLES
30,EASYBEATS,"HELLO, HOW ARE YOU"
31,GENE PITNEY,SOMEWHERE IN THE COUNTRY
32,DON PARTRIDGE,BLUE EYES
33,DONOVAN,HURDY GURDY MAN
34,NIRVANA {60'S},RAINBOW CHASER
35,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK {1968}
36,EDDIE COCHRAN,SUMMERTIME BLUES {1968}
37,TYRANNOSAURUS REX,DEBORA
38,THE BOX TOPS,CRY LIKE A BABY
39,PAPER DOLLS,SOMETHING HERE IN MY HEART (KEEPS A-TELLIN' ME NO)
40,ROGER MILLER,LITTLE GREEN APPLES
41,THE EVERLY BROTHERS,IT'S MY TIME
42,HONEYBUS,I CAN'T LET MAGGIE GO
43,MARMALADE,LOVIN' THINGS
44,DIANA ROSS AND THE SUPREMES,FOREVER CAME TODAY
45,OC SMITH,SON OF HICKORY HOLLER'S TRAMP
46,STEVIE WONDER,SHOO BE DOO BE DOO DA DAY
47,OTIS REDDING,(SITTIN' ON) THE DOCK OF THE BAY
48,LEMON PIPERS,RICE IS NICE
49,BUDDY HOLLY,PEGGY SUE/RAVE ON
50,WILLIAM BELL,TRIBUTE TO A KING
