positions,artists,titles
1,PETULA CLARK,THIS IS MY SONG
2,ENGELBERT HUMPERDINCK,RELEASE ME
3,THE MONKEES,I'M A BELIEVER
4,THE TREMELOES,HERE COMES MY BABY
5,THE BEATLES,PENNY LANE/STRAWBERRY FIELDS FOREVER
6,THE ROLLING STONES,LET'S SPEND THE NIGHT TOGETHER
7,NEW VAUDEVILLE BAND,PEEK-A-BOO
8,ROYAL GUARDSMEN,SNOOPY VERSUS THE RED BARON
9,CAT STEVENS,MATTHEW AND SON
10,DONOVAN,MELLOW YELLOW
11,PAUL JONES,I'VE BEEN A BAD BAD BOY
12,JIM REEVES,I WON'T COME IN WHILE HE'S THERE
13,VINCE HILL,EDELWEISS
14,NANCY SINATRA,SUGAR TOWN
15,THE HOLLIES,ON A CAROUSEL
16,MARVIN GAYE AND KIM WESTON,IT TAKES TWO
17,THE MOVE,NIGHT OF FEAR
18,TOM JONES,GREEN GREEN GRASS OF HOME
19,HERMAN'S HERMITS,THERE'S A KIND OF HUSH
20,SANDY POSEY,SINGLE GIRL
21,TOM JONES,DETROIT CITY
22,SPENCER DAVIS GROUP,I'M A MAN
23,JIMI HENDRIX,HEY JOE
24,KEN DODD,LET ME CRY ON YOUR SHOULDER
25,ELVIS PRESLEY,INDESCRIBABLY BLUE
26,THE MONKEES,LAST TRAIN TO CLARKSVILLE
27,TROGGS,GIVE IT TO ME
28,WALKER BROTHERS,STAY WITH ME BABY
29,JIMMY RUFFIN,I'VE PASSED THIS WAY BEFORE
30,SEEKERS,GEORGY GIRL
31,SONNY AND CHER,THE BEAT GOES ON
32,KEITH,98.6
33,THE FOUR TOPS,STANDING IN THE SHADOWS OF LOVE
34,CLINTON FORD,RUN TO THE DOOR
35,SEEKERS,MORNINGTOWN RIDE
36,CREAM,I FEEL FREE
37,GEORGIE FAME,SITTING IN THE PARK
38,RITA PAVONE,YOU ONLY YOU
39,GENO WASHINGTON,MICHAEL
40,WAYNE FONTANA,"PAMELA, PAMELA"
41,ROY ORBISON,SO GOOD
42,VAL DOONICAN,WHAT WOULD I BE
43,DUSTY SPRINGFIELD,I'LL TRY ANYTHING
44,HARRY SECOMBE,THIS IS MY SONG
45,VAL DOONICAN,MEMORIES ARE MADE OF THIS
46,CASINOS,THEN YOU CAN TELL ME GOODBYE
47,THE MAMAS AND THE PAPAS,WORDS OF LOVE
48,GENE PITNEY,COLD LIGHT OF DAY
49,THE WHO,HAPPY JACK
50,PRINCE BUSTER,AL CAPONE
