positions,artists,titles
1,GEORGE MICHAEL AND QUEEN WITH LISA STANSFIELD,FIVE LIVE (EP)
2,ACE OF BASE,ALL THAT SHE WANTS
3,JANET JACKSON,THAT'S THE WAY LOVE GOES
4,2 UNLIMITED,TRIBAL DANCE
5,INNER CIRCLE,SWEAT (A LA LA LA LA LONG) {1993}
6,WHITNEY HOUSTON,I HAVE NOTHING
7,R.E.M.,EVERYBODY HURTS
8,UTAH SAINTS,BELIEVE IN ME
9,SUB SUB FEATURING MELANIE WILLIAMS,AIN'T NO LOVE (AIN'T NO USE) FT MELANIE WILLIAMS
10,SNOW,INFORMER
11,SHABBA RANKS FEATURING MAXI PRIEST,HOUSECALL {1993} FT MAXI PRIEST
12,CAPPELLA,U GOT 2 KNOW
13,THE BLUEBELLS,YOUNG AT HEART {1993}
14,DEPECHE MODE,WALKING IN MY SHOES
15,KINGMAKER,10 YEARS ASLEEP
16,SYBIL,WHEN I'M GOOD AND READY
17,SWV,I'M SO INTO YOU
18,DR. ALBAN,SING HALLELUJAH
19,D:REAM,U R THE BEST THING {1993}
20,DINA CARROLL,EXPRESS
21,ROBERT PLANT,29 PALMS
22,ROBIN S,SHOW ME LOVE
23,ORCHESTRAL MANOEUVRES IN THE DARK,STAND ABOVE ME
24,BON JOVI,IN THESE ARMS
25,SONIA,BETTER THE DEVIL YOU KNOW
26,SHAGGY,OH CAROLINA
27,JUNGLE BOOK,THE JUNGLE BOOK GROOVE
28,RAGE AGAINST THE MACHINE,BULLET IN THE HEAD
29,THE WATERBOYS,THE RETURN OF PAN
30,THE PRODIGY,WIND IT UP (REWOUND)
31,VAN MORRISON AND JOHN LEE HOOKER,GLORIA
32,GARY MOORE,PARISIENNE WALKWAYS {1993}
33,THE SPIN DOCTORS,TWO PRINCES
34,THE SOUNDS OF BLACKNESS,I'M GOING ALL THE WAY
35,DURAN DURAN,COME UNDONE
36,ANTHRAX,ONLY
37,RUNRIG,THE GREATEST FLAME
38,BLUR,FOR TOMORROW
39,NEW ORDER,REGRET
40,ARSENAL FA CUP SQUAD '93,SHOUTING FOR THE GUNNERS
41,RAGE,HOUSE OF THE RISING SUN
42,LIONROCK,PACKET OF PEACE
43,POSITIVE K,I GOT A MAN
44,DANCE 2 TRANCE,P.OWER OF A.MERICAN N.ATIVES
45,THE HOTHOUSE FLOWERS,ONE TONGUE
46,SHABBA RANKS,MR LOVERMAN {1993}
47,PAT AND MICK,HOT HOT HOT
48,WET WET WET,BLUE FOR YOU/THIS TIME (LIVE)
49,TERENCE TRENT D'ARBY,DO YOU LOVE ME LIKE YOU SAY?
50,EVERYTHING BUT THE GIRL,THE ONLY LIVING BOY IN NEW YORK (EP)
51,SFX,LEMMINGS
52,BIG COUNTRY,SHIPS (WHERE WERE YOU)
53,SADE,KISS OF LIFE
54,EAST 17,SLOW IT DOWN
55,SILK,FREAK ME
56,DAVID CROSBY AND PHIL COLLINS,HERO
57,DANIEL O'DONNELL,THE LOVE IN YOUR EYES
58,DEF LEPPARD,TONIGHT
59,PARIS RED,PROMISES
60,2 UNLIMITED,NO LIMIT
61,BRYAN POWELL,I THINK OF YOU
62,SILENCERS,I CAN FEEL IT
63,STING,SEVEN DAYS
64,MAD COBRA/RITCHIE STEPHENS,LEGACY
65,DODGY,LOVEBIRDS
66,ICE-T,I AIN'T NEW TA THIS
67,BEIJING SPRING,SUMMERLANDS
68,GIRLFRIEND,GIRL'S LIFE
69,VARIOUS ARTISTS,GIMME SHELTER (EP)
70,LITTLE ANGELS,SOAPBOX
71,WORLD PARTY,IS IT LIKE TODAY?
72,JELLYFISH,THE GHOST AT NUMBER ONE
73,THE DAVE CLARK FIVE,GLAD ALL OVER {1993}
74,DEACON BLUE,ONLY TENDER LOVE
75,DISCO EVANGELISTS,DE NIRO
