positions,artists,titles
1,OLIVER HELDENS & BECKY HILL,GECKO (OVERDRIVE)
2,ELLA HENDERSON,GHOST
3,ED SHEERAN,SING
4,EXAMPLE,ONE MORE DAY (STAY WITH ME)
5,GEORGE EZRA,BUDAPEST
6,SAM SMITH,STAY WITH ME
7,MR PROBZ,WAVES
8,JASON DERULO FT SNOOP DOGG,WIGGLE
9,JOHN LEGEND,ALL OF ME
10,USHER,GOOD KISSER
11,TIESTO FT MATTHEW KOMA,WASTED
12,5 SECONDS OF SUMMER,DON'T STOP
13,GORGON CITY FT LAURA WELSH,HERE FOR YOU
14,COLDPLAY,A SKY FULL OF STARS
15,FUSE ODG FT SEAN PAUL,DANGEROUS LOVE
16,CALVIN HARRIS,SUMMER
17,PHARRELL WILLIAMS,HAPPY
18,RITA ORA,I WILL NEVER LET YOU DOWN
19,ED SHEERAN,DON'T
20,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
21,IDINA MENZEL,LET IT GO
22,SECONDCITY,I WANNA FEEL
23,KLINGANDE,JUBEL
24,LITTLE MIX,SALUTE
25,IGGY AZALEA FT CHARLI XCX,FANCY
26,ED SHEERAN,THINKING OUT LOUD
27,KIESZA,HIDEAWAY
28,MICHAEL JACKSON,LOVE NEVER FELT SO GOOD
29,CHRIS BROWN/LIL WAYNE/TYGA,LOYAL
30,DIMITRI VEGAS/MARTIN GARRIX,TREMOR
31,SIGMA,NOBODY TO LOVE
32,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
33,DEMI LOVATO,NEON LIGHTS
34,AUSTIN MAHONE & PITBULL,MMM YEAH
35,ED SHEERAN,ONE
36,KASABIAN,EEZ-EH
37,5 SECONDS OF SUMMER,SHE LOOKS SO PERFECT
38,ZEDD/FOXES,CLARITY
39,DUKE DUMONT FT JAX JONES,I GOT U
40,ROUTE 94 FT JESS GLYNNE,MY LOVE
41,KATY PERRY,BIRTHDAY
42,VAMPS,SOMEBODY TO YOU
43,FAUL & WAD AD VS PNAU,CHANGES
44,ED SHEERAN,PHOTOGRAPH
45,SAM SMITH,MONEY ON MY MIND
46,5 SECONDS OF SUMMER,GOOD GIRLS
47,MILKY CHANCE,STOLEN DANCE
48,CLEAN BANDIT FT SHARNA BASS,EXTRAORDINARY
49,PAOLO NUTINI,LET ME DOWN EASY
50,PITBULL FT KESHA,TIMBER
51,AMERICA,A HORSE WITH NO NAME
52,NICKI MINAJ,PILLS N POTIONS
53,LANA DEL REY,WEST COAST
54,DJ SNAKE & LIL JON,TURN DOWN FOR WHAT
55,KATY PERRY FT JUICY J,DARK HORSE
56,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN
57,DAVID GUETTA/SHOWTEK/VASSY,BAD
58,RALEIGH RITCHIE,STRONGER THAN EVER
59,TOVE LO,STAY HIGH
60,NERO,SATISFY
61,CASH CASH FT BEBE REXHA,TAKE ME HOME
62,AVICII,WAKE ME UP
63,BEYONCE,PRETTY HURTS
64,LANA DEL REY VS CEDRIC GERVAIS,SUMMERTIME SADNESS
65,COLDPLAY,MAGIC
66,EMINEM FT NATE RUESS,HEADLIGHTS
67,ELLIE GOULDING,HOW LONG WILL I LOVE YOU
68,PITBULL/LOPEZ/LEITTE,WE ARE ONE (OLE OLA)
69,JUSTIN TIMBERLAKE,NOT A BAD THING
70,ONEREPUBLIC,COUNTING STARS
71,ED SHEERAN,AFIRE LOVE
72,ED SHEERAN,I'M A MESS
73,PHARRELL WILLIAMS,MARILYN MONROE
74,LIL WAYNE FT DRAKE,BELIEVE ME
75,ROBIN THICKE/TI/PHARRELL,BLURRED LINES
76,AVICII,HEY BROTHER
77,BASTILLE,POMPEII
78,WILKINSON FT TOM CANE,HALF LIGHT
79,IDINA MENZEL/KRISTEN BELL,FOR THE FIRST TIME IN FOREVER
80,GORGON CITY FT MNEK,READY FOR YOUR LOVE
81,ED SHEERAN,BLOODSTREAM
82,VAMPS,LAST NIGHT
83,ED SHEERAN,I SEE FIRE
84,JOHN NEWMAN,LOVE ME AGAIN
85,ENRIQUE IGLESIAS FT FLO RIDA,THERE GOES MY BABY
86,DEMI LOVATO,LET IT GO
87,ED SHEERAN,THE MAN
88,VANCE JOY,RIPTIDE
89,ALOE BLACC,THE MAN
90,TRAIN,DRIVE BY
91,ALT-J,HUNGER OF THE PINE
92,PAOLO NUTINI,SCREAM (FUNK MY LIFE UP)
93,ED SHEERAN,TENERIFE SEA
94,KATY PERRY,ROAR
95,GEORGE EZRA,LEAVING IT UP TO YOU
96,SHIFT K3Y,TOUCH
97,PASSENGER,LET HER GO
98,ENRIQUE IGLESIAS FT PITBULL,I'M A FREAK
99,SHAWN MENDES,LIFE OF THE PARTY
100,TWIN ATLANTIC,HEART AND SOUL
