positions,artists,titles
1,BOBBIE GENTRY,I'LL NEVER FALL IN LOVE AGAIN
2,JANE BIRKIN AND SERGE GAINSBOURG,JE T'AIME... MOI NON PLUS {OFFICIAL RELEASE}
3,LOU CHRISTIE,I'M GONNA MAKE YOU MINE
4,JOHNNY CASH,A BOY NAMED SUE
5,THE HOLLIES,"HE AIN'T HEAVY, HE'S MY BROTHER"
6,KAREN YOUNG,NOBODY'S CHILD
7,BOB DYLAN,LAY LADY LAY
8,DAVID BOWIE,SPACE ODDITY
9,FLEETWOOD MAC,OH WELL
10,OLIVER,GOOD MORNING STARSHINE
11,ARCHIES,"SUGAR, SUGAR"
12,CREEDENCE CLEARWATER REVIVAL,BAD MOON RISING
13,MAMA CASS,IT'S GETTING BETTER
14,CLIFF RICHARD AND HANK MARVIN,THROW DOWN A LINE
15,RADHA KRISHNA TEMPLE,HARE KRISHNA MANTRA
16,THE BEE GEES,DON'T FORGET TO REMEMBER
17,THE FOUR TOPS,DO WHAT YOU GOTTA DO
18,SOUNDS NICE FEATURING TIM MYCROFT,LOVE AT FIRST SIGHT (JE T'AIME... MOI NON PLUS) FT TIM MYCROFT
19,DIANA ROSS AND THE SUPREMES AND THE TEMPTATIONS,I SECOND THAT EMOTION
20,UPSETTERS,RETURN OF DJANGO/DOLLAR IN THE TEETH
21,FRANK SINATRA,LOVE'S BEEN GOOD TO ME
22,THE ISLEY BROTHERS,PUT YOURSELF IN MY PLACE
23,ZAGER AND EVANS,IN THE YEAR 2525
24,MARVIN GAYE,TOO BUSY THINKING 'BOUT MY BABY
25,EQUALS,VIVA BOBBY JOE
26,DOROTHY SQUIRES,FOR ONCE IN MY LIFE
27,HUMBLE PIE,NATURAL BORN BUGIE
28,JOSE FELICIANO,AND THE SUN WILL SHINE
29,ROBIN GIBB,SAVED BY THE BELL
30,JOE COCKER,DELTA LADY
31,NILSSON,EVERYBODY'S TALKIN'
32,MAX ROMEO,WET DREAM
33,THE TEMPTATIONS,CLOUD NINE
34,BARRY RYAN,THE HUNT
35,ROY ORBISON,PENNY ARCADE
36,THE BOX TOPS,SOUL DEEP
37,STEVIE WONDER,MY CHERIE AMOUR
38,FRANK SINATRA,MY WAY
39,JOE DOLAN,MAKE ME AN ISLAND
40,THE ROLLING STONES,HONKY TONK WOMEN
41,ELVIS PRESLEY,CLEAN UP YOUR OWN BACK YARD
42,PEDDLERS,BIRTH
43,PIONEERS,LONG SHOT KICK DE BUCKET
44,ENGELBERT HUMPERDINCK,I'M A BETTER MAN
45,JIM REEVES,WHEN TWO WORLDS COLLIDE
46,DUSTY SPRINGFIELD,AM I THE SAME GIRL
47,EDWIN STARR,25 MILES
48,KENNY ROGERS AND THE FIRST EDITION,RUBY DON'T TAKE YOUR LOVE TO TOWN
49,JUNIOR WALKER AND THE ALL STARS,WHAT DOES IT TAKE (TO WIN YOUR LOVE)
50,ELVIS PRESLEY,IN THE GHETTO
