positions,artists,titles
1,RICK ASTLEY,NEVER GONNA GIVE YOU UP
2,M/A/R/R/S,PUMP UP THE VOLUME/ANITINA (THE FIRST TIME I SEE SHE DANCE)
3,THE FAT BOYS AND THE BEACH BOYS,WIPEOUT
4,T'PAU,HEART AND SOUL
5,U2,WHERE THE STREETS HAVE NO NAME
6,CLIFF RICHARD,SOME PEOPLE
7,MADONNA,CAUSING A COMMOTION
8,THE PET SHOP BOYS AND DUSTY SPRINGFIELD,WHAT HAVE I DONE TO DESERVE THIS
9,LEVERT,CASANOVA
10,SINITTA,TOY BOY
11,LEVEL 42,IT'S OVER
12,HOUSE MASTER BOYZ AND THE RUDE BOY OF HOUSE,HOUSE NATION
13,BLACK,WONDERFUL LIFE {1987}
14,WET WET WET,SWEET LITTLE MYSTERY
15,JOHNNY HATES JAZZ,I DON'T WANT TO BE A HERO
16,WAX,BRIDGE TO YOUR HEART
17,THE HOUSEMARTINS,ME AND THE FARMER
18,JONATHAN BUTLER,LIES
19,SQUEEZE,HOURGLASS
20,KAREL FIALKA,HEY MATTHEW
21,SPAGNA,CALL ME
22,THEN JERICO,THE MOTIVE
23,PRINCE,U GOT THE LOOK
24,LUTHER VANDROSS,STOP TO LOVE
25,THE COMMUNARDS,TOMORROW
26,LL COOL J,I NEED LOVE
27,PSEUDO ECHO,FUNKY TOWN
28,WHITNEY HOUSTON,DIDN'T WE ALMOST HAVE IT ALL
29,DEPECHE MODE,NEVER LET ME DOWN AGAIN
30,MICHAEL JACKSON WITH SIEDAH GARRETT,I JUST CAN'T STOP LOVING YOU
31,DEF LEPPARD,POUR SOME SUGAR ON ME
32,LINDA RONSTADT AND JAMES INGRAM,SOMEWHERE OUT THERE
33,CHIC,JACK LE FREAK
34,DAVID BOWIE,NEVER LET ME DOWN
35,GARY NUMAN,CARS ('E' REG MODEL)
36,JAN HAMMER,CROCKETT'S THEME
37,FIVE STAR,WHENEVER YOU'RE READY
38,NEW ORDER,TRUE FAITH
39,ABC,THE NIGHT YOU MURDERED LOVE
40,DEF LEPPARD,ANIMAL
41,W.A.S.P.,SCREAM UNTIL YOU LIKE IT
42,DANNY WILSON,MARY'S PRAYER
43,BRUCE WILLIS,SECRET AGENT MAN
44,BAD NEWS,BOHEMIAN RHAPSODY
45,LOS LOBOS,LA BAMBA
46,MICK JAGGER,LET'S WORK
47,HUE AND CRY,LABOUR OF LOVE
48,JACK E MAKOSSA,THE OPERA HOUSE
49,STEVE WALSH,I FOUND LOVIN'
50,THE FATBACK BAND,I FOUND LOVIN' {1987}
51,SHAKIN' STEVENS,COME SEE ABOUT ME
52,HUE AND CRY,STRENGTH TO STRENGTH
53,GARY MOORE,THE LONER
54,SYBIL,MY LOVE IS GUARANTEED
55,HEART,WHO WILL YOU RUN TO
56,CURIOSITY KILLED THE CAT,FREE
57,ATLANTIC STARR,ONE LOVER AT A TIME
58,STEVE WINWOOD,VALERIE {1987}
59,PRETENDERS FOR 007,IF THERE WAS A MAN
60,NATALIE COLE,JUMP START
61,THE SMITHS,GIRLFRIEND IN A COMA
62,MADONNA,WHO'S THAT GIRL
63,STOCK AITKEN WATERMAN,ROADBLOCK
64,FREDDIE MCGREGOR,THAT GIRL
65,CHRIS REA,LOVING YOU AGAIN
66,WENDY AND LISA,WATERFALL
67,THE TEMPTATIONS,PAPA WAS A ROLLING STONE
68,HEART,ALONE
69,THE CULT,WILD FLOWER
70,SHERRICK,JUST CALL
71,CRIMINAL ELEMENT ORCHESTRA,PUT THE NEEDLE TO THE RECORD
72,JOHNNY LOGAN,I'M NOT IN LOVE
73,GENE LOVES JEZEBEL,THE MOTION OF LOVE
74,GO WEST,THE KING IS DEAD
75,HINDSIGHT,LOWDOWN
76,DEBBIE GIBSON,ONLY IN MY DREAMS
77,DONNY OSMOND,I'M IN IT FOR LOVE
78,TINA TURNER,PARADISE IS HERE
79,TRANSVISION VAMP,REVOLUTION BABY
80,BOBBY BYRD,I KNOW YOU GOT SOUL
81,SOUP DRAGONS,SOFT AS YOUR FACE
82,FLEETWOOD MAC,LITTLE LIES
83,LOOSE ENDS,OOH YOU MAKE ME FEEL
84,SWEET PEOPLE,ET LES OISEAUX CHANTAIENT (AND THE BIRDS WERE SINGING) {1987}
85,THE PRIMITIVES,THRU THE FLOWERS
86,JOHN COUGAR MELLENCAMP,PAPER IN FIRE
87,THE BEE GEES,YOU WIN AGAIN
88,CARMEL,IT'S ALL IN THE GAME
89,SLY AND THE FAMILY STONE,DANCE TO THE MUSIC {1987}
90,DEREK B,GET DOWN
91,BOOGIE BOX HIGH,GIVE IT ALL AWAY
91,PRIMAL SCREAM,IMPERIAL
93,MARSHALL HAIN,DANCIN' IN THE CITY '87
94,ROBERT PARKER,BAREFOOTIN' {1987}
95,U2,I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR
96,BROS,I OWE YOU NOTHING
97,DEE LEWIS,STUCK ON LOVE
98,TINA CHARLES,I LOVE TO LOVE {1987}
99,CARLY SIMON,THE STUFF THAT DREAMS ARE MADE OF
100,STARSHIP,IT'S NOT OVER ('TIL IT'S OVER)
