positions,artists,titles
1,CHRIS DE BURGH,THE LADY IN RED
2,SINITTA,SO MACHO/CRUISING
3,MADONNA,PAPA DON'T PREACH
4,STAN RIDGWAY,CAMOUFLAGE
5,BORIS GARDINER,I WANT TO WAKE UP WITH YOU
6,SLY FOX,LET'S GO ALL THE WAY
7,FIVE STAR,FIND THE TIME
8,HOLLYWOOD BEYOND,WHAT'S THE COLOUR OF MONEY?
9,ROD STEWART,EVERY BEAT OF MY HEART
10,ROBERT PALMER,I DIDN'T MEAN TO TURN YOU ON
11,THE SMITHS,PANIC
12,GWEN GUTHRIE,AIN'T NOTHIN' GOIN' ON BUT THE RENT
13,UB40,SING OUR OWN SONG
14,HAYWOODE,ROSES {1986}
15,SPANDAU BALLET,FIGHT FOR OURSELVES
16,LULU,SHOUT
17,IT BITES,CALLING ALL THE HEROES
18,AUDREY HALL,SMILE
19,STATUS QUO,RED SKY
20,THE JESUS AND MARY CHAIN,SOME CANDY TALKING
21,OWEN PAUL,MY FAVOURITE WASTE OF TIME
22,KATRINA AND THE WAVES,SUN STREET
23,LIONEL RICHIE,DANCING ON THE CEILING
24,STEVE WINWOOD,HIGHER LOVE
25,BANANARAMA,VENUS
26,PAUL MCCARTNEY,PRESS
27,THE HOUSEMARTINS,HAPPY HOUR
28,ANITA DOBSON AND THE SIMON MAY ORCHESTRA,ANYONE CAN FALL IN LOVE
29,AMAZULU,TOO GOOD TO BE FORGOTTEN
30,REAL ROXANNE WITH HITMAN HOWIE TEE,(BANG ZOOM) LET'S GO
31,PHIL FEARON,I CAN PROVE IT
32,ART OF NOISE WITH MAX HEADROOM,PARANOIMIA
33,WHAM!,THE EDGE OF HEAVEN
34,PATTI LABELLE,"OH, PEOPLE"
35,BRUCE HORNSBY AND THE RANGE,THE WAY IT IS
36,COCK ROBIN,THE PROMISE YOU MADE
37,REAL THING,CAN YOU FEEL THE FORCE? {1986}
38,JAKI GRAHAM,BREAKING AWAY
39,DOCTOR AND THE MEDICS,BURN
40,FURNITURE,BRILLIANT MIND
41,CLAIRE AND FRIENDS,IT'S 'ORRIBLE BEING IN LOVE (WHEN YOU'RE EIGHT AND A HALF)
42,DARYL HALL,DREAMTIME
43,JANET JACKSON,WHEN I THINK OF YOU
44,MIDNIGHT STAR,HEADLINES
45,NU SHOOZ,I CAN'T WAIT
46,EVERYTHING BUT THE GIRL,COME ON HOME
47,DOCTOR AND THE MEDICS,SPIRIT IN THE SKY
48,MICHAEL MCDONALD,I KEEP FORGETTING
49,JEFFREY OSBORNE,SOWETO
50,THE MISSION,GARDEN OF DELIGHT
51,A-HA,HUNTING HIGH AND LOW
52,REAL THING,CAN'T GET BY WITHOUT YOU (THE SECOND DECADE REMIX)
53,DAVID SYLVIAN,TAKING THE VEIL
54,PETER CETERA,GLORY OF LOVE
55,MELI'SA MORGAN,FOOL'S PARADISE
56,SIMPLY RED,HOLDING BACK THE YEARS {1986}
57,ROBERT PALMER,ADDICTED TO LOVE
58,BILLY OCEAN,LOVE ZONE
59,YELLO,GOLDRUSH
60,ICICLE WORKS,UNDERSTANDING JANE
61,SAMANTHA FOX,DO YA DO YA (WANNA PLEASE ME)
62,BON JOVI,YOU GIVE LOVE A BAD NAME
63,BUCKS FIZZ,NEW BEGINNING (MAMBA SEYRA)
64,THE THE,HEARTLAND
65,IT'S IMMATERIAL,ED'S FUNKY DINER
66,NU SHOOZ,POINT OF NO RETRUN
67,BRILLIANT,SOMEBODY
68,JERMAINE STEWART,WE DON'T HAVE TO TAKE OUR CLOTHES OFF
69,INXS,LISTEN LIKE THIEVES
70,LUTHER VANDROSS,GIVE ME THE REASON
71,WILLIE COLON,SET FIRE TO ME
72,OZZY OSBOURNE,THE ULTIMATE SIN/LIGHTNING STRIKES
73,PETER GABRIEL,SLEDGEHAMMER
74,SIMPLY RED,OPEN UP THE RED BOX
75,QUEEN,FRIENDS WILL BE FRIENDS
76,FALCO,JEANNY
77,GODLEY AND CREME,CRY {1986}
78,HARLEQUIN FOURS,SET IT OFF
79,TIPPA IRIE,HEARTBEAT
80,THE PSYCHEDELIC FURS,PRETTY IN PINK {1986}
81,JOE STRUMMER,LOVE KILLS
82,ARCADIA,THE FLAME
83,JUNIOR,OH LOUISE {1986}
84,DAVID BOWIE,UNDERGROUND
85,DIANA ROSS,AIN'T NO MOUNTAIN HIGH ENOUGH {1986}
86,MONDO KANE,NEW YORK AFTERNOON
87,LEVEL 42,LESSONS IN LOVE
88,CASHFLOW,CAN'T LET LOVE PASS US BY
89,SIMPLE MINDS,DON'T YOU (FORGET ABOUT ME)
90,EURYTHMICS,WHEN TOMORROW COMES
91,RUN DMC,MY ADIDAS
92,LOVER SPEAKS,NO MORE 'I LOVE YOU'S
93,SANDIE SHAW,FREDERICK
94,ARETHA FRANKLIN,AIN'T NOBODY EVER LOVED YOU
95,ZAPP,COMPUTER LOVE/IT REALLY DOESN'T MATTER
96,CUTTING CREW,(I JUST) DIED IN YOUR ARMS
97,DOLLAR,WE WALKED IN LOVE
98,NOVA CASPER,TURNED ON TO YOU
99,KREAMICLE,NO NEWS IS NEWS
100,JENNIFER RUSH,THE POWER OF LOVE {1986}
