positions,artists,titles
1,ABBA,DANCING QUEEN
2,REAL THING,CAN'T GET BY WITHOUT YOU
3,THE WURZELS,I AM A CIDER DRINKER
4,BAY CITY ROLLERS,I ONLY WANNA BE WITH YOU
5,PUSSYCAT,MISSISSIPPI
6,MANFRED MANN'S EARTH BAND,BLINDED BY THE LIGHT
7,MR. ACKER BILK,ARIA
8,ROD STEWART,THE KILLING OF GEORGIE
9,TINA CHARLES,DANCE LITTLE LADY DANCE
10,GEORGHE ZAMFIR,(LIGHT OF EXPERIENCE) DOINA DE JALE
11,ROD STEWART,SAILING {1976}
12,THE CHI-LITES,YOU DON'T HAVE TO GO
13,WINGS,LET 'EM IN
14,THE STYLISTICS,16 BARS
15,KIKI DEE,LOVING AND FREE
16,BARRY WHITE,"BABY, WE BETTER TRY AND GET IT TOGETHER"
17,CLIFF RICHARD,I CAN'T ASK FOR ANYTHING MORE THAN YOU BABE
18,TWIGGY,HERE I GO AGAIN
19,RICK DEES AND HIS CAST OF IDIOTS,DISCO DUCK
20,THE BEE GEES,YOU SHOULD BE DANCING
21,ELVIS PRESLEY,GIRL OF MY BEST FRIEND
22,LOU RAWLS,YOU'LL NEVER FIND ANOTHER LOVE LIKE MINE
23,BILLIE JO SPEARS,WHAT I'VE GOT IN MIND
24,BRYAN FERRY,EXTENDED PLAY
25,THE RITCHIE FAMILY,THE BEST DISCO IN TOWN
26,ELTON JOHN AND KIKI DEE,DON'T GO BREAKING MY HEART
27,DR. HOOK,A LITTLE BIT MORE
28,HOT CHOCOLATE,HEAVEN IS IN THE BACK SEAT OF MY CADILLAC
29,TOMMY HUNT,LOVING ON THE LOSING SIDE
30,CAN,I WANT MORE
31,LYNYRD SKYNYRD,SWEET HOME ALABAMA/DOUBLE TROUBLE
32,JESSE GREEN,NICE AND SLOW
33,THE DRIFTERS,EVERY NITE'S A SATURDAY NIGHT WITH YOU
34,JAMES BROWN,GET UP OFFA THAT THING
35,GALLAGHER AND LYLE,BREAKAWAY
36,J.A.L.N. BAND,DISCO MUSIC-I LIKE IT
37,JOHNNY WAKELIN,IN ZAIRE
38,RANDY EDELMAN,"UPTOWN, UPTEMPO WOMAN"
39,STARLAND VOCAL BAND,AFTERNOON DELIGHT
40,DETROIT SPINNERS,THE RUBBERBAND MAN
41,CANDI STATON,DESTINY
42,BARRY BIGGS,WORK ALL DAY
43,EDDIE AND THE HOTRODS,LIVE AT THE MARQUEE
44,PETER FRAMPTON,BABY I LOVE YOUR WAY
45,SHERBET,HOWZAT
46,JOHNNY 'GUITAR' WATSON,I NEED IT
47,RUBETTES,UNDER ONE ROOF
48,ENGLAND DAN AND JOHN FORD COLEY,I'D REALLY LOVE TO SEE YOU TONIGHT
49,ELTON JOHN,BENNY AND THE JETS
50,SMOKIE,I'LL MEET YOU AT MIDNIGHT
