positions,artists,titles
1,EDDY GRANT,I DON'T WANNA DANCE
2,DIONNE WARWICK,HEARTBREAKER
3,TEARS FOR FEARS,MAD WORLD
4,CULTURE CLUB,DO YOU REALLY WANT TO HURT ME
5,MARVIN GAYE,(SEXUAL) HEALING
6,KOOL AND THE GANG,OOH LA LA LA (LET'S GO DANCIN')
7,THE KIDS FROM 'FAME',STARMAKER
8,BARRY MANILOW,I WANNA DO IT WITH YOU
9,MICHAEL JACKSON AND PAUL MCCARTNEY,THE GIRL IS MINE
10,DARYL HALL AND JOHN OATES,MANEATER
11,CLANNAD,THEME FROM HARRY'S GAME
12,KID CREOLE AND THE COCONUTS,"ANNIE, I'M NOT YOUR DADDY"
13,SHAKIN' STEVENS,I'LL BE SATISFIED
14,STATUS QUO,CAROLINE (LIVE AT THE N.E.C.)
15,THE BEATLES,LOVE ME DO {1982}
16,MELBA MOORE,LOVE'S COMIN' AT YA
17,THE PIRANHAS FEATURING BORING BOB GROVER,ZAMBEZI FT BORING BOB GROVER
18,SPANDAU BALLET,LIFELINE
19,BLANCMANGE,LIVING ON THE CEILING
20,SHARON REDD,NEVER GIVE YOU UP
21,BLUE ZOO,CRY BOY CRY
22,THE PRETENDERS,BACK ON THE CHAIN GANG
23,DIANA ROSS,MUSCLES
24,WHAM!,YOUNG GUNS (GO FOR IT)
25,JOHN COUGAR,JACK AND DIANE
26,BAUHAUS,ZIGGY STARDUST
27,RAW SILK,DO IT TO THE MUSIC
28,ULTRAVOX,REAP THE WILD WIND
29,DONNA SUMMER,STATE OF INDEPENDENCE
30,CHICAGO,HARD TO SAY I'M SORRY
31,THE ANIMALS,HOUSE OF THE RISING SUN {1982}
32,DURAN DURAN,RIO
33,SUPERTRAMP,IT'S RAINING AGAIN
34,MUSICAL YOUTH,PASS THE DUTCHIE
35,ABBA,THE DAY BEFORE YOU CAME
36,IMAGINATION,IN THE HEAT OF THE NIGHT
37,THE CLASH,SHOULD I STAY OR SHOULD I GO/STRAIGHT TO HELL
38,RENEE AND RENATO,SAVE YOUR LOVE
39,FAT LARRY'S BAND,ZOOM
40,JULIO IGLESIAS,AMOR
41,A FLOCK OF SEAGULLS,WISHING (IF I HAD A PHOTOGRAPH OF YOU)
42,PINKEES,DANGER GAMES
43,SHAKATAK,STRANGER
44,HEAVEN 17,LET ME GO
45,MEN AT WORK,WHO CAN IT BE NOW?
46,EVELYN KING,LOVE COME DOWN
47,WHITESNAKE,HERE I GO AGAIN/BLOODY LUXURY
48,PHIL EVERLY,LOUISE
49,THOMAS DOLBY,SHE BLINDED ME WITH SCIENCE
50,GARY'S GANG,KNOCK ME OUT
51,FOSTER & ALLEN,OLD FLAMES
52,GRACE JONES,THE APPLE STRETCHING/NIPPLE TO THE BOTTLE
53,TOYAH,BE LOUD BE PROUD (BE HEARD)
54,SIMPLE MINDS,SOMEONE SOMEWHERE (IN SUMMERTIME)
55,CHRIS DE BURGH,DON'T PAY THE FERRYMAN
56,KEVIN ROWLAND AND DEXY'S MIDNIGHT RUNNERS,JACKIE WILSON SAID
57,DRAMATIS,I CAN SEE HER NOW
58,BILLY FURY,DEVIL OR ANGEL
59,AMERICA,YOU CAN DO MAGIC
60,VISAGE,PLEASURE BOYS
61,PEECH BOYS,DON'T MAKE ME WAIT
62,SCARLET PARTY,101 DAM-NATIONS
63,OLIVIA NEWTON-JOHN,HEART ATTACK
64,SQUEEZE,ANNIE GET YOUR GUN
65,TALK TALK,TALK TALK {1982 RE-RELEASE}
66,JAPAN,LIFE IN TOKYO
67,BAD MANNERS,SAMSON AND DELILAH
68,MODERN ROMANCE,BEST YEARS OF OUR LIVES
69,MARI WILSON,(BEWARE) BOYFRIEND
70,HAYSI FANTAYZEE,HOLY JOE
71,TOTO COELO,DRACULA'S TANGO (SUCKER FOR YOUR LOVE)/MUCHO MACHO
72,CARLY SIMON,WHY
73,MARI WILSON,JUST WHAT I ALWAYS WANTED
74,THE THOMPSON TWINS,LIES
75,SUZI QUATRO,HEART OF STONE
