positions,artists,titles
1,T. REX,GET IT ON
2,MIDDLE OF THE ROAD,CHIRPY CHIRPY CHEEP CHEEP
3,THE SWEET,CO-CO
4,LOBO,ME AND YOU AND A DOG NAMED BOO
5,HURRICANE SMITH,DON'T LET IT DIE
6,GREYHOUND,BLACK AND WHITE
7,DAVE AND ANSEL COLLINS,MONKEY SPANNER
8,NEW WORLD,TOM-TOM TURNAROUND
9,BLUE MINK,BANNER MAN
10,THE TEMPTATIONS,JUST MY IMAGINATION
11,THE SUPREMES AND THE FOUR TOPS,"RIVER DEEP, MOUNTAIN HIGH"
12,THE MOVE,TONIGHT
13,JOHN KONGOS,HE'S GONNA STEP ON YOU AGAIN
14,TAMI LYNN,I'M GONNA RUN AWAY FROM YOU
15,THE NEW SEEKERS,NEVER ENDING SONG OF LOVE
16,WHITE PLAINS,WHEN YOU ARE A KING
17,BOB AND MARCIA,PIED PIPER
18,TONY CHRISTIE,I DID WHAT I DID FOR MARIA
19,SMOKEY ROBINSON AND THE MIRACLES,I DON'T BLAME YOU AT ALL
20,ATOMIC ROOSTER,DEVIL'S ANSWER
21,THE ROLLING STONES,STREET FIGHTING MAN
22,THE WHO,WON'T GET FOOLED AGAIN
23,ST. CECILIA,LEAP UP AND DOWN (WAVE YOUR KNICKERS IN THE AIR)
24,THE DELFONICS,LA-LA MEANS I LOVE YOU
25,SLADE,GET DOWN AND GET WITH IT
26,DAWN,KNOCK THREE TIMES
27,MEDICINE HEAD,(AND THE) PICTURES IN THE SKY
28,MUNGO JERRY,LADY ROSE
29,ELVIS PRESLEY,HEARTBREAK HOTEL/HOUND DOG
30,THE FAMILY,IN MY OWN TIME
31,BOB DYLAN,WATCHING THE RIVER FLOW
32,THE TREMELOES,HELLO BUDDY
33,FASCINATIONS,GIRLS ARE OUT TO GET YOU
34,GORDON LIGHTFOOT,IF YOU COULD READ MY MIND
35,JIM REEVES,I LOVE YOU BECAUSE/HE'LL HAVE TO GO/MOONLIGHT AND ROSES
36,KEN DODD,WHEN LOVE COMES ROUND AGAIN
37,WALDO DE LOS RIOS,MOZART SYMPHONY NO 40
38,FRANK SINATRA,MY WAY
39,NEIL DIAMOND,I AM... I SAID
40,ELGINS,HEAVEN MUST HAVE SENT YOU
41,THE JACKSON 5,NEVER CAN SAY GOODBYE
42,ELVIS PRESLEY,RAGS TO RICHES
43,CLIFF RICHARD,FLYING MACHINE
44,GILBERT O'SULLIVAN,WE WILL
45,PERRY COMO,I THINK OF YOU
46,THREE DOG NIGHT,JOY TO THE WORLD
47,BUFFY SAINTE-MARIE,SOLDIER BLUE
48,JUDY COLLINS,AMAZING GRACE
49,ANDY WILLIAMS,(WHERE DO I BEGIN) LOVE STORY
50,CREEDENCE CLEARWATER REVIVAL,SWEET HITCH-HIKER
