positions,artists,titles
1,FRANK IFIELD,I REMEMBER YOU
2,RAY CHARLES,I CAN'T STOP LOVING YOU
3,JOE BROWN,A PICTURE OF YOU
4,PAT BOONE,SPEEDY GONZALES
5,BRENDA LEE,HERE COMES THAT FEELING
6,ELVIS PRESLEY,GOOD LUCK CHARM
7,MIKE SARNE WITH WENDY RICHARD,COME OUTSIDE
8,CRICKETS,DON'T EVER CHANGE
9,JIMMY RODGERS,ENGLISH COUNTRY GARDEN
10,CRAIG DOUGLAS,OUR FAVOURITE MELODIES
11,BRIAN HYLAND,GINNY COME LATELY
12,JIMMY JUSTICE,AIN'T THAT FUNNY
13,HELEN SHAPIRO,LITTLE MISS LONELY
14,PETULA CLARK,YA YA TWIST
15,BERNARD CRIBBINS,"RIGHT, SAID FRED"
16,BOBBY VEE,SHARING YOU
17,EYDIE GORME,YES MY DARLING DAUGHTER
18,MR. ACKER BILK,STRANGER ON THE SHORE
19,CLIFF RICHARD,DO YOU WANT TO DANCE/I'M LOOKING OUT THE WINDOW
20,BILLY FURY,LAST NIGHT WAS MADE FOR LOVE
21,KENNY BALL AND HIS JAZZMEN,GREEN LEAVES OF SUMMER
22,SHANE FENTON AND THE FENTONES,CINDY'S BIRTHDAY
23,LOUISE CORDET,I'M JUST A BABY
24,FREDDIE CANNON,PALISADES PARK
25,NAT 'KING' COLE WITH GEORGE SHEARING,LET THERE BE LOVE
26,DANNY WILLIAMS,TEARS
27,NEIL SEDAKA,BREAKING UP IS HARD TO DO
28,KARL DENVER,A LITTLE LOVE A LITTLE KISS
29,BOBBY DARIN,THINGS
30,ADAM FAITH,AS YOU LIKE IT
31,BILLY FURY,ONCE UPON A DREAM
32,JOHNNY TILLOTSON,IT KEEPS RIGHT ON A HURTIN'
33,EDEN KANE,I DON'T KNOW WHY
34,JIM REEVES,ADIOS AMIGO
35,EMILIO PERICOLI,AL DI LA
36,SHIRLEY BASSEY,FAR AWAY
37,RICHARD CHAMBERLAIN,THEME FROM 'DR. KILDARE' (THREE STARS WILL SHINE TONIGHT)
38,SPOTNICKS,ORANGE BLOSSOM SPECIAL
39,ANDY WILLIAMS,STRANGER ON THE SHORE
40,DAVE BRUBECK,UNSQUARE DANCE
41,B. BUMBLE AND THE STINGERS,NUT ROCKER
42,MARTY WILDE,JEZEBEL
43,MR ACKER BILK,GOTTA SEE BABY TONIGHT
44,ANTHONY NEWLEY,THAT NOISE
45,KETTY LESTER,BUT NOT FOR ME
46,SANDY NELSON,DRUMMIN' UP A STORM
47,CAROL DEENE,JOHNNY GET ANGRY
48,SHIRELLES,SOLDIER BOY
49,JAMES DARREN,CONSCIENCE
50,PAUL ANKA,A STEEL GUITAR AND A GLASS OF WINE
