positions,artists,titles
1,T. REX,HOT LOVE
2,RAY STEVENS,BRIDGET THE MIDGET (THE QUEEN OF THE BLUES)
3,LYNN ANDERSON,ROSE GARDEN
4,PAUL MCCARTNEY,ANOTHER DAY
5,MUNGO JERRY,BABY JUMP
6,CLODAGH RODGERS,JACK IN THE BOX
7,JOHN LENNON AND THE PLASTIC ONO BAND,POWER TO THE PEOPLE
8,ELVIS PRESLEY,THERE GOES MY EVERYTHING
9,PERRY COMO,IT'S IMPOSSIBLE
10,CCS,WALKIN'
11,DEEP PURPLE,STRANGE KIND OF WOMAN
12,OLIVIA NEWTON-JOHN,IF NOT FOR YOU
13,NEIL DIAMOND,SWEET CAROLINE
14,GEORGE HARRISON,MY SWEET LORD
15,MIXTURES,PUSHBIKE SONG
16,FRANK SINATRA,I WILL DRINK THE WINE
17,NEW WORLD,ROSE GARDEN
18,ATOMIC ROOSTER,TOMORROW NIGHT
19,JUDY COLLINS,AMAZING GRACE
20,ANDY WILLIAMS,(WHERE DO I BEGIN) LOVE STORY
21,DAVE AND ANSEL COLLINS,DOUBLE BARREL
22,FRANK SINATRA,MY WAY
23,DANA,WHO PUT THE LIGHTS OUT
24,HOT CHOCOLATE,YOU COULD'VE BEEN A LADY
25,CLIVE DUNN,GRANDAD
26,CHAIRMEN OF THE BOARD,EVERYTHING'S TUESDAY
27,THE SUPREMES,STONED LOVE
28,THE SWEET,FUNNY FUNNY
29,"ASHTON, GARDNER AND DYKE",RESURRECTION SHUFFLE
30,FANTASTICS,SOMETHING OLD SOMETHING NEW
31,JACKIE LEE,RUPERT
32,THE BYRDS,CHESTNUT MARE
33,BARBRA STREISAND,STONEY END
34,PETULA CLARK,SONG OF MY LIFE
35,THE PARTRIDGE FAMILY,I THINK I LOVE YOU
36,CREEDENCE CLEARWATER REVIVAL,HAVE YOU EVER SEEN THE RAIN?
37,MARMALADE,MY LITTLE ONE
38,SHIRLEY BASSEY,(WHERE DO I BEGIN) LOVE STORY
39,GLEN CAMPBELL,DREAM BABY
40,GILBERT O'SULLIVAN,UNDERNEATH THE BLANKET GO
41,DIANA ROSS,REMEMBER ME
42,ELTON JOHN,YOUR SONG
43,MARTHA REEVES AND THE VANDELLAS,FORGET ME NOT
44,SOVEREIGN COLLECTION,MOZART 40
45,STEPHEN STILLS,LOVE THE ONE YOU'RE WITH
46,FREDA PAYNE,CHERISH WHAT IS DEAR TO YOU
47,ROGER WHITTAKER,WHY
48,SAKKARIN,SUGAR SUGAR
49,EARLY MUSIC CONSORT,MUSIC FROM THE SIX WIVES OF HENRY VIII
50,R. DEAN TAYLOR,INDIANA WANTS ME
