positions,artists,titles
1,MICHAEL JACKSON,EARTH SONG
2,MIKE FLOWERS POPS,WONDERWALL
3,BOYZONE,FATHER AND SON
4,BJORK,IT'S OH SO QUIET
5,EVERYTHING BUT THE GIRL,MISSING
6,COOLIO FEATURING L.V.,GANGSTA'S PARADISE
7,OASIS,WONDERWALL
8,BEATLES,FREE AS A BIRD
9,ROBSON & JEROME,I BELIEVE/UP ON THE ROOF
10,ETERNAL,I AM BLESSED
11,CHILDLINERS,THE GIFT OF CHRISTMAS
12,MARIAH CAREY & BOYZ II MEN,ONE SWEET DAY
13,QUEEN,WINTER'S TALE
14,LEVELLERS,JUST THE ONE
15,PULP,DISCO 2000
16,MOLELLA FEAT OUTHERE BROTHERS,IF YOU WANNA PARTY
17,ENYA,ANYWHERE IS
18,T.A.F.K.A.P,GOLD
19,MADONNA,YOU'LL SEE
20,LUTHER VANDROSS/JANET JACKSON,THE BEST THINGS IN LIFE ARE FREE
21,EAST 17,THUNDER
22,SKEE-LO,I WISH
23,SMOKIN' MOJO FILTERS,COME TOGETHER
24,PASSENGERS,MISS SARAJEVO
25,MICHAEL BARRYMORE,TOO MUCH FOR ONE HEART
26,CORONA,I DON'T WANNA BE A STAR
27,QUEEN,HEAVEN FOR EVERYONE
28,FRANK BRUNO,EYE OF THE TIGER
29,CRESCENDO,ARE YOU OUT THERE
30,BLUR,THE UNIVERSAL
31,WHIGFIELD,LAST CHRISTMAS/BIG TIME
32,L.V.,THROW YOUR HANDS UP/GANGSTA'S PARADISE
33,STEVE HARLEY AND COCKNEY REBEL,"COME UP & SEE ME, MAKE ME SMILE"
34,SIMPLY RED,REMEMBERING THE FIRST TIME
35,M PEOPLE,ITCHYCOO PARK
36,JIMMY NAIL,LOVE
37,TINA TURNER,GOLDENEYE
38,WET WET WET,SHE'S ALL ON MY MIND
39,MR BLOBBY,CHRISTMAS IN BLOBBYLAND
40,MARY KIANI,I IMAGINE
41,MARC ALMOND,CHILD STAR
42,BON JOVI,LIE TO ME
43,PJ & DUNCAN,PERFECT
44,WHITNEY HOUSTON,EXHALE (SHOOP SHOOP)
45,VARIOUS ARTISTS,THE CORONATION ST SINGLE
46,CELINE DION,MISLED
47,LUTHER VANDROSS,"EVERY YEAR, EVERY CHRISTMAS"
48,MOTIV 8,SEARCHING FOR THE GOLDEN EYE
49,SUGGS,THE TUNE
50,MARY J BLIGE,NATURAL WOMAN
51,JON SECADA & SHANICE,IF I NEVER KNEW YOU
52,PAULINE HENRY,LOVE HANGOVER
53,MICHAEL BALL,THE ROSE
54,C. RICHARD & O. NEWTON-JOHN,HAD TO BE
55,LENNY KRAVITZ,CIRCUS
56,MENSWEAR,SLEEPING IN
57,BACKSTREET BOYS,I'LL NEVER BREAK YOUR HEART
58,JINNY,WANNA BE WITH YOU
59,ALI & KIBIBI CAMPBELL,SOMETHIN' STUPID
60,SIMPLY RED,FAIRGROUND
61,MEAT LOAF,I'D LIE FOR YOU (AND THAT'S THE TRUTH)
62,FLUKE,TOSH
63,PEARL JAM,MERKINBALL
64,JOSH WINK,HIGHER STATE OF CONSCIOUSNESS
65,OASIS,CIGARETTES & ALCOHOL
66,OASIS,WHATEVER
67,HAPPY CLAPPERS,I BELIEVE
68,MORRISSEY,SUNNY
69,ROY WOOD BIG BAND,I WISH IT COULD BE CHRISTMAS EVERYDAY
70,DOROTHY,"WHAT'S THAT TUNE? (DOO DOO, DOO DOO...)"
71,MICHAEL BOLTON,A LOVE SO BEAUTIFUL
72,BLACK GRAPE,KELLY'S HEROES
73,BERRI,SHINE LIKE A STAR
74,OASIS,SUPERSONIC
75,PULP,MIS-SHAPES/SORTED FOR E'S & WIZZ
76,OASIS,SHAKERMAKER
77,OASIS,LIVE FOREVER
78,OASIS,SOME MIGHT SAY
79,SMOKIE FT ROY CHUBBY BROWN,WHO THE F**K IS ALICE?
80,OASIS,ROLL WITH IT
81,JODECI,LOVE U 4 LIFE
82,ALEX REECE,FEEL THE SUNSHINE
83,BEAUTIFUL SOUTH,PRETENDERS TO THE THRONE
84,SHAGGY,BOOMBASTIC
85,TAKE THAT,NEVER FORGET
86,LET LOOSE,EVERYBODY SAY EVERYBODY DO
87,SID OWEN & PATSY PALMER,BETTER BELIEVE IT (CHILDREN IN NEED)
88,NICOLETTE,NO GOVERNMENT
89,SAINT ETIENNE FT ETIENNE DAHO,HE'S ON THE PHONE
90,2 UNLIMITED,DO WHAT'S GOOD FOR ME
91,LUTHER VANDROSS/JANET JACKSON,THE BEST THINGS IN LIFE ARE FREE
92,MN8,BABY IT'S YOU
93,CLIFF RICHARD,MISUNDERSTOOD MAN
94,TLC,DIGGIN' ON YOU
95,FOO FIGHTERS,FOR ALL THE COWS
96,MARIAH CAREY,FANTASY
97,CHER,WALKING IN MEMPHIS
98,UB40,UNTIL MY DYING DAY
99,REMBRANDTS,I'LL BE THERE FOR YOU
100,ROLLING STONES,LIKE A ROLLING STONE
