positions,artists,titles
1,THE MANHATTAN TRANSFER,CHANSON D'AMOUR
2,ABBA,"KNOWING ME, KNOWING YOU"
3,DAVID BOWIE,SOUND AND VISION
4,SHOWADDYWADDY,WHEN
5,DAVID SOUL,GOING IN WITH MY EYES OPEN
6,MARY MACGREGOR,TORN BETWEEN TWO LOVERS
7,HEATWAVE,BOOGIE NIGHTS
8,ELVIS PRESLEY,MOODY BLUE
9,MR. BIG,ROMEO
10,ELECTRIC LIGHT ORCHESTRA,ROCKARIA
11,LEO SAYER,WHEN I NEED YOU
12,RUBETTES,BABY I KNOW
13,BROTHERHOOD OF MAN,OH BOY
14,BERNI FLINT,I DON'T WANT TO PUT A HOLD ON YOU
15,BONEY M,SUNNY
16,REAL THING,YOU'LL NEVER KNOW WHAT YOU'RE MISSING
17,BRYAN FERRY,THIS IS TOMORROW
18,BARBARA DICKSON,ANOTHER SUITCASE IN ANOTHER HALL
19,EARTH WIND AND FIRE,SATURDAY NITE
20,BILLY OCEAN,RED LIGHT SPELLS DANGER
21,MAXINE NIGHTINGALE,LOVE HIT ME
22,JULIE COVINGTON,DON'T CRY FOR ME ARGENTINA
23,CLIFF RICHARD,MY KINDA LIFE
24,GRAHAM PARKER AND THE RUMOUR,HOLD BACK THE NIGHT
25,SMOKIE,LAY BACK IN THE ARMS OF SOMEONE
26,BRENDON,GIMME SOME
27,MARILYN MCCOO AND BILLY DAVIS,YOU DON'T HAVE TO BE A STAR
28,ELTON JOHN,CRAZY WATER
29,SUZI QUATRO,TEAR ME APART
30,BOZ SCAGGS,WHAT CAN I SAY
31,THE FATBACK BAND,DOUBLE DUTCH
32,BROTHERS,SING ME
33,DAVID SOUL,DON'T GIVE UP ON US
34,HAROLD MELVIN AND THE BLUENOTES,DON'T LEAVE ME THIS WAY
35,CERRONE,LOVE IN 'C' MINOR
36,THELMA HOUSTON,DON'T LEAVE ME THIS WAY
37,BONNIE TYLER,MORE THAN A LOVER
38,QUEEN,TIE YOUR MOTHER DOWN
39,RAY STEVENS,IN THE MOOD
40,LES GRAY,GROOVY KIND OF LOVE
41,RACING CARS,THEY SHOOT HORSES DON'T THEY
42,DEMIS ROUSSOS,BECAUSE
43,MICHAEL NESMITH,RIO
44,O.C. SMITH,TOGETHER
45,MASS PRODUCTION,WELCOME TO OUR WORLD (OF MERRY MUSIC)
46,DEAD END KIDS,HAVE I THE RIGHT
47,LYNSEY DE PAUL AND MIKE MORAN,ROCK BOTTOM
48,THE STYLISTICS,"7,000 DOLLARS AND YOU"
49,BARRY WHITE,I'M QUALIFIED TO SATISFY
50,GLEN CAMPBELL,SOUTHERN NIGHTS
