positions,artists,titles
1,THE SCAFFOLD,LILY THE PINK
2,HUGO MONTENEGRO,THE GOOD THE BAD AND THE UGLY
3,NINA SIMONE,AIN'T GOT NO-I GOT LIFE/DO WHAT YOU GOTTA DO
4,DES O'CONNOR,1-2-3 O'LEARY
5,FOUNDATIONS,BUILD ME UP BUTTERCUP
6,BONZO DOG DOO-DAH BAND,I'M THE URBAN SPACEMAN
7,THE ISLEY BROTHERS,THIS OLD HEART OF MINE {1968}
8,BARRY RYAN,ELOISE
9,MALCOLM ROBERTS,MAY I HAVE THE NEXT DREAM WITH YOU
10,BANDWAGON,BREAKING DOWN THE WALLS OF HEARTACHE
11,LOVE SCULPTURE,SABRE DANCE
12,LULU,I'M A TIGER
13,GUN,RACE WITH THE DEVIL
14,THE TURTLES,ELENORE
15,JEANNIE C RILEY,HARPER VALLEY P.T.A.
16,TOM JONES,A MINUTE OF YOUR TIME
17,DIANA ROSS AND THE SUPREMES,LOVE CHILD
18,MARY HOPKIN,THOSE WERE THE DAYS
19,JUDY CLAY AND WILLIAM BELL,PRIVATE NUMBER
20,FLEETWOOD MAC,ALBATROSS
21,VAL DOONICAN,IF I KNEW THEN WHAT I KNOW NOW
22,MARMALADE,OB-LA-DI OB-LA-DA
23,JIMI HENDRIX EXPERIENCE,ALL ALONG THE WATCHTOWER
24,DUSTY SPRINGFIELD,SON-OF-A PREACHER MAN
25,JOE COCKER,WITH A LITTLE HELP FROM MY FRIENDS
26,ENGELBERT HUMPERDINCK,LES BICYCLETTES DE BELSIZE
27,KASENETZ-KATZ SINGING ORCHESTRAL CIRCUS,QUICK JOEY SMALL (RUN JOEY RUN)
28,MARVIN GAYE AND TAMMI TERRELL,YOU'RE ALL I NEED TO GET BY
29,CLIFF RICHARD AND THE SHADOWS,DON'T FORGET TO CATCH ME
30,MARBLES,ONLY ONE WOMAN
31,JOSE FELICIANO,LIGHT MY FIRE
32,THE FOUR TOPS,I'M IN A DIFFERENT WORLD
33,LEAPY LEE,LITTLE ARROWS
34,GENE PITNEY,YOURS UNTIL TOMORROW
35,APHRODITE'S CHILD,RAIN AND TEARS
36,EDWIN STARR,STOP HER ON SIGHT (SOS)/HEADLINE NEWS
37,DONOVAN,ATLANTIS
38,SHOWSTOPPERS,EENY MEENY
39,TOM JONES,HELP YOURSELF
40,DES O'CONNOR,I PRETEND
41,THE TREMELOES,I SHALL BE RELEASED
42,LONG JOHN BALDRY,MEXICO
43,THE DAVE CLARK FIVE,LIVE IN THE SKY
44,CASUALS,TOY
45,THE BEATLES,HEY JUDE
46,THE HOLLIES,LISTEN TO ME
47,BETTY EVERETT,IT'S IN HIS KISS
48,EQUALS,SOFTLY SOFTLY
49,BOOKER T & THE MG'S,SOUL LIMBO
50,CASUALS,JESAMINE
