positions,artists,titles
1,DIANA ROSS,CHAIN REACTION
2,THE BANGLES,MANIC MONDAY
3,SIGUE SIGUE SPUTNIK,LOVE MISSILE F1-11
4,FRANK SINATRA,"THEME FROM NEW YORK, NEW YORK"
5,BILLY OCEAN,"WHEN THE GOING GETS TOUGH, THE TOUGH GET GOING"
6,JIM DIAMOND,HI HO SILVER
7,WHISTLE,(NOTHING SERIOUS) JUST BUGGIN'
8,DAVID BOWIE,ABSOLUTE BEGINNERS
9,HUEY LEWIS AND THE NEWS,POWER OF LOVE/DO YOU BELIEVE IN LOVE
10,SURVIVOR,BURNING HEART
11,SU POLLARD,STARTING TOGETHER
12,WHITNEY HOUSTON,HOW WILL I KNOW
13,PRINCE,KISS
14,ALEXANDER O'NEAL,IF YOU WERE HERE TONIGHT
15,PAUL HARDCASTLE,DON'T WASTE MY TIME
16,TAVARES,HEAVEN MUST BE MISSING AN ANGEL {1986}
17,CULTURE CLUB,MOVE AWAY
18,MR MISTER,KYRIE
19,THE DAMNED,ELOISE
20,BLOW MONKEYS,DIGGING YOUR SCENE
21,MIKE AND THE MECHANICS,SILENT RUNNING (ON DANGEROUS GROUND)
22,HIPSWAY,THE HONEYTHIEF
23,HOWARD JONES,NO ONE IS TO BLAME
24,KATE BUSH,HOUNDS OF LOVE
25,AUDREY HALL,ONE DANCE WON'T DO
26,FREDDIE JACKSON,ROCK ME TONIGHT (FOR OLD TIME'S SAKE) {1986}
27,THE ROLLING STONES,HARLEM SHUFFLE
28,ELECTRIC LIGHT ORCHESTRA,CALLING AMERICA
29,THE POGUES,POGUETRY IN MOTION EP
30,TALKING HEADS,AND SHE WAS
31,PET SHOP BOYS,LOVE COMES QUICKLY
32,NANA MOUSKOURI,ONLY LOVE
33,COLONEL ABRAMS,I'M NOT GOING TO LET YOU
34,SIOUXSIE AND THE BANSHEES,CANDYMAN
35,JAMES BROWN,LIVING IN AMERICA
36,PUBLIC IMAGE LIMITED,RISE
37,FIVE STAR,SYSTEM ADDICT
38,REAL THING,YOU TO ME ARE EVERYTHING (THE DECADE REMIX 76/86)
39,GRACE JONES,LOVE IS THE DRUG
40,DEPECHE MODE,STRIPPED
41,MADONNA,BORDERLINE {1986}
42,BRYAN ADAMS,THIS TIME
43,DOUBLE,THE CAPTAIN OF HER HEART
44,SHAKIN' STEVENS,TURNING AWAY
45,STEVIE WONDER,OVERJOYED
46,VIOLA WILLS,DARE TO DREAM/BOTH SIDES NOW
47,JAMES BROWN,GET UP (I FEEL LIKE BEING A SEX MACHINE) {1986}
48,JUICY,SUGAR FREE
49,DIRE STRAITS,WALK OF LIFE
50,SINITTA,SO MACHO/CRUISING
51,TOTAL CONTRAST,THE RIVER
52,ROGER DALTREY,UNDER A RAGING MOON
53,SIMPLY RED,JERICHO
54,ELTON JOHN,CRY TO HEAVEN
55,LATIN QUARTER,RADIO AFRICA {1986}
56,BELOUIS SOME,IMAGINATION {1986}
57,THE HOUSEMARTINS,SHEEP
58,ATLANTIC STARR,SECRET LOVERS
59,52ND STREET,I CAN'T LET YOU GO
60,TALK TALK,LIVING IN ANOTHER WORLD
61,A-HA,THE SUN ALWAYS SHINES ON TV
62,JOHN TAYLOR,I DO WHAT I DO…THEME FOR '9 1/2 WEEKS'
63,DEE C. LEE,COME HELL OR WATERS HIGH
64,SIMPLE MINDS,SANCTIFY YOURSELF
65,ARETHA FRANKLIN,ANOTHER NIGHT
66,AMAZULU,THE THINGS THE LONELY DO
67,BETTY WRIGHT,PAIN
68,SIMPLE MINDS,DON'T YOU (FORGET ABOUT ME)
69,CHERRELLE,WILL YOU SATISFY?
70,JOCELYN BROWN,LOVE'S GONNA GET YOU
71,MANTRONIX,LADIES
72,TALK TALK,LIFE'S WHAT YOU MAKE IT
73,MR MISTER,BROKEN WINGS
74,SARAH BRIGHTMAN AND STEVE HARLEY,THE PHANTOM OF THE OPERA
75,GRACE JONES,PULL UP TO THE BUMPER/LA VIE EN ROSE
76,MINT JULEPS,ONLY LOVE CAN BREAK YOUR HEART
77,BOOM BOOM ROOM,HERE COMES THE MAN
78,WHITNEY HOUSTON,SAVING ALL MY LOVE FOR YOU
79,KISSING THE PINK,ONE STEP
80,TOM WAITS,IN THE NEIGHBOURHOOD
81,ISABEL ROBERTS,RHYTHM OF YOUR LOVE
82,HALF MAN HALF BISCUIT,THE TRUMPTON RIOTS
83,MATT BIANCO,JUST CAN'T STAND IT
84,CHRIS REA,IT'S ALL GONE
85,HOT CHOCOLATE,HEARTACHE NO 9
86,FOX THE FOX,PRECIOUS LITTLE DIAMOND
87,BRILLIANT,LOVE IS WAR
88,JOE FAGIN,BACK WITH THE BOYS AGAIN/GET IT RIGHT
89,MARCH VIOLETS,TURN TO THE SKY
90,FULL FORCE,"ALICE, I WANT YOU JUST FOR ME"
91,DURELL COLEMAN,DO YOU LOVE ME
92,SUZANNE VEGA,MARLENE ON THE WALL {1986}
93,JAMES,CHAIN MAIL
94,WALKERS,DON'T WASTE MY TIME
95,UFO,NIGHT RUN
96,HUSKER DU,DON'T WANT TO KNOW IF YOU ARE LONELY
97,WIN,YOU'VE GOT THE POWER
98,RYUICHI SAKAMOTO AND THOMAS DOLBY,FIELD WORK
99,JENNIFER RUSH,MADONNA'S EYES
100,BREATHE,DON'T TELL ME LIES
