positions,artists,titles
1,RONNIE HILTON,NO OTHER LOVE
2,WINIFRED ATWELL,THE POOR PEOPLE OF PARIS
3,DAVID WHITFIELD,MY SEPTEMBER LOVE
4,TERESA BREWER,A TEAR FELL
5,KAY STARR,ROCK AND ROLL WALTZ
6,DREAMWEAVERS,IT'S ALMOST TOMORROW
7,PAT BOONE,I'LL BE HOME
8,DON ROBERTSON,THE HAPPY WHISTLER
9,BILLY MAY,MAIN TITLE THEME FROM 'MAN WITH THE GOLDEN ARM'
10,LONNIE DONEGAN,LOST JOHN/STEWBALL
11,LOUIS ARMSTRONG WITH HIS ALL-STARS,A THEME FROM 'THE THREEPENNY OPERA' (MACK THE KNIFE)
12,HILLTOPPERS,ONLY YOU
13,DAVE KING WITH THE KEYNOTES,YOU CAN'T BE TRUE TO TWO
14,ELVIS PRESLEY,HEARTBREAK HOTEL
15,MEL TORME,MOUNTAIN GREENERY
16,BILL HALEY AND HIS COMETS,SEE YOU LATER ALLIGATOR
17,NAT 'KING' COLE,TOO YOUNG TO GO STEADY
18,CARL PERKINS,BLUE SUEDE SHOES
19,WINIFRED ATWELL AND FRANK CHACKSFIELD,PORT AU PRINCE
20,LONNIE DONEGAN,ROCK ISLAND LINE
21,JIMMY PARKINSON,THE GREAT PRETENDER
22,DAVE KING WITH THE KEYNOTES,MEMORIES ARE MADE OF THIS
22,ALMA COGAN,WILLIE CAN
24,EDMUND HOCKRIDGE,NO OTHER LOVE
25,DICK HYMAN TRIO,THEME FROM 'THE THREEPENNY OPERA'
26,JOHNNIE RAY,AIN'T MISBEHAVIN'
27,DEAN MARTIN,MEMORIES ARE MADE OF THIS
28,LOU BUSCH,ZAMBESI
29,DICK JAMES WITH STEPHEN JAMES AND HIS CHUMS,ROBIN HOOD/THE BALLAD OF DAVY CROCKETT
30,PERRY COMO,JUKE BOX BABY
