positions,artists,titles
1,MEAT LOAF,I'D DO ANYTHING FOR LOVE (BUT I WON'T DO THAT)
2,ELTON JOHN AND KIKI DEE,TRUE LOVE
3,MR. BLOBBY,MR. BLOBBY
4,BRYAN ADAMS,PLEASE FORGIVE ME
5,DINA CARROLL,DON'T BE A STRANGER
6,U2/FRANK SINATRA WITH BONO,"STAY (FARAWAY, SO CLOSE)/I'VE GOT YOU UNDER MY SKIN"
7,THE DOOBIE BROTHERS,LONG TRAIN RUNNIN'
8,JANET JACKSON,AGAIN
9,M PEOPLE,DON'T LOOK ANY FURTHER
10,SOUL ASYLUM,RUNAWAY TRAIN {1993 RE-RELEASE}
11,URBAN COOKIE COLLECTIVE,FEELS LIKE HEAVEN
12,THE VILLAGE PEOPLE,YMCA {1993}
13,THE BEE GEES,FOR WHOM THE BELL TOLLS
14,K-KLASS,LET ME SHOW YOU
15,MARIAH CAREY,HERO
16,LESLEY GARRETT AND AMANDA THOMPSON,AVE MARIA
17,BJORK,BIG TIME SENSUALITY
18,CULTURE BEAT,GOT TO GET IT
19,EAST 17,IT'S ALRIGHT
20,SNOOP DOGGY DOGG,WHAT'S MY NAME?
21,TERENCE TRENT D'ARBY,LET HER DOWN EASY
22,GOODMEN,GIVE IT UP {1993 RE-RELEASE}
23,2 UNLIMITED,MAXIMUM OVERDRIVE
24,CAPPELLA,U GOT 2 LET THE MUSIC
25,SAGAT,FUNK DAT
26,HEART,WILL YOU BE THERE (IN THE MORNING)
27,BELINDA CARLISLE,LAY DOWN YOUR ARMS
28,PAULINE HENRY,FEEL LIKE MAKING LOVE
29,MESSIAH,THUNDERDOME
30,NAUGHTY BY NATURE,HIP HOP HOORAY {1993 RE-RELEASE}
31,MICHAEL BOLTON,SAID I LOVED YOU BUT I LIED
32,KATE BUSH,MOMENTS OF PLEASURE
33,STING,DEMOLITION MAN
34,THE WONDER STUFF,FULL OF LIFE (HAPPY NOW)
35,DAVID BOWIE,THE BUDDHA OF SUBURBIA
36,MARY J BLIGE,YOU DON'T HAVE TO WORRY
37,THE TIME FREQUENCY,REAL LOVE '93
38,LUTHER VANDROSS,LOVE IS ON THE WAY
39,DJ JAZZY JEFF AND THE FRESH PRINCE,I'M LOOKING FOR THE ONE TO BE WITH ME
40,CROWDED HOUSE,NAILS IN MY FEET
41,LEFTFIELD LYDON,OPEN UP
42,PAUL YOUNG,HOPE IN A HOPELESS WORLD
43,ROBIN S,WHAT I DO BEST
44,GO WEST,WE CLOSE OUR EYES {1993}
45,THE ORB,LITTLE FLUFFY CLOUDS {1993}
46,LULU,HOW 'BOUT US
47,ONYX,THROW YA GUNZ
48,CAPTAIN HOLLYWOOD PROJECT,MORE AND MORE
49,GUNS N' ROSES,AIN'T IT FUN
50,ZHANE,HEY MR. DJ
51,NU COLOURS,POWER {1993}
52,PETER SELLERS,A HARD DAY'S NIGHT (EP)
53,THE APHEX TWIN,ON
54,TAKE THAT FEATURING LULU,RELIGHT MY FIRE
55,BARRY MANILOW,COULD IT BE MAGIC 1993
56,THE SPIN DOCTORS,WHAT TIME IS IT?
57,LENNY KRAVITZ,IS THERE ANY LOVE IN YOUR HEART
58,DJ JAZZY JEFF AND THE FRESH PRINCE,BOOM! SHAKE THE ROOM
59,CHUMBAWAMBA,TIMEBOMB
60,HOUSE OF VIRGINISM,I'LL BE THERE FOR YOU (DOOYA DOODOO DOYA)
61,JAMES,LAID
62,FRANKIE GOES TO HOLLYWOOD,WELCOME TO THE PLEASUREDOME {1993}
63,AUTEURS,LENNY VALENTINO
64,PULP,LIP GLOSS
65,MICA PARIS,WHISPER A PRAYER
66,WET WET WET,SHED A TEAR
67,SARAH WASHINGTON,CARELESS WHISPER
68,STONE TEMPLE PILOTS,SEX TYPE THING {1993 RE-RELEASE}
69,THE LEMONHEADS,IT'S ABOUT TIME
70,CLUBHOUSE FEATURING CARL,LIGHT MY FIRE FT CARL
71,WHITNEY HOUSTON,QUEEN OF THE NIGHT
71,DADA,DOG
73,AEROSMITH,CRYIN'
74,CYNDI LAUPER,THAT'S WHAT I THINK
75,M PEOPLE,MOVING ON UP
