positions,artists,titles
1,DEAD OR ALIVE,YOU SPIN ME ROUND (LIKE A RECORD)
2,PHILIP BAILEY WITH PHIL COLLINS,EASY LOVER
3,MADONNA,MATERIAL GIRL
4,STEPHEN 'TIN TIN' DUFFY,KISS ME
5,THE COMMODORES,NIGHTSHIFT
6,DAVID CASSIDY,THE LAST KISS
7,JERMAINE JACKSON,DO WHAT YOU DO
8,ELAINE PAIGE AND BARBARA DICKSON,I KNOW HIM SO WELL
9,PAUL YOUNG,EVERY TIME YOU GO AWAY
10,PRINCE AND THE REVOLUTION,LET'S GO CRAZY/TAKE ME WITH U
11,ALISON MOYET,THAT OLE DEVIL CALLED LOVE
12,ASHFORD AND SIMPSON,SOLID
13,BRUCE SPRINGSTEEN,DANCING IN THE DARK
14,SHAKIN' STEVENS,BREAKING UP MY HEART
15,NIK KERSHAW,WIDE BOY
16,GO WEST,WE CLOSE OUR EYES
17,KING,LOVE AND PRIDE {1985}
18,ZZ TOP,LEGS
19,HOWARD JONES,THINGS CAN ONLY GET BETTER
20,DON HENLEY,THE BOYS OF SUMMER
21,DARYL HALL AND JOHN OATES,METHOD OF MODERN LOVE
22,LOOSE ENDS,HANGIN' ON A STRING (CONTEMPLATING)
23,EDDY AND THE SOUL BAND,THEME FROM SHAFT
24,SHEILA E,THE BELLE OF ST MARK
25,KIRSTY MACCOLL,A NEW ENGLAND
26,NEW EDITION,MR. TELEPHONE MAN
27,BRYAN ADAMS,RUN TO YOU
28,KILLING JOKE,LOVE LIKE BLOOD
29,DAVID ESSEX,FALLING ANGELS RIDING
30,THE COLOUR FIELD,THINKING OF YOU
31,CHICAGO,YOU'RE THE INSPIRATION
32,SHARPE AND NUMAN,CHANGE YOUR MIND
33,BILLY BRAGG,BETWEEN THE WARS (EP)
34,THE ART OF NOISE,CLOSE (TO THE EDIT)
35,BILLY OCEAN,LOVERBOY
36,STARVATION,STARVATION/TAM-TAM POUR L'ETHIOPE
37,POWER STATION,SOME LIKE IT HOT
38,MICK JAGGER,JUST ANOTHER NIGHT
39,PRINCE,1999/LITTLE RED CORVETTE
40,THE ALARM,ABSOLUTE REALITY
41,GLENN FREY,THE HEAT IS ON
42,HAZELL DEAN,NO FOOL (FOR LOVE)
43,FOREIGNER,I WANT TO KNOW WHAT LOVE IS
44,PHYLLIS NELSON,MOVE CLOSER
45,BIG DADDY,DANCING IN THE DARK (EP)
46,THIRD WORLD,NOW THAT WE'VE FOUND LOVE {1985}
47,BILLY CONNOLLY,SUPER GRAN
48,LITTLE BENNY AND THE MASTERS,WHO COMES TO BOOGIE
49,RUSS ABBOT,ATMOSPHERE
50,DAVID BOWIE AND THE PAT METHENY GROUP,THIS IS NOT AMERICA
51,ERIC CLAPTON,FOREVER MAN
52,PHIL COLLINS,SUSSUDIO
53,CHANGE,LET'S GO TOGETHER
54,THE KANE GANG,GUN LAW
55,TIME ZONE,WORLD DESTRUCTION
56,MATT BIANCO,MORE THAN I CAN BEAR
57,OLLIE AND JERRY,ELECTRIC BOOGALOO
58,THE JESUS AND MARY CHAIN,NEVER UNDERSTAND
59,BIG SOUND AUTHORITY,THIS HOUSE (IS WHERE YOUR LOVE STANDS)
60,RAY PARKER Jr.,GHOSTBUSTERS
61,GRANDMASTER MELLE MEL AND THE FURIOUS FIVE,PUMP ME UP
62,BRYAN ADAMS,SOMEBODY
63,THE SISTERS OF MERCY,NO TIME TO CRY
64,TINA TURNER,I CAN'T STAND THE RAIN
65,JOAN ARMATRADING,TEMPTATION
66,SOFT CELL,TAINTED LOVE {1985}
67,KURTIS BLOW,PARTY TIME {1985}
68,MADONNA,LIKE A VIRGIN
69,TC CURTIS,YOU SHOULD HAVE KNOWN BETTER
70,ELTON JOHN,BREAKING HEARTS
71,REO SPEEDWAGON,CAN'T FIGHT THIS FEELING
72,THE SMITHS,HOW SOON IS NOW
73,GEORGE BENSON,20/20
74,BARNBRACK,BELFAST
75,TEARS FOR FEARS,SHOUT
76,GARY NUMAN AND THE TUBEWAY ARMY,1978-79 VOLUME 3
77,MARY JANE GIRLS,IN MY HOUSE
78,JENNY BURTON,BAD HABITS
79,UB40,I'M NOT FOOLED/THE PILLOW
80,JULIAN LENNON,SAY YOU'RE WRONG
81,CHINA CRISIS,BLACK MAN RAY
82,MAZE FEATURING FRANKIE BEVERLY,BACK IN STRIDE FT FRANKIE BEVERLY
83,SIMON MAY,EASTENDERS
84,ALVIN STARDUST,GOT A LITTLE HEARTACHE
85,THE RAMONES,HOWLING AT THE MOON/CHASING THE NIGHT
86,DIONNE WARWICK AND BARRY MANILOW,RUN TO ME
87,LOTUS EATERS,IT HURTS
88,SPACE.,MAGIC FLY {1985}
89,VICIOUS PINK,FETISH/SPOOKY
90,FRANKIE GOES TO HOLLYWOOD,THE POWER OF LOVE
91,SPELT LIKE THIS,CONTRACT OF THE HEART
92,VISION,TEARS IDLE TEARS
93,WORKING WEEK,INNER CITY BLUES
94,RUN DMC,KING OF ROCK
95,I-LEVEL,IN THE SAND
96,CHRIS REA,STAINSBY GIRLS
97,STEVIE WONDER,I JUST CALLED TO SAY I LOVE YOU
98,PAUL QUINN,AIN'T THAT ALWAYS THE WAY
99,ALIEN SEX FIEND,IGNORE THE MACHINE
100,CONSORT,MISS MARPLE THEME
