positions,artists,titles
1,MIKE SARNE WITH WENDY RICHARD,COME OUTSIDE
2,JOE BROWN,A PICTURE OF YOU
3,ELVIS PRESLEY,GOOD LUCK CHARM
4,RAY CHARLES,I CAN'T STOP LOVING YOU
5,BRIAN HYLAND,GINNY COME LATELY
6,CLIFF RICHARD,DO YOU WANT TO DANCE/I'M LOOKING OUT THE WINDOW
7,KENNY BALL AND HIS JAZZMEN,GREEN LEAVES OF SUMMER
8,JIMMY JUSTICE,AIN'T THAT FUNNY
9,MR. ACKER BILK,STRANGER ON THE SHORE
10,BOBBY VEE,SHARING YOU
11,BILLY FURY,LAST NIGHT WAS MADE FOR LOVE
12,JIMMY RODGERS,ENGLISH COUNTRY GARDEN
13,ADAM FAITH,AS YOU LIKE IT
14,BRENDA LEE,HERE COMES THAT FEELING
15,EDEN KANE,I DON'T KNOW WHY
16,EYDIE GORME,YES MY DARLING DAUGHTER
17,RICHARD CHAMBERLAIN,THEME FROM 'DR. KILDARE' (THREE STARS WILL SHINE TONIGHT)
18,CRICKETS,DON'T EVER CHANGE
19,B. BUMBLE AND THE STINGERS,NUT ROCKER
20,KARL DENVER,A LITTLE LOVE A LITTLE KISS
21,CRAIG DOUGLAS,OUR FAVOURITE MELODIES
22,THE EVERLY BROTHERS,HOW CAN I MEET HER
23,MARTY WILDE,JEZEBEL
24,DAVE BRUBECK,UNSQUARE DANCE
25,FREDDIE CANNON,PALISADES PARK
26,SHIRELLES,SOLDIER BOY
27,SHIRLEY BASSEY,FAR AWAY
28,JOHN LEYTON,LONELY CITY
29,SPOTNICKS,ORANGE BLOSSOM SPECIAL
30,JAMES DARREN,CONSCIENCE
31,ANDY WILLIAMS,STRANGER ON THE SHORE
32,PETULA CLARK,YA YA TWIST
33,KETTY LESTER,LOVE LETTERS
34,VERNONS GIRLS,LOVER PLEASE/YOU KNOW WHAT I MEAN
35,EMILIO PERICOLI,AL DI LA
36,FRANK IFIELD,I REMEMBER YOU
37,JIM REEVES,ADIOS AMIGO
38,DANNY WILLIAMS,TEARS
39,JET HARRIS,BESAME MUCHO
40,ROY ORBISON,THE CROWD
41,BURL IVES,FUNNY WAY OF LAUGHIN'
42,DUANE EDDY,DEEP IN THE HEART OF TEXAS
43,WALTER BRENNAN,OLD RIVERS
44,SANDY NELSON,DRUMMIN' UP A STORM
45,LOUISE CORDET,I'M JUST A BABY
46,BERNARD CRIBBINS,"RIGHT, SAID FRED"
47,DANNY WILLIAMS,WONDERFUL WORLD OF THE YOUNG
48,DOROTHY PROVINE,CRAZY WORDS CRAZY TUNE
49,THE SHADOWS,WONDERFUL LAND
50,CAROL DEENE,JOHNNY GET ANGRY
