positions,artists,titles
1,LONNIE DONEGAN,MY OLD MAN'S A DUSTMAN
2,JOHNNY PRESTON,RUNNING BEAR
3,PERCY FAITH,THEME FROM 'A SUMMER PLACE'
4,PERRY COMO,DELAWARE
5,ADAM FAITH,POOR ME
6,CLIFF RICHARD AND THE SHADOWS,FALL IN LOVE WITH YOU
7,MAX BYGRAVES,FINGS AIN'T WOT THEY USED T'BE
8,ANTHONY NEWLEY,WHY
9,MARV JOHNSON,YOU GOT WHAT IT TAKES
10,EMILE FORD AND THE CHECKMATES,ON A SLOW BOAT TO CHINA
11,ANTHONY NEWLEY,DO YOU MIND?
12,BOBBY RYDELL,WILD ONE
13,JOHNNY AND THE HURRICANES,BEATNIK FLY
14,JACK SCOTT,WHAT IN THE WORLD'S COME OVER YOU
15,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,SUMMER SET
16,LANCE FORTUNE,BE MINE
17,BILLY FURY,COLETTE
18,JIMMY JONES,HANDY MAN
19,CRAIG DOUGLAS,PRETTY BLUE EYES
20,JERRY LORDAN,WHO COULD BE BLUER
21,CLIFF RICHARD AND THE SHADOWS,VOICE IN THE WILDERNESS
22,BRYAN JOHNSON,LOOKING HIGH HIGH HIGH
23,FREDDIE CANNON,WAY DOWN YONDER IN NEW ORLEANS
24,BOBBY DARIN,CLEMENTINE
25,JOHN BARRY SEVEN,HIT AND MISS
26,THE EVERLY BROTHERS,LET IT BE ME
27,BOBBY DARIN,LA MER (BEYOND THE SEA)
28,FATS DOMINO,COUNTRY BOY
29,GENE VINCENT,MY HEART
30,MARTY WILDE,JOHNNY ROCCO
31,EMILE FORD AND THE CHECKMATES,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?
32,DUANE EDDY AND THE REBELS,BONNIE CAME BACK
33,ADAM FAITH,WHAT DO YOU WANT?
34,TOMMY STEELE,LITTLE WHITE BULL
35,RUSS CONWAY,ROYAL EVENT
36,JOHNNY MATHIS,MISTY
37,PLATTERS,HARBOUR LIGHTS
38,RONNIE CARROLL,FOOTSTEPS
39,JOE BROWN,DARK TOWN STRUTTER'S BALL
40,CONNIE FRANCIS,VALENTINO
41,PAUL EVANS,MIDNITE SPECIAL
42,JOHNNY MATHIS,YOU ARE BEAUTIFUL
43,FRANKIE LAINE,RAWHIDE
44,CARL DOBKINS JR,LUCKY DEVIL
45,WINK MARTINDALE,DECK OF CARDS
46,SHIRLEY BASSEY,WITH THESE HANDS
47,NAT 'KING' COLE,TIME AND THE RIVER
48,PAUL ANKA,PUPPY LOVE
49,AL MARTINO,SUMMERTIME
50,SANTO AND JOHNNY,TEARDROP
