positions,artists,titles
1,KYLIE MINOGUE,TEARS ON MY PILLOW
2,NEW KIDS ON THE BLOCK,HANGIN' TOUGH {1990}
3,SINEAD O'CONNOR,NOTHING COMPARES 2 U
4,49ERS,TOUCH ME
5,MANTRONIX FEATURING WONDRESS,GOT TO HAVE YOUR LOVE FT WONDRESS
6,HALO JAMES,COULD HAVE TOLD YOU SO
7,JIMMY SOMERVILLE,YOU MAKE ME FEEL (MIGHTY REAL)
8,D MOB,PUT YOUR HANDS TOGETHER
9,FPI PROJECT,GOING BACK TO MY ROOTS/RICH IN PARADISE
10,ROB 'N' RAZ FEATURING LEILA K,GOT TO GET FT LEILA K
11,SOUL II SOUL,GET A LIFE
12,ADAMSKI,N-R-G
13,MEGADETH,NO MORE MR. NICE GUY
14,QUIREBOYS,HEY YOU
15,MARTIKA,MORE THAN YOU KNOW
16,LIL' LOUIS AND THE WORLD,I CALLED YOU
17,JASON DONOVAN,WHEN YOU COME BACK TO ME
18,PUBLIC ENEMY,WELCOME TO THE TERRORDOME
19,GINO LATINO,WELCOME
20,DE LA SOUL,THE MAGIC NUMBER/BUDDY
21,KAOMA,LAMBADA
22,SONIA,LISTEN TO YOUR HEART
23,DEL AMITRI,NOTHING EVER HAPPENS
24,YELL!,INSTANT REPLAY
25,SILVER BULLET,20 SECONDS TO COMPLY
26,PHIL COLLINS,I WISH IT WOULD RAIN DOWN
27,QUINCY JONES FEATURING RAY CHARLES AND CHAKA KHAN,I'LL BE GOOD TO YOU FT RAY CHARLES AND CHAKA KHAN
28,MADONNA,DEAR JESSIE
29,THE MISSION,BUTTERFLY ON A WHEEL
30,WRECKX-N-EFFECT,JUICY
31,AND WHY NOT?,THE FACE
32,LONNIE GORDON,HAPPENIN' ALL OVER AGAIN
33,KYM MAZELLE,WAS THAT ALL IT WAS
34,HAPPY MONDAYS,MADCHESTER RAVE ON (EP)
35,ELECTRONIC,GETTING AWAY WITH IT
36,CHER,JUST LIKE JESSE JAMES
37,LATINO RAVE,DEEP HEAT '89
38,DUSTY SPRINGFIELD,IN PRIVATE
39,SYBIL,WALK ON BY
40,RAZE,ALL 4 LOVE (BREAK 4 LOVE 1990)
41,NENEH CHERRY,INNA CITY MAMMA
42,DEACON BLUE,QUEEN OF THE NEW YEAR
43,ROD STEWART,DOWNTOWN TRAIN
44,THE BELOVED,HELLO
45,JANET JACKSON,COME BACK TO ME
46,THE STONE ROSES,SALLY CINNAMON
47,UB40,HERE I AM (COME AND TAKE ME)
48,THE STONE ROSES,FOOL'S GOLD/WHAT THE WORLD IS WAITING FOR
49,NEW KIDS ON THE BLOCK,YOU GOT IT (THE RIGHT STUFF)
50,SYDNEY YOUNGBLOOD,SIT AND WAIT
51,DAN REED NETWORK,COME BACK BABY
52,THE CHRISTIANS,WORDS
53,ERASURE,YOU SURROUND ME
54,EVERYTHING BUT THE GIRL,DRIVING
55,TERENCE TRENT D'ARBY,TO KNOW SOMEONE DEEPLY IS TO KNOW SOMEONE SOFTLY
56,ERIC CLAPTON,BAD LOVE
57,AGE OF CHANCE,HIGHER THAN HEAVEN
58,THE FALL,TELEPHONE THING
59,TANITA TIKARAM,WE ALMOST GOT IT TOGETHER
60,TINA TURNER,I DON'T WANNA LOSE YOU
61,BIG DADDY KANE,AIN'T NO STOPPIN' US NOW
62,KAOMA,DANCANDO LAMBADA
63,ENERGY ORCHARD,BELFAST
64,FISH,BIG WEDGE
65,FIDELFATTI FEATURING RONNETTE,JUST WANNA TOUCH ME {1990} FT RONNETTE
66,BAND AID II,DO THEY KNOW IT'S CHRISTMAS?
67,ANDY STEWART,DONALD WHERE'S YOUR TROOSERS? {1989}
68,RUBY TURNER,IT'S GONNA BE ALRIGHT
69,E-ZEE POSSEE AND DR MOUTHQUAKE,LOVE ON LOVE
70,LINDA RONSTADT AND AARON NEVILLE,DON'T KNOW MUCH
71,LISA STANSFIELD,ALL AROUND THE WORLD
72,RIDE,RIDE (EP)
73,JEFF WAYNE,EVE OF THE WAR (BEN LIEBRAND REMIX)
74,T-COY/ANNETTE/FREQUENCY 9/DYNASTY OF TWO,FURTHER ADVENTURES OF THE NORTH EP
75,GWEN DICKEY,CAR WASH
76,CHIMES,HEAVEN
77,HIJACK,THE BADMAN IS ROBBIN'
78,WESTBAM,HOLD ME BACK
79,DISTANT COUSINS,YOU USED TO
80,DEF JEF AND ETTA JAMES,DROPPIN' RHYMES ON DRUMS
81,SEVEN,INSIDE LOVE
82,CRY SISCO!,AFRO DIZZI ACT
83,LIVING IN A BOX,A DIFFERENT AIR
84,808 STATE,PACIFIC STATE
85,CARMEL,YOU CAN HAVE HIM
86,ALICE COOPER,HOUSE OF FIRE
87,SHE ROCKERS,JAM IT JAM
88,JOE COCKER,WHEN THE NIGHT COMES
89,DA POSSE,SEARCHING HARD
90,BASIA,BABY YOU'RE MINE
91,IMPEDANCE,TAINTED LOVE
92,THE PSYCHEDELIC FURS,HOUSE
93,REBEL MC AND DOUBLE TROUBLE,STREET TUFF
94,PATTI DAY,RIGHT BEFORE MY EYES
95,FINE YOUNG CANNIBALS,I'M NOT THE MAN I USED TO BE
96,HAPPY MONDAYS,WFL (WROTE FOR LUCK)
97,FLOWMASTERS,LET IT TAKE CONTROL
98,45 KING,THE KING IS HERE/THE 900 NUMBER
99,NIGHTMARES ON WAX,DEXTROUS
100,RIVER DETECTIVES,YOU DON'T KNOW A THING ABOUT HER
