positions,artists,titles
1,CALVIN HARRIS & SAM SMITH,PROMISES
2,BENNY BLANCO/HALSEY/KHALID,EASTSIDE
3,GEORGE EZRA,SHOTGUN
4,EMINEM,THE RINGER
5,LOUD LUXURY FT BRANDO,BODY
6,EMINEM FT JOYNER LUCAS,LUCKY YOU
7,DRAKE,IN MY FEELINGS
8,TYGA FT OFFSET,TASTE
9,EMINEM,FALL
10,MAROON 5 FT CARDI B,GIRLS LIKE YOU
11,DJ KHALED/BIEBER/QUAVO/CHANCE,NO BRAINER
12,ARIANA GRANDE,GOD IS A WOMAN
13,JUICE WRLD,LUCID DREAMS
14,JESS GLYNNE,ALL I AM
15,MARSHMELLO FT BASTILLE,HAPPIER
16,DYNORO & GIGI D'AGOSTINO,IN MY MIND
17,ARIANA GRANDE,BREATHIN
18,TRAVIS SCOTT,SICKO MODE
19,DAVID GUETTA FT ANNE-MARIE,DON'T LEAVE ME ALONE
20,DENNIS LLOYD,NEVERMIND
21,PANIC AT THE DISCO,HIGH HOPES
22,LSD FT SIA/DIPLO/LABRINTH,THUNDERCLOUDS
23,B YOUNG,079ME
24,JONAS BLUE FT JACK & JACK,RISE
25,5 SECONDS OF SUMMER,YOUNGBLOOD
26,6IX9INE/MINAJ/MURDA BEATZ,FEFE
27,HARDY CAPRIO FT ONE ACEN,BEST LIFE
28,CLEAN BANDIT FT DEMI LOVATO,SOLO
29,FREYA RIDINGS,LOST WITHOUT YOU
30,AU/RA & CAMELPHAT,PANIC ROOM
31,CALVIN HARRIS & DUA LIPA,ONE KISS
32,PINKFONG,BABY SHARK
33,TIESTO/DZEKO/PREME/POST MALONE,JACKIE CHAN
34,YEARS & YEARS,IF YOU'RE OVER ME
35,DEAN LEWIS,BE ALRIGHT
36,BAZZI FT CAMILA CABELLO,BEAUTIFUL
37,JAX JONES/MABEL/RICH THE KID,RING RING
38,AJ TRACEY,LO(V/S)ER
39,CHEAT CODES & LITTLE MIX,ONLY YOU
40,1975,TOOTIMETOOTIMETOOTIME
41,ARIANA GRANDE,NO TEARS LEFT TO CRY
42,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME
43,LIZZY/FREDO/YOUNG T & BUGSEY,AY CARAMBA
44,ANNE-MARIE,2002
45,CARDI B/BAD BUNNY/J BALVIN,I LIKE IT
46,ZEDD & ELLEY DUHE,HAPPY NOW
47,DERULO/GUETTA/MINAJ/WILLIAM,GOODBYE
48,POST MALONE,BETTER NOW
49,MARTIN GARRIX FT KHALID,OCEAN
50,NICKI MINAJ FT ARIANA GRANDE,BED
51,CHAINSMOKERS FT EMILY WARREN,SIDE EFFECTS
52,TYGA,SWISH
53,TRAVIS SCOTT,STARGAZING
54,GEORGE EZRA,PARADISE
55,ED SHEERAN,PERFECT
56,GEKO FT NSG,6 30
57,MABEL,ONE SHOT
58,HUGH JACKMAN & ZAC EFRON,THE OTHER SIDE
59,JESS GLYNNE,I'LL BE THERE
60,TOM WALKER,LEAVE A LIGHT ON
61,JAMES/KEENAN WYNN/DAVIES/IMRIE,WHEN I KISSED THE TEACHER
62,AJ TRACEY & NOT3S,BUTTERFLIES
63,IMAGINE DRAGONS,NATURAL
64,CHILDISH GAMBINO,FEELS LIKE SUMMER
65,ASAP ROCKY FT SKEPTA,PRAISE THE LORD (DA SHINE)
66,RUDIMENTAL/GLYNNE/MACKLEMORE,THESE DAYS
67,6IX9INE FT ANUEL AA,BEBE
68,HUGH JACKMAN/GREATEST SHOWMAN,COME ALIVE
69,ZIEZIE,FINE GIRL
70,J DYLAN/L JAMES/H SKINNER,WHY DID IT HAVE TO BE ME
71,ILL BLU/KREPT & KONAN/LOSKI,CHOP MY MONEY
72,DRAKE,NICE FOR WHAT
73,BTS,IDOL
74,DAVID GUETTA FT SIA,FLAMES
75,UNKNOWN T,HOMERTON B
76,1 HOUR BAND,YOU WANT MY SISTER
77,M-22 FT MEDINA,FIRST TIME
78,AMY WADGE,FAITH'S SONG
79,BUGZY MALONE FT RAG'N'BONE MAN,RUN
80,DRAKE,NONSTOP
81,XXXTENTACION,SAD
82,BRING ME THE HORIZON,MANTRA
83,BEBE REXHA,I'M A MESS
84,ED SHEERAN,SHAPE OF YOU
85,D-BLOCK EUROPE & YXNG BANE,GUCCI MANE
86,DAPPY FT AY EM,OH MY
87,LILY JAMES/KEENAN WYNN/DAVIES,MAMMA MIA
88,TWENTY ONE PILOTS,MY BLOOD
89,AVELINO FT NOT3S,BOASY
90,SIGMA,ANYWHERE
91,SHAKKA FT ALUNAGEORGE,MAN DOWN
92,MOSTACK,LITNESS
93,KOJO FUNDS FT BUGZY MALONE,WHO AM I
94,TROYE SIVAN FT ARIANA GRANDE,DANCE TO THIS
95,AMELIA MONET FT EO,BADDEST
96,STEFFLON DON/TIGGS DA AUTHOR,PRETTY GIRL
97,DUA LIPA,NEW RULES
98,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX)
99,NICKI MINAJ,BARBIE DREAMS
100,KRIS KROSS/BOY NEXT/MAYNARD,WHENEVER
