positions,artists,titles
1,HONEYCOMBS,HAVE I THE RIGHT?
2,THE KINKS,YOU REALLY GOT ME
3,JIM REEVES,I WON'T FORGET YOU
4,MANFRED MANN,DO WAH DIDDY DIDDY
5,DAVE BERRY,THE CRYING GAME
6,THE BEATLES,A HARD DAY'S NIGHT
7,CILLA BLACK,IT'S FOR YOU
8,THE BACHELORS,I WOULDN'T TRADE YOU FOR THE WORLD
9,THE BEACH BOYS,I GET AROUND
10,THE ROLLING STONES,IT'S ALL OVER NOW
11,THE BARRON KNIGHTS,CALL UP THE GROUPS
12,JIM REEVES,I LOVE YOU BECAUSE
13,ELVIS PRESLEY,SUCH A NIGHT
14,NASHVILLE TEENS,TOBACCO ROAD
15,MARIANNE FAITHFULL,AS TEARS GO BY
16,THE ZOMBIES,SHE'S NOT THERE
17,THE FOUR SEASONS,RAG DOLL
18,HERMAN'S HERMITS,I'M INTO SOMETHING GOOD
19,JULIE ROGERS,THE WEDDING
20,DUSTY SPRINGFIELD,I JUST DON'T KNOW WHAT TO DO WITH MYSELF
21,BILLY FURY,IT'S ONLY MAKE BELIEVE
22,BILLY J KRAMER AND THE DAKOTAS,FROM A WINDOW
23,CLIFF RICHARD,ON THE BEACH
24,FOUR PENNIES,I FOUND OUT THE HARD WAY
25,NATURALS,I SHOULD HAVE KNOWN BETTER
26,DIONNE WARWICK,YOU'LL NEVER GET TO HEAVEN
27,CHUCK BERRY,YOU NEVER CAN TELL
28,THE EVERLY BROTHERS,THE FERRIS WHEEL
29,DEAN MARTIN,EVERYBODY LOVES SOMEBODY
30,MERSEYBEATS,WISHIN' AND HOPIN'
31,THE ANIMALS,HOUSE OF THE RISING SUN
32,THE SUPREMES,WHERE DID OUR LOVE GO
33,THE SHADOWS,RHYTHM AND GREENS
34,BRIAN POOLE AND THE TREMELOES,TWELVE STEPS TO LOVE
35,KEN DODD,HAPPINESS
36,STAN GETZ AND JOAO GILBERTO,THE GIRL FROM IPANEMA
37,KENNY LYNCH,WHAT AM I TO YOU
38,GERRY AND THE PACEMAKERS,IT'S GONNA BE ALL RIGHT
39,P.J. PROBY,TOGETHER
40,P J PROBY,HOLD ME
41,THE SEARCHERS,SOME DAY WE'RE GONNA LOVE AGAIN
42,SIMON SCOTT,MOVE IT BABY
43,FOURMOST,HOW CAN I TELL HER
44,THE DAVE CLARK FIVE,THINKING OF YOU BABY
45,CHEROKEES,SEVEN DAFFODILS
46,ELVIS PRESLEY,KISSIN' COUSINS
47,RONETTES,THE BEST PART OF BREAKING UP
48,WAYNE GIBSON,KELLY
49,LOUIS ARMSTRONG,"HELLO, DOLLY!"
50,CRICKETS,(THEY CALL HER) LA BAMBA
