positions,artists,titles
1,REAL THING,YOU TO ME ARE EVERYTHING
2,OUR KID,YOU JUST MIGHT SEE ME CRY
3,CANDI STATON,YOUNG HEARTS RUN FREE
4,BRYAN FERRY,LET'S STICK TOGETHER
5,ROD STEWART,TONIGHT'S THE NIGHT
6,GALLAGHER AND LYLE,HEART ON MY SLEEVE
7,SHANGRI-LAS,LEADER OF THE PACK {1976}
8,THIN LIZZY,THE BOYS ARE BACK IN TOWN
9,THE WURZELS,COMBINE HARVESTER
10,WINGS,SILLY LOVE SONGS
11,THE MANHATTANS,KISS AND SAY GOODBYE
12,DEMIS ROUSSOS,THE ROUSSOS PHENOMENON
13,DOLLY PARTON,JOLENE
14,DR. HOOK,A LITTLE BIT MORE
15,PETER FRAMPTON,SHOW ME THE WAY
16,MAUREEN MCGOVERN,THE CONTINENTAL
17,T. REX,I LOVE TO BOOGIE
18,LEE GARRETT,YOU'RE MY EVERYTHING
19,DOROTHY MOORE,MISTY BLUE
20,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
21,LIVERPOOL EXPRESS,YOU ARE MY LOVE
22,DION,THE WANDERER {1976}
23,SENSATIONAL ALEX HARVEY BAND,THE BOSTON TEA PARTY
24,QUEEN,YOU'RE MY BEST FRIEND
25,JOHNNY NASH,(WHAT A) WONDERFUL WORLD
26,100 TON AND A FEATHER,IT ONLY TAKES A MINUTE
27,DON WILLIAMS,I RECALL A GYPSY WOMAN
28,BELLAMY BROTHERS,LET YOUR LOVE FLOW
29,HOT CHOCOLATE,MAN TO MAN
30,BROTHERHOOD OF MAN,MY SWEET ROSALIE
31,J.J. BARRIE,NO CHARGE
32,MUD,SHAKE IT DOWN
33,MELBA MOORE,THIS IS IT
34,WAR,ME AND BABY BROTHER
35,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
36,ROBIN SARSTEDT,MY RESISTANCE IS LOW
37,OSIBISA,DANCE THE BODY MUSIC
38,ABBA,FERNANDO
39,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
40,THE ROLLING STONES,FOOL TO CRY
41,SILVER CONVENTION,TIGER BAY/NO NO JOE
42,CHAMPS BOYS,TUBULAR BELLS
43,JOHNNY CASH AND THE TENNESSEE THREE,ONE PIECE AT A TIME
44,DONNA SUMMER,COULD IT BE MAGIC
45,TAMMY WYNETTE,I DON'T WANNA PLAY HOUSE
46,THE BEACH BOYS,GOOD VIBRATIONS {1976}
47,SLIK,REQUIEM
48,ELTON JOHN AND KIKI DEE,DON'T GO BREAKING MY HEART
49,ELECTRIC LIGHT ORCHESTRA,STRANGE MAGIC
50,THE CARPENTERS,I NEED TO BE IN LOVE
