positions,artists,titles
1,LIONEL RICHIE,HELLO
2,PHIL COLLINS,AGAINST ALL ODDS (TAKE A LOOK AT ME NOW)
3,QUEEN,I WANT TO BREAK FREE
4,THE THOMPSON TWINS,YOU TAKE ME UP
5,DURAN DURAN,THE REFLEX
6,SHAKIN' STEVENS,A LOVE WORTH WAITING FOR
7,KOOL AND THE GANG,(WHEN YOU SAY YOU LOVE SOMEBODY) IN THE HEART
8,CAPTAIN SENSIBLE,GLAD IT'S ALL OVER/DAMNED ON 45
9,DEPECHE MODE,PEOPLE ARE PEOPLE
10,ORCHESTRAL MANOEUVRES IN THE DARK,LOCOMOTION
11,BLANCMANGE,DON'T TELL ME
12,RUFUS AND CHAKA KHAN,AIN'T NOBODY
13,THE FLYING PICKETS,WHEN YOU'RE YOUNG AND IN LOVE
14,SCRITTI POLITTI,WOOD BEEZ (PRAY LIKE ARETHA FRANKLIN)
15,THE BLUEBELLS,I'M FALLING
16,THE SPECIAL AKA,NELSON MANDELA
17,THE SOS BAND,JUST BE GOOD TO ME
18,NIK KERSHAW,DANCING GIRLS
19,THE CURE,THE CATERPILLAR
20,THE POINTER SISTERS,AUTOMATIC
21,NEW ORDER,THIEVES LIKE US
22,BOB MARLEY & THE WAILERS,ONE LOVE/PEOPLE GET READY
23,BANANARAMA,ROBERT DE NIRO'S WAITING
24,DEAD OR ALIVE,THAT'S THE WAY (I LIKE IT)
25,THE GAP BAND,SOMEDAY
26,SHANNON,GIVE ME TONIGHT
27,WEATHER GIRLS,IT'S RAINING MEN {1984}
28,CULTURE CLUB,IT'S A MIRACLE
29,FRANKIE GOES TO HOLLYWOOD,RELAX
30,ECHO & THE BUNNYMEN,SILVER
31,JOCELYN BROWN,SOMEBODY ELSE'S GUY
32,MICHAEL JACKSON,P.Y.T. (PRETTY YOUNG THING)
33,PROPAGANDA,DR MABUSE
34,MADONNA,LUCKY STAR
35,JULIO IGLESIAS AND WILLIE NELSON,TO ALL THE GIRLS I'VE LOVED BEFORE
36,SANDIE SHAW,HAND IN GLOVE
37,PHIL FEARON AND GALAXY,WHAT DO I DO?
38,COCTEAU TWINS,PEARLY-DEWDROPS DROPS
39,BELLE AND THE DEVOTIONS,LOVE GAMES
40,WEIRD AL YANKOVIC,EAT IT
41,CLIFF RICHARD,BABY YOU'RE DYNAMITE
42,SADE,YOUR LOVE IS KING
43,JEFFREY OSBORNE,STAY WITH ME TONIGHT
44,UB40,CHERRY OH BABY
45,HAZELL DEAN,SEARCHIN' (I GOTTA FIND A MAN) {1984}
46,BILLY JOEL,THE LONGEST TIME
47,MATT BIANCO,SNEAKING OUT THE BACKDOOR/MATT'S MOOD
48,BREAK MACHINE,STREET DANCE
49,TALK TALK,SUCH A SHAME
50,THE PSYCHEDELIC FURS,HEAVEN
51,RICHARD HARTLEY AND THE MICHAEL REED ORCHESTRA,THE MUSIC OF TORVILL AND DEAN (EP)
52,GRANDMASTER FLASH AND MELLE MEL,WHITE LINES (DON'T DO IT)
53,KENNY LOGGINS,FOOTLOOSE
54,THOMAS DOLBY,I SCARE MYSELF
55,IMPOSTER,PEACE IN OUR TIME
56,MARILYN,YOU DON'T LOVE ME
57,JULIAN COPE,THE GREATNESS AND PERFECTION OF LOVE
58,CAMEO,SHE'S STRANGE
59,PAUL HARDCASTLE,YOU'RE THE ONE FOR ME/DAYBREAK/AM
60,KING KURT,MACK THE KNIFE
61,WOMACK AND WOMACK,LOVE WARS
62,WHITESNAKE,STANDING IN THE SHADOW
63,KILLING JOKE,EIGHTIES
64,JOE JACKSON,HAPPY ENDING
65,MALCOLM X AND KEITH LE BLANC,NO SELLOUT
66,NIK KERSHAW,WOULDN'T IT BE GOOD
67,ROLAND RAT SUPERSTAR,LOVE ME TENDER
68,KERRI AND MICK,SONS AND DAUGHTERS THEME
69,VAN HALEN,JUMP
70,RICK SPRINGFIELD,JESSIE'S GIRL
71,KENNY G,HI HOW YA DOIN
72,REAL TO REEL,LOVE ME LIKE THIS
73,EVELYN THOMAS,HIGH ENERGY
74,HAROLD MELVIN AND THE BLUENOTES,DON'T GIVE ME UP
75,LOOSE ENDS,EMERGENCY (DIAL 999)
76,ALVIN STARDUST,I FEEL LIKE BUDDY HOLLY
77,PETER SCHILLING,MAJOR TOM (COMING HOME)
78,SPEAR OF DESTINY,LIBERATOR
79,BRUCE FOXTON,IT MAKES ME WONDER
80,ROGER WATERS,5.01AM (THE PROS AND CONS OF HITCH-HIKING)
81,NENA,JUST A DREAM
82,THE KANE GANG,SMALLTOWN CREED
83,HOWARD JONES,HIDE AND SEEK
84,YARBROUGH & PEOPLES,DON'T WASTE YOUR TIME
85,DENIECE WILLIAMS,LET'S HEAR IT FOR THE BOY
86,TRACIE,SOULS ON FIRE
87,MICHAEL JACKSON,THRILLER
88,THE ROCK STEADY CREW,UPROCK
89,THE THOMPSON TWINS,DOCTOR DOCTOR
90,QUEEN,RADIO GA GA
91,LOTUS EATERS,SET ME APART
92,ANNABEL LAMB,THE FLAME
93,BOBBY KING,LOVEQUAKE
94,NEW ORDER,BLUE MONDAY
95,RE FLEX,PRAYING TO THE BEAT
96,GRANDMASTER FLASH AND MELLE MEL,JESSE
97,NEWCLEUS,JAM ON IT
98,FARMERS BOYS,APPARENTLY
99,ADX,TOKYO
100,THE SMITHS,THIS CHARMING MAN
