positions,artists,titles
1,BOYZONE,NO MATTER WHAT
2,SASH! FT TINA COUSINS,MYSTERIOUS TIMES
3,SPICE GIRLS,VIVA FOREVER
4,PLACEBO,PURE MORNING
5,PRAS MICHEL FT ODB & MYA,GHETTO SUPASTAR [THAT IS WHAT YOU ARE]
6,APOLLO FOUR FORTY,LOST IN SPACE
7,PUFF DADDY FT JIMMY PAGE,COME WITH ME
8,DAVID MORALES PTS THE FACE,NEEDIN' U
9,ACE OF BASE,LIFE IS A FLOWER
10,ANOTHER LEVEL,FREAK ME
11,EAGLE-EYE CHERRY,SAVE TONIGHT
12,WILL SMITH,JUST THE TWO OF US
13,LUCID,I CAN'T HELP MYSELF
14,HINDA HICKS,I WANNA BE YOUR LADY
15,JAMIROQUAI,DEEPER UNDERGROUND
16,B'WITCHED,C'EST LA VIE
17,BRANDY & MONICA,THE BOY IS MINE
18,FUN LOVIN' CRIMINALS,LOVE UNLIMITED
19,BILLIE,BECAUSE WE WANT TO
20,SOLID HARMONIE,I WANNA LOVE YOU
21,AGNELLI & NELSON,EL NINO
22,LOVESTATION,TEARDROPS
23,FIVE,GOT THE FEELIN'
24,MOUSSE T VS HOT'N'JUICY,HORNY
25,CELINE DION WITH THE BEE GEES,IMMORTALITY
26,DES'REE,LIFE
27,AQUA,MY OH MY
28,LEANN RIMES,HOW DO I LIVE
29,BABY BUMPS,BURNING
30,KAREN RAMIREZ,LOOKING FOR LOVE
31,J. TRAVOLTA & O. NEWTON-JOHN,YOU'RE THE ONE THAT I WANT
32,MAVERICKS,DANCE THE NIGHT AWAY
33,CHARLI BALTIMORE,MONEY
34,ENERGY 52,CAFE DEL MAR '98
35,D'MENACE,DEEP MENACE
36,KLUBBHEADS,KICKIN' HARD
37,BADDIEL/SKINNER/LIGHTNING SEED,3 LIONS '98
38,CATATONIA,STRANGE GLUE
39,ECHOBEATZ,MAS QUE NADA
40,MATTHEW MARSDEN,THE HEART'S LONE DESIRE
41,4 HERO,STAR CHASERS
42,SPARKLE FEATURING R KELLY,BE CAREFUL
43,MANTRONIK VS EPMD,STRICTLY BUSINESS
44,ULTRA NATE,NEW KIND OF MEDICINE
45,MARTHA WASH,CATCH THE LIGHT
46,FAT LES,VINDALOO
47,GROOVE GENERATION FT LEO SAYER,YOU MAKE ME FEEL LIKE DANCING
48,PETER ANDRE,KISS THE GIRL
49,BARBARA TUCKER,EVERYBODY DANCE (THE HORN SONG)
50,SUPERNATURALS,I WASN'T BUILT TO GET UP
51,FINLEY QUAYE,ULTRA STIMULATION
52,DON HENLEY,THE BOYS OF SUMMER
53,AUDIENCE,I KNOW ENOUGH (I DON'T GET ENOUGH)
54,MRS WOOD,1234
55,STARDUST,MUSIC SOUNDS BETTER WITH YOU
56,FATBOY SLIM,THE ROCKAFELLER SKANK
57,LIGHTHOUSE FAMILY,LOST IN SPACE
58,DANDY WARHOLS,BOYS BETTER
59,THOMAS JULES-STOCK,DIDN'T I TELL YOU TRUE
60,WHITEHOUSE,AIN'T NO MOUNTAIN HIGH ENOUGH
61,DARIO G,CARNAVAL DE PARIS
62,BLUETONES,SLEAZY BED TRACK
63,E-SMOOVE FT LATANZA WATERS,DEJA VU
64,GARBAGE,I THINK I'M PARANOID
65,BEASTIE BOYS,INTERGALACTIC
66,JEAN MICHEL JARRE & APOLLO 440,RENDEZ-VOUS 98
67,TONY MOMRELLE,LET ME SHOW YOU
68,TAMPERER FEAT MAYA,FEEL IT
69,DEEJAY PUNK-ROC,FAR OUT
70,CARRERAS/DOMINGO/PAVAROTTI,YOU'LL NEVER WALK ALONE
71,187 LOCKDOWN,GUNMAN
72,TELETUBBIES,TELETUBBIES SAY EH-OH!
73,911,HOW DO YOU WANT ME TO LOVE YOU?
74,AMIRA,MY DESIRE
75,MINDY MCCREADY,OH ROMEO
76,ENGLAND UNITED,(HOW DOES IT FEEL TO BE) ON TOP OF THE..
77,PURESSENCE,IT DOESN'T MATTER ANYMORE
78,MARIO + PRESENTS MORE,ALL I NEED
79,DEL AMITRI,DON'T COME HOME TOO SOON
80,NATALIE IMBRUGLIA,WISHING I WAS THERE
81,KERRI ANN,DO YOU LOVE ME BOY?
82,RUN-D.M.C. VS JASON NEVINS,IT'S LIKE THAT
83,PROSPECT PARK/CAROLYN HARDING,MOVIN' ON
84,2 PAC,DO FOR LOVE
85,CEASEFIRE VS DEADLY AVENGER,EVEL KNIEVEL
86,SHANIA TWAIN,YOU'RE STILL THE ONE
87,GLORIA ESTEFAN,HEAVEN'S WHAT I FEEL
88,JOSE PADILLA FT ANGELA JOHN,WHO DO YOU LOVE
89,ROBBIE WILLIAMS,ANGELS
90,WILL MELLOR,NO MATTER WHAT I DO
91,SOUVLAKI,MY TIME
92,CHUMBAWAMBA,"TOP OF THE WORLD (OLE, OLE, OLE)"
93,IAN BROWN,CAN'T SEE ME
94,N N'G FEATURING KALLAGHAN,RIGHT BEFORE MY EYES
95,CELETIA,RUNAWAY SKIES
96,DEPTH CHARGE,BLUE LIPPS
97,PULP,A LITTLE SOUL
98,HEADRILLAZ,THE RIGHT WAY
99,CRYSTAL METHOD,COMIN' BACK
100,SHAWN COLVIN,SUNNY CAME HOME
