positions,artists,titles
1,THE SHADOWS,APACHE
2,ELVIS PRESLEY,A MESS OF BLUES
3,DUANE EDDY,BECAUSE THEY'RE YOUNG
4,CLIFF RICHARD,PLEASE DON'T TEASE
5,CONNIE FRANCIS,EVERYBODY'S SOMEBODY'S FOOL
6,THE EVERLY BROTHERS,WHEN WILL I BE LOVED
7,RICKY VALANCE,TELL LAURA I LOVE HER
8,KEN DODD,LOVE IS LIKE A VIOLIN
9,KAYE SISTERS,PAPER ROSES
10,SHIRLEY BASSEY,AS LONG AS HE NEEDS ME
11,ANTHONY NEWLEY,IF SHE SHOULD COME TO YOU
12,BRENDA LEE,I'M SORRY
13,ROY ORBISON,ONLY THE LONELY
14,JOHNNY KIDD AND THE PIRATES,SHAKIN' ALL OVER
15,LONNIE DONEGAN,LORELEI
16,HANK LOCKLIN,PLEASE HELP ME I'M FALLING
17,ROLF HARRIS,TIE ME KANGAROO DOWN SPORT
18,MARK WYNTER,IMAGE OF A GIRL
19,JOHNNY PRESTON,FEEL SO FINE
20,BRIAN HYLAND,ITSY BITSY TEENIE WEENIE YELLOW POLKA DOT BIKINI
21,GARY MILLS,LOOK FOR A STAR
22,JIMMY JONES,GOOD TIMIN'
23,KING BROTHERS,MAIS OUI
24,BOBBY RYDELL,VOLARE
25,CONNIE FRANCIS,MAMA/ROBOT MAN
26,THE VENTURES,"WALK, DON'T RUN"
27,HOLLYWOOD ARGYLES,ALLEY OOP
28,FRANK SINATRA,NICE 'N' EASY
29,MIKE PRESTON,I'D DO ANYTHING
30,JIM REEVES,HE'LL HAVE TO GO
31,BOB LUMAN,LET'S THINK ABOUT LIVING
32,PERCY FAITH,THEME FROM 'A SUMMER PLACE'
33,LONNIE DONEGAN,I WANNA GO HOME
34,EMILE FORD AND THE CHECKMATES,THEM THERE EYES
35,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,WHITE CLIFFS OF DOVER
36,TOMMY BRUCE AND THE BRUISERS,BROKEN DOLL
37,WANDA JACKSON,LET'S HAVE A PARTY
38,ADAM FAITH,WHEN JOHNNY COMES MARCHING HOME/MADE YOU
39,ADAM FAITH,HOW ABOUT THAT
40,NELSON KEENE,IMAGE OF A GIRL
41,TOMMY SANDS,THE OLD OAKEN BUCKET
42,FATS DOMINO,WALKING TO NEW ORLEANS
43,JIMMY JONES,I JUST GO FOR YOU
44,PAUL ANKA,HELLO YOUNG LOVERS
45,JAMES DARREN,BECAUSE THEY'RE YOUNG
46,NEIL SEDAKA,YOU MEAN EVERYTHING TO ME
47,JACKIE WILSON,ALL MY LOVE
48,JOAN REGAN,PAPA LOVES MAMA
49,PILTDOWN MEN,MACDONALD'S CAVE
50,FRANK WEIR,CARIBBEAN HONEYMOON
