positions,artists,titles
1,FRANKIE GOES TO HOLLYWOOD,TWO TRIBES
2,WHAM!,WAKE ME UP BEFORE YOU GO GO
3,SPANDAU BALLET,ONLY WHEN YOU LEAVE
4,BRONSKI BEAT,SMALLTOWN BOY
5,EVELYN THOMAS,HIGH ENERGY
6,ULTRAVOX,DANCING WITH TEARS IN MY EYES
7,HOWARD JONES,PEARL IN THE SHELL
8,ELTON JOHN,SAD SONGS (SAY SO MUCH)
9,DENIECE WILLIAMS,LET'S HEAR IT FOR THE BOY
10,THE SMITHS,HEAVEN KNOWS I'M MISERABLE NOW
11,FRANKIE GOES TO HOLLYWOOD,RELAX
12,HAZELL DEAN,SEARCHIN' (I GOTTA FIND A MAN) {1984}
13,THE STYLE COUNCIL,GROOVIN' (YOU'RE THE BEST THING/BIG BOSS GROOVE)
14,SISTER SLEDGE,THINKING OF YOU
15,MICHAEL JACKSON,FAREWELL MY SUMMER LOVE
16,ALVIN STARDUST,I FEEL LIKE BUDDY HOLLY
17,MADNESS,ONE BETTER DAY
18,NIK KERSHAW,I WON'T LET THE SUN GO DOWN ON ME {1984}
19,DURAN DURAN,THE REFLEX
20,THE ART COMPANY,SUSANNA
21,OZZY OSBOURNE,SO TIRED
22,QUEEN,I WANT TO BREAK FREE
23,BANANARAMA,ROUGH JUSTICE
24,THE POINTER SISTERS,AUTOMATIC
25,DAVID SYLVIAN,RED GUITAR
26,CHANGE,CHANGE OF HEART
27,ROD STEWART,INFATUATION
28,PHIL COLLINS,AGAINST ALL ODDS (TAKE A LOOK AT ME NOW)
29,WOMACK AND WOMACK,LOVE WARS
30,BREAK MACHINE,BREAK DANCE PARTY
31,NICK HEYWARD,LOVE ALL DAY
32,KENNY LOGGINS,FOOTLOOSE
33,SCRITTI POLITTI,ABSOLUTE
34,BOB MARLEY & THE WAILERS,ONE LOVE/PEOPLE GET READY
35,STATUS QUO,GOING DOWN TOWN TONIGHT
36,GRANDMASTER FLASH AND MELLE MEL,WHITE LINES (DON'T DO IT)
37,BRUCE SPRINGSTEEN,DANCING IN THE DARK
38,SADE,WHEN AM I GOING TO MAKE A LIVING
39,ORCHESTRAL MANOEUVRES IN THE DARK,TALKING LOUD AND CLEAR
40,ELVIS COSTELLO AND THE ATTRACTIONS,I WANNA BE LOVED/TURNING THE TOWN RED
41,ORCHESTRAL MANOEUVRES IN THE DARK,LOCOMOTION
42,SIOUXSIE AND THE BANSHEES,DAZZLE
43,THE DAMNED,THANKS FOR THE NIGHT
44,EVERYTHING BUT THE GIRL,EACH AND EVERY ONE
45,LLOYD COLE AND THE COMMOTIONS,PERFECT SKIN
46,THE SISTERS OF MERCY,BODY AND SOUL/TRAIN
47,JEFFREY OSBORNE,STAY WITH ME TONIGHT
48,TERRI WELLS,I'LL BE AROUND
49,THE PRETENDERS,THIN LINE BETWEEN LOVE AND HATE
50,JOCELYN BROWN,SOMEBODY ELSE'S GUY
51,PATRICE RUSHEN,FEELS SO REAL (WON'T LET GO)
52,ASSOCIATES,THOSE FIRST IMPRESSIONS
53,HELEN TERRY,LOVE LIES LOST
54,MARC ALMOND,THE BOY WHO CAME BACK
55,THE SOS BAND,JUST BE GOOD TO ME
56,MADONNA,BORDERLINE
57,SWANS WAY,ILLUMINATIONS
58,TWISTED SISTER,WE'RE NOT GONNA TAKE IT
59,TRACIE,(I LOVE YOU) WHEN YOU SLEEP
60,LIONEL RICHIE,HELLO
61,RUFUS AND CHAKA KHAN,AIN'T NOBODY
62,CYNDI LAUPER,TIME AFTER TIME
63,LEE GREENWOOD,THE WIND BENEATH MY WINGS
64,WORKING WEEK,VENCEREMOS - WE WILL WIN
65,BLANCMANGE,DON'T TELL ME
66,TINA TURNER,WHAT'S LOVE GOT TO DO WITH IT
67,BILLY JOEL,THE LONGEST TIME
68,BOBBY WOMACK,TELL ME WHY
69,PETER GABRIEL,WALK THROUGH THE FIRE
70,YVONNE GAGE,DOIN' IT IN A HAUNTED HOUSE
71,ROGER TAYLOR,MAN ON FIRE
72,LIMAHL,TOO MUCH TROUBLE
73,PETER SCHILLING,MAJOR TOM (COMING HOME)
74,THE SYSTEM,I WANNA MAKE YOU FEEL GOOD
75,THE PSYCHEDELIC FURS,THE GHOST IN YOU
76,THE GAP BAND,JAMMIN' IN AMERICA
77,CLANNAD,ROBIN (THE HOODED MAN)
78,BLACK LACE,AGADOO
79,JIM STEINMAN AND FIRE INC,TONIGHT IS WHAT IT MEANS TO BE YOU
80,GARY GLITTER,DANCE ME UP
81,THE SOS BAND,TELL ME IF YOU STILL CARE
82,I-LEVEL,IN THE RIVER
83,LATIN ELECTRICA,LATIN ELECTRICA
84,BILLY OCEAN,EUROPEAN QUEEN (NO MORE LOVE ON THE RUN)
85,ONE WAY,MR GROOVE
86,LOU REED,I LOVE YOU SUZANNE
87,DEAD OR ALIVE,WHAT I WANT {1984}
88,SCRITTI POLITTI,WOOD BEEZ (PRAY LIKE ARETHA FRANKLIN)
89,STEVE PERRY,OH SHERRIE
90,HI TENSION,RAT RACE
91,WASP,ANIMAL (FUCK LIKE A BEAST)
92,RONI GRIFFITH,(THE BEST PART OF) BREAKIN' UP {1984}
93,WINDJAMMER,TOSSING AND TURNING
94,BILLY IDOL,EYES WITHOUT A FACE
95,THE O'JAYS,EXTRAORDINARY GIRL
96,THE THOMPSON TWINS,YOU TAKE ME UP
97,NEW ORDER,MURDER
98,DAISY CHAIN,NO TIME TO STOP BELIEVING
99,PROPAGANDA,DR MABUSE
100,NEW ORDER,BLUE MONDAY
