positions,artists,titles
1,TAKE THAT,PATIENCE
2,AKON FT EMINEM,SMACK THAT
3,BOOTY LUV,BOOGIE 2NITE
4,NELLY FURTADO,ALL GOOD THINGS (COME TO AN END)
5,JUSTIN TIMBERLAKE FT TI,MY LOVE
6,BEYONCE,IRREPLACEABLE
7,EMMA BUNTON,DOWNTOWN
8,FEDDE LE GRAND,PUT YOUR HANDS UP FOR DETROIT
9,FRATELLIS,WHISTLE FOR THE CHOIR
10,MUSE,KNIGHTS OF CYDONIA
11,WESTLIFE,THE ROSE
12,RAZORLIGHT,AMERICA
13,BODYROX FT LUCIANA,YEAH YEAH
14,GIRLS ALOUD,SOMETHING KINDA OOOOH
15,KILLERS,BONES
16,CHRISTINA AGUILERA,HURT
17,ALL SAINTS,ROCK STEADY
18,MY CHEMICAL ROMANCE,WELCOME TO THE BLACK PARADE
19,AMY WINEHOUSE,REHAB
20,SCISSOR SISTERS,I DON'T FEEL LIKE DANCIN'
21,RED HOT CHILI PEPPERS,SNOW (HEY HO)
22,FEELING,LOVE IT WHEN YOU CALL
23,FISH GO DEEP FT TRACEY K,THE CURE & THE CAUSE
24,ROBBIE WILLIAMS,LOVELIGHT
25,LEMAR,SOMEONE SHOULD TELL YOU
26,BOB SINCLAR & CUTEE B,ROCK THIS PARTY (EVERYBODY DANCE NOW)
27,SNOW PATROL/MARTHA WAINWRIGHT,SET THE FIRE TO THE THIRD BAR
28,SHAKIRA FT WYCLEF JEAN,HIPS DON'T LIE
29,DAMIEN RICE,9 CRIMES
30,CASSIE,LONG WAY 2 GO
31,SIMON WEBBE,COMING AROUND AGAIN
32,JUSTIN TIMBERLAKE,SEXYBACK
33,JAMES MORRISON,WONDERFUL WORLD
34,JAMELIA,BEWARE OF THE DOG
35,LOSTPROPHETS,CAN'T CATCH TOMORROW
36,PINK,NOBODY KNOWS
37,FAITHLESS FT HARRY COLLIER,BOMBS
38,CASCADA,EVERYTIME WE TOUCH
39,GET CAPE WEAR CAPE FLY,WAR OF THE WORLDS
40,CAST OF HIGH SCHOOL MUSICAL,WE'RE ALL IN THIS TOGETHER
41,CAST OF HIGH SCHOOL MUSICAL,BREAKING FREE
42,U2 & GREEN DAY,THE SAINTS ARE COMING
43,MADONNA,JUMP
44,FEELING,NEVER BE LONELY
45,PANIC AT THE DISCO,I WRITE SINS NOT TRAGEDIES
46,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
47,ZUTONS,IT'S THE LITTLE THINGS WE DO
48,P DIDDY FT NICOLE SCHERZINGER,COME TO ME
49,INFERNAL,SELF CONTROL
50,CHAMILLIONAIRE,GROWN AND SEXY
51,PINK,U & UR HAND
52,FRATELLIS,CHELSEA DAGGER
53,GEORGE MICHAEL & MUTYA,THIS IS NOT REAL LOVE
54,SLADE,MERRY XMAS EVERYBODY
55,DAVID GUETTA VS THE EGG,LOVE DON'T LET ME GO (WALKING AWAY)
56,TAIO CRUZ,I JUST WANNA KNOW
57,KOOKS,SHE MOVES IN HER OWN WAY
58,GAME FT JUNIOR REID,IT'S OKAY
59,SUGABABES,EASY
60,PAOLO NUTINI,LAST REQUEST
61,PAOLO NUTINI,REWIND
62,MCFLY,STAR GIRL
63,KASABIAN,SHOOT THE RUNNER
64,LIL' CHRIS,CHECKIN' IT OUT
65,KOOKS,OOH LA
66,SEAN PAUL FT KEYSHIA COLE,(WHEN YOU GONNA) GIVE IT UP TO ME
67,CHAMILLIONAIRE FT KRAYZIE BONE,RIDIN'
68,SCISSOR SISTERS,LAND OF A THOUSAND WORDS
69,GOO GOO DOLLS,IRIS/STAY WITH YOU
70,JAY-Z,SHOW ME WHAT YOU GOT
71,MEAT LOAF FT MARION RAVEN,IT'S ALL COMING BACK TO ME NOW
72,LO-RIDER FT CUMBERBATCH,SKINNY
73,MUSE,STARLIGHT
74,LILY ALLEN,LDN
75,PINK,WHO KNEW
76,ALBERT HAMMOND JR,101
77,BEYONCE FT JAY-Z,DEJA VU
78,BEDOUIN SOUNDCLASH,WHEN THE NIGHT FEELS MY SONG
79,RAZORLIGHT,IN THE MORNING
80,WEIRD AL YANKOVIC,WHITE & NERDY
81,PAOLO NUTINI,JENNY DON'T BE HASTY
82,CASSIE,ME & U
83,RIHANNA,UNFAITHFUL
84,CHRISTINA AGUILERA,AIN'T NO OTHER MAN
85,LILY ALLEN,SMILE
86,LEMAR,IT'S NOT THAT EASY
87,KEANE,NOTHING IN MY WAY
88,KOOKS,NAIVE
89,TENACIOUS D,POD
90,SNOW PATROL,YOU'RE ALL I HAVE
91,RIHANNA,WE RIDE
92,PUSSYCAT DOLLS,I DON'T NEED A MAN
93,GNARLS BARKLEY,SMILEY FACES
94,OUTWORK FT MR GEE,ELEKTRO
95,FEELING,FILL MY LITTLE WORLD
96,TIESTO FT MAXI JAZZ,DANCE4LIFE
97,KATHERINE JENKINS,GREEN GREEN GRASS OF HOME
98,JET,BRING IT ON BACK
99,JAMELIA,SOMETHING ABOUT YOU
100,KLAXONS,MAGICK
