positions,artists,titles
1,THE DAVE CLARK FIVE,GLAD ALL OVER
2,THE BEATLES,I WANT TO HOLD YOUR HAND
3,SWINGING BLUE JEANS,HIPPY HIPPY SHAKE
4,DUSTY SPRINGFIELD,I ONLY WANT TO BE WITH YOU
5,THE BEATLES,SHE LOVES YOU
6,GENE PITNEY,TWENTY FOUR HOURS FROM TULSA
7,BIG DEE IRWIN,SWINGING ON A STAR
8,THE HOLLIES,STAY
9,FREDDIE AND THE DREAMERS,YOU WERE MADE FOR ME
10,THE SINGING NUN,DOMINIQUE
11,LOS INDIOS TABAJARAS,MARIA ELENA
12,KATHY KIRBY,SECRET LOVE
13,ADAM FAITH,WE ARE IN LOVE
14,THE ROLLING STONES,I WANNA BE YOUR MAN
15,ELVIS PRESLEY,KISS ME QUICK
16,BRENDA LEE,AS USUAL
17,BILLY FURY,DO YOU REALLY LOVE ME TOO?
18,CHRIS SANDFORD,NOT TOO LITTLE - NOT TOO MUCH
19,FRANK IFIELD,DON'T BLAME ME
20,GERRY AND THE PACEMAKERS,YOU'LL NEVER WALK ALONE
21,CLIFF RICHARD,DON'T TALK TO HIM
22,THE SHADOWS,GERONIMO
23,GERRY AND THE PACEMAKERS,I'M THE ONE
24,BERN ELLIOTT AND THE FENMEN,MONEY
25,HARRY SECOMBE,IF I RULED THE WORLD
26,THE SEARCHERS,NEEDLES AND PINS
27,RONETTES,"BABY, I LOVE YOU"
28,JOHNNY KIDD AND THE PIRATES,HUNGRY FOR LOVE
29,BUDDY HOLLY,WHAT TO DO {1963}
30,WILFRED BRAMBELL AND HARRY H CORBETT,AT THE PALACE (PARTS 1 AND 2)
31,BILLY J KRAMER AND THE DAKOTAS,I'LL KEEP YOU SATISFIED
32,HEINZ,COUNTRY BOY
33,FOURMOST,I'M IN LOVE
34,BOBBY VINTON,THERE! I'VE SAID IT AGAIN
35,NINO TEMPO AND APRIL STEVENS,WHISPERING
36,MATT MONRO,FROM RUSSIA WITH LOVE
37,SHIRLEY BASSEY,I (WHO HAVE NOTHING)
38,ROY ORBISON,BLUE BAYOU/MEAN WOMAN BLUES
39,DOWLANDS,ALL MY LOVING
40,"PETER, PAUL AND MARY",BLOWING IN THE WIND
41,MERSEYBEATS,I THINK OF YOU
42,PARAMOUNTS,POISON IVY
43,CHUCK BERRY,RUN RUDOLF RUN
44,TONY MEEHAN,SONG OF MEXICO
45,MARK WYNTER,IT'S ALMOST TOMORROW
46,THE SEARCHERS,SUGAR AND SPICE
47,FOUR PENNIES,DO YOU WANT ME TO
48,NINO TEMPO AND APRIL STEVENS,DEEP PURPLE
49,DALE AND GRACE,I'M LEAVING IT UP TO YOU
50,BRIAN POOLE AND THE TREMELOES,I CAN DANCE
