positions,artists,titles
1,WHITNEY HOUSTON,I WILL ALWAYS LOVE YOU
2,2 UNLIMITED,NO LIMIT
3,WEST END FEATURING SYBIL,THE LOVE I LOST FT SYBIL
4,SNAP! FEATURING NIKI HARRIS,EXTERMINATE! FT NIKI HARRIS
5,EAST 17,DEEP
6,DURAN DURAN,ORDINARY WORLD
7,USURA,OPEN YOUR MIND
8,THE BELOVED,SWEET HARMONY
9,M PEOPLE,HOW CAN I LOVE YOU MORE {1993}
10,SISTER SLEDGE,WE ARE FAMILY {1993}
11,LULU,INDEPENDENCE
12,FAITH NO MORE,I'M EASY/BE AGGRESSIVE
13,DEF LEPPARD,HEAVEN IS
14,ARRESTED DEVELOPMENT,MR WENDAL/REVOLUTION
15,EXTREME,TRAGIC COMIC
16,BON JOVI,BED OF ROSES
17,TAKE THAT,COULD IT BE MAGIC
18,THE CULT,SHE SELLS SANCTUARY {1993}
19,TOM JONES,ALL YOU NEED IS LOVE
20,GLOWORM,I LIFT MY CUP
21,ULTRAVOX,VIENNA {1993}
22,RAPINATION AND KYM MAZELLE,LOVE ME THE RIGHT WAY
23,JON SECADA,ANGEL
24,D:REAM,THINGS CAN ONLY GET BETTER
24,MICK JAGGER,SWEET THING
26,PETER GABRIEL,STEAM
27,NAUGHTY BY NATURE,HIP HOP HOORAY
28,UNDERCOVER,I WANNA STAY WITH YOU
29,FREDDIE MERCURY,THE GREAT PRETENDER {1993}
30,THE SHAMEN,PHOREVER PEOPLE
31,ALEXANDER O'NEAL,LOVE MAKES NO SENSE
32,CATHY DENNIS,FALLING
33,PAUL MCCARTNEY,HOPE OF DELIVERANCE
34,GARY CLARK,WE SAIL ON THE STORMY WATERS
35,LEILA K,OPEN SESAME
36,DINOSAUR JR,START CHOPPIN
37,CHARLES AND EDDIE,WOULD I LIE TO YOU
38,MICHAEL JACKSON,HEAL THE WORLD
39,GO WEST,WHAT YOU WON'T DO FOR LOVE
40,THE TIME FREQUENCY,NEW EMOTION (EP)
41,STEREO MC'S,STEP IT UP
42,TREY LORENZ,PHOTOGRAPH OF MARY
43,MARTINE GIRAULT,REVIVAL {1993}
44,THE LEMONHEADS,CONFETTI/MY DRUG BUDDY
45,SOUL SYSTEM,IT'S GONNA BE A LOVELY DAY
46,LORRAINE CATO,HOW CAN YOU TELL ME IT'S OVER?
47,GIRLFRIEND,TAKE IT FROM ME
48,THE PRODIGY,OUT OF SPACE/RUFF IN THE JUNGLE BIZNESS
49,SOPHIE B HAWKINS,I WANT YOU
50,APACHE INDIAN,ARRANGED MARRIAGE
51,THE FRANK AND WALTERS,AFTER ALL
52,NIC HAVERSON,HEAD OVER HEELS
53,LISA STANSFIELD,SOMEDAY (I'M COMING BACK)
54,LITTLE ANGELS,WOMANKIND
55,BILLY OCEAN,PRESSURE
56,BEIJING SPRING,I WANNA BE IN LOVE AGAIN
57,THE THE,DOGS OF LUST
58,SUGAR,IF I CAN'T CHANGE YOUR MIND
59,BELLY,FEED THE TREE
60,GROUND LEVEL,DREAMS OF HEAVEN
61,MADONNA,DEEPER AND DEEPER
62,SHAGGY,OH CAROLINA
63,MIX FACTORY,TAKE ME AWAY (PARADISE)
64,DEL AMITRI,WHEN YOU WERE YOUNG
65,EN VOGUE,GIVE IT UP TURN IT LOOSE
66,CHRIS REA,SOFT TOP HARD SHOULDER
67,JESUS JONES,THE DEVIL YOU KNOW
68,SUNSCREEM,BROKEN ENGLISH
69,LOVE DECADE,WHEN MORNING COMES
70,ALICE IN CHAINS,WOULD
71,HYPERSTATE,TIME AFTER TIME
72,GOD MACHINE,HOME
73,808 STATE,PLAN 9
74,GLORIA ESTEFAN,MIAMI HIT MIX
75,POP WILL EAT ITSELF,GET THE GIRL! KILL THE BADDIES!
