positions,artists,titles
1,BRYAN ADAMS,(EVERYTHING I DO) I DO IT FOR YOU
2,2 UNLIMITED,GET READY FOR THIS
3,THE SCORPIONS,WIND OF CHANGE {1991 RE-RELEASE}
4,KIRI TE KANAWA,WORLD IN UNION
5,MONTY PYTHON'S FLYING CIRCUS,ALWAYS LOOK ON THE BRIGHT SIDE OF LIFE
6,VIC REEVES AND THE WONDER STUFF,DIZZY
7,OCEANIC,INSANITY
8,JULIAN LENNON,SALTWATER
9,SALT-N-PEPA,LET'S TALK ABOUT SEX
10,LISA STANSFIELD,CHANGE
11,MOBY,GO
12,ROZALLA,EVERYBODY'S FREE (TO FEEL GOOD)
13,PET SHOP BOYS,DJ CULTURE
14,DANNII MINOGUE,BABY LOVE
15,ENYA,CARIBBEAN BLUE
16,CARTER - THE UNSTOPPABLE SEX MACHINE,AFTER THE WATERSHED
17,ERASURE,LOVE TO HATE YOU
18,CATHY DENNIS,TOO MANY WALLS
19,QUEEN,THE SHOW MUST GO ON
20,KENNY THOMAS,BEST OF YOU
21,SLADE,RADIO WALL OF SOUND
22,BELINDA CARLISLE,LIVE YOUR LIFE BE FREE
23,MARIAH CAREY,EMOTIONS
24,RIGHT SAID FRED,I'M TOO SEXY
25,BIZARRE INC,SUCH A FEELING
26,CONGRESS,40 MILES
27,MARC COHN,WALKING IN MEMPHIS {1991 RE-RELEASE}
28,DON MCLEAN,AMERICAN PIE {1991}
29,CE CE PENISTON,FINALLY
30,DJ CARL COX,I WANT YOU (FOREVER)
31,ZOE,SUNSHINE ON A RAINY DAY {1991}
32,PAUL YOUNG,DON'T DREAM IT'S OVER
33,T99,NOCTURNE
34,MARC ALMOND,JACKY
35,SABRINA JOHNSTON,PEACE
36,SIMPLE MINDS,REAL LIFE
37,SIMPLY RED,SOMETHING GOT ME STARTED
38,BROTHERS IN RHYTHM,SUCH A GOOD FEELING {1991 RE-RELEASE}
39,CHER,SAVE UP ALL YOUR TEARS
40,ALISON MOYET,THIS HOUSE
41,UNION FEATURING ENGLAND WORLD CUP RUGBY SQUAD,SWING LOW (RUN WITH THE BALL) FT ENGLAND WORLD CUP RUGBY SQUAD
42,VOICE OF THE BEEHIVE,I THINK I LOVE YOU
43,UTAH SAINTS,WHAT CAN YOU DO FOR ME
44,PJB FEATURING HANNAH AND HER SISTERS,BRIDGE OVER TROUBLED WATER FT HANNAH AND HER SISTERS
45,BEVERLEY CRAVEN,WOMAN TO WOMAN
46,OLETA ADAMS,DON'T LET THE SUN GO DOWN ON ME
47,A-HA,MOVE TO MEMPHIS
48,ADEVA,IT SHOULD'VE BEEN ME
49,PM DAWN,PAPER DOLL
50,KIM APPLEBY,IF YOU CARED
51,SLAYER,SEASONS IN THE ABYSS
52,REM,THE ONE I LOVE {1991}
53,PUBLIC ENEMY,CAN'T TRUSS IT
54,DRIZABONE,CATCH THE FIRE
55,PRINCE AND THE NEW POWER GENERATION,CREAM
56,AFRIKA BAMBAATAA,JUST GET UP AND DANCE
57,DEACON BLUE,CLOSING TIME
58,HOUSE OF LOVE,GIRL WITH THE LONELIEST EYES
59,JELLYFISH,I WANNA STAY HOME
60,HAMMER,2 LEGIT 2 QUIT
61,M PEOPLE,HOW CAN I LOVE YOU MORE?
62,RICHARD MARX,KEEP COMING BACK
63,HUMAN RESOURCE,DOMINATOR
64,ALL ABOUT EVE,THE DREAMER
65,THOUSAND YARD STARE,SEASONSTREAM (EP)
66,DJPC,INSSOMNIAK
67,CUD,OH NO WON'T DO
68,LIVING COLOUR,CULT OF PERSONALITY {1991}
69,LEVEL 42,OVERTIME
70,THE PRODIGY,CHARLY
71,GLASS TIGER,MY TOWN
72,THE BLACK CROWES,SEEING THINGS
73,EXTREME,DECADENCE DANCE
74,TEXAS,IN MY HEART
75,LUSH,NOTHING NATURAL
