positions,artists,titles
1,DRAKE FT WIZKID & KYLA,ONE DANCE
2,SIA,CHEAP THRILLS
3,MIKE POSNER,I TOOK A PILL IN IBIZA
4,FIFTH HARMONY FT TY DOLLA SIGN,WORK FROM HOME
5,TINIE TEMPAH FT ZARA LARSSON,GIRLS LIKE
6,ZARA LARSSON,LUSH LIFE
7,ALAN WALKER,FADED
8,LUKAS GRAHAM,7 YEARS
9,DNCE,CAKE BY THE OCEAN
10,RIHANNA FT DRAKE,WORK
11,JONAS BLUE & DAKOTA,FAST CAR
12,MEGHAN TRAINOR,NO
13,TWENTY ONE PILOTS,STRESSED OUT
14,MAJOR LAZER FT NYLA,LIGHT IT UP
15,BLONDE & CRAIG DAVID,NOTHING LIKE THIS
16,CHAINSMOKERS FT ROZES,ROSES
17,G-EAZY FT BEBE REXHA,ME MYSELF & I
18,ZAYN,PILLOWTALK
19,JUSTIN BIEBER,LOVE YOURSELF
20,SELENA GOMEZ,HANDS TO MYSELF
21,SHAWN MENDES,STITCHES
22,COLDPLAY,HYMN FOR THE WEEKEND
23,GALANTIS,NO MONEY
24,ARIANA GRANDE,DANGEROUS WOMAN
25,JUSTIN BIEBER,SORRY
26,SIGALA FT IMANI & DJ FRESH,SAY YOU DO
27,DESIIGNER,PANDA
28,YEARS & YEARS,DESIRE
29,LITTLE MIX FT JASON DERULO,SECRET LOVE SONG
30,SNAKEHIPS FT TINASHE & CHANCE,ALL MY FRIENDS
31,LITTLE MIX,HAIR
32,PINK,JUST LIKE FIRE
33,DJ SNAKE FT BIPOLAR SUNSHINE,MIDDLE
34,SKEPTA,MAN
35,ADELE,WHEN WE WERE YOUNG
36,KANYE WEST,FAMOUS
37,DRAKE FT THE THRONE,POP STYLE
38,JUSTIN BIEBER,WHAT DO YOU MEAN
39,MNEK & ZARA LARSSON,NEVER FORGET YOU
40,CALUM SCOTT,DANCING ON MY OWN
41,ALUNAGEORGE FT POPCAAN,I'M IN CONTROL
42,COLDPLAY,ADVENTURE OF A LIFETIME
43,NICK JONAS FT TOVE LO,CLOSE
44,DISTURBED,THE SOUND OF SILENCE
45,BENNY BENASSI & CHRIS BROWN,PARADISE
46,ONE DIRECTION,HISTORY
47,CRAIG DAVID & BIG NARSTIE,WHEN THE BASSLINE DROPS
48,KYGO FT MATY NOYES,STAY
49,99 SOULS,GIRL IS MINE (DESTINY'S CHILD & BRANDY)
50,CHARLIE PUTH,ONE CALL AWAY
51,ZAYN,LIKE I WOULD
52,DAVID GUETTA FT SIA,BANG MY HEAD
53,WILL I AM FT PIA MIA,BOYS & GIRLS
54,JAY SEAN FT SEAN PAUL,MAKE MY LOVE GO
55,ROBIN SCHULZ FT YATES,SUGAR
56,SLEEPY TOM & DIPLO,BE RIGHT THERE
57,RIHANNA,KISS IT BETTER
58,ADELE,HELLO
59,DRAKE & FUTURE,JUMPMAN
60,DAWIN,DESSERT
61,1975,THE SOUND
62,IGGY AZALEA,TEAM
63,ELLIE GOULDING,ARMY
64,SHAWN MENDES/CAMILA CABELLO,I KNOW WHAT YOU DID LAST SUMMER
65,PRINCE & THE REVOLUTION,PURPLE RAIN
66,CALVIN HARRIS & DISCIPLES,HOW DEEP IS YOUR LOVE
67,SIA,CHANDELIER
68,LUVBUG,BEST IS YET TO COME
69,KANYE WEST,FATHER STRETCH MY HANDS PT 1
70,JASON DERULO,GET UGLY
71,JASON DERULO,IF IT AIN'T LOVE
72,WEEKND,THE HILLS
73,SIGALA FT BRYN CHRISTOPHER,SWEET LOVIN'
74,WEEKND,CAN'T FEEL MY FACE
75,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON
76,ELLE KING,EX'S & OH'S
77,CHAINSMOKERS FT DAYA,DON'T LET ME DOWN
78,CHEAT CODES/KRIS KROSS,SEX
79,RITON FT KAH-LO,RINSE & REPEAT
80,FLO RIDA,MY HOUSE
81,JAMES BAY,LET IT GO
82,TIESTO/HELDENS/LA ROSE,THE RIGHT SONG
83,WALK THE MOON,SHUT UP & DANCE
84,ALESSIA CARA,WILD THINGS
85,GALANTIS,RUNAWAY (U & I)
86,JASON DERULO,WANT TO WANT ME
87,WSTRN,IN2
88,YEARS & YEARS,EYES SHUT
89,STORMZY,SHUT UP
90,RIHANNA,NEEDED ME
91,LITTLE MIX,BLACK MAGIC
92,ED SHEERAN,PHOTOGRAPH
93,FETTY WAP FT MONTY,679
94,DRAKE,HOTLINE BLING
95,JAMES BAY,HOLD BACK THE RIVER
96,JESS GLYNNE,DON'T BE SO HARD ON YOURSELF
97,KILLERS,MR BRIGHTSIDE
98,KANYE WEST,PT 2
99,BRYSON TILLER,DON'T
100,MARK RONSON FT BRUNO MARS,UPTOWN FUNK
