positions,artists,titles
1,MANCHESTER UTD FOOTBALL SQUAD,COME ON YOU REDS
2,STILTSKIN,INSIDE
3,EAST 17,AROUND THE WORLD
4,WET WET WET,LOVE IS ALL AROUND
5,C J LEWIS,SWEETS FOR MY SWEET
6,TONY DI BART,THE REAL THING
7,CRASH TEST DUMMIES,MMM MMM MMM MMM
8,ETERNAL,JUST A STEP FROM HEAVEN
9,2 UNLIMITED,THE REAL THING
10,BAD BOYS INC.,MORE TO THIS WORLD
11,(SYMBOL),THE MOST BEAUTIFUL GIRL IN THE WORLD
12,CLUBHOUSE,LIGHT MY FIRE
13,MAXX,GET-A-WAY
14,MICHAEL BOLTON,LEAN ON ME
15,GLOWORM,CARRY ME HOME
16,SEAL,PRAYER FOR THE DYING
17,ERASURE,ALWAYS
18,PRETENDERS,I'LL STAND BY YOU
19,REEL 2 REAL FEAT MAD STUNTMAN,LIKE TO MOVE IT
20,DEEP FOREST,DEEP FOREST
21,ENIGMA,THE EYES OF TRUTH
22,RED HOT CHILI PEPPERS,UNDER THE BRIDGE
23,CHELSEA FOOTBALL CLUB,NO ONE CAN STOP US NOW
24,MARCELLA DETROIT & ELTON JOHN,AIN'T NOTHING LIKE THE REAL THING
25,LEVELLERS,JULIE EP
26,CRYSTAL WATERS,100% PURE LOVE
27,E.Y.C,NUMBER ONE
28,CLOCK,THE RHYTHM
29,BITTY MCLEAN,DEDICATED TO THE ONE I LOVE
30,R KELLY,YOUR BODY'S CALLIN'
31,CRANBERRIES,DREAMS
32,BRUCE SPRINGSTEEN,STREETS OF PHILADELPHIA
33,JODY WATLEY,WHEN A MAN LOVES A WOMAN
34,PHYLLIS NELSON,MOVE CLOSER
35,WENDY MOTEN,SO CLOSE TO LOVE
36,MOTIV 8,ROCKIN' FOR MYSELF
37,MASH!,U DON'T HAVE TO SAY U LOVE ME
38,DOOBIE BROTHERS,LISTEN TO THE MUSIC
39,JON SECADA,IF YOU GO
40,JOE ROBERTS,BACK IN MY LIFE
41,ROGER TAYLOR,NAZIS 1994
42,MARY J BLIGE,MY LOVE
43,TAKE THAT,EVERYTHING CHANGES
44,MEAT LOAF,OBJECTS IN THE REAR VIEW MIRROR
45,JUDY CHEEKS,REACH
46,ACE OF BASE,THE SIGN
47,IGGY POP,BESIDE YOU
48,FAMILY CAT,WONDERFUL EXCUSE
49,CB MILTON,IT'S A LOVING THING
50,HADDAWAY,ROCK MY HEART
51,CHRIS DE BURGH,BLONDE HAIR BLUE JEANS
52,T-EMPO,"SATURDAY NIGHT, SUNDAY MORNING"
53,FRANK BLACK,HEADACHE
54,PAULINE HENRY,WATCH THE MIRACLE START
55,D:REAM,U R THE BEST THING
56,DOMINO,SWEET POTATOE PIE
57,RICHARD MARX,SILENT SCREAM
58,FRANCES RUFFELLE,LONELY SYMPHONY
59,TONI BRAXTON,ANOTHER SAD LOVE SONG
60,N-TRANCE FEAT KELLY LLORENNA,SET YOU FREE
61,CYPRESS HILL,LICK A SHOT
62,DOOP,DOOP
63,MARIAH CAREY,WITHOUT YOU
64,DENISE JOHNSON,RAYS OF THE RISING SUN
65,DARKMAN,YABBA DABBA DOO
66,MADONNA,I'LL REMEMBER
67,DREAM FREQUENCY,GOOD TIMES/THE DREAM
68,RUPAUL,HOUSE OF LOVE
69,SALT N PEPA WITH EN VOGUE,WHATTA MAN
70,DES'REE,YOU GOTTA BE
71,LEMONHEADS,BIG GAY HEART
72,MARILLION,ALONE AGAIN IN THE LAP OF LUXURY
73,OUR TRIBE WITH FRANKE PHAROAH,LOVE COME HOME
74,HYSTERIX,MUST BE THE MUSIC
75,SLEEPER,DELICIOUS
76,TONY TONI TONE,MY EX-GIRLFRIEND
77,PHIL COLLINS,WE WAIT AND WE WONDER
78,GRACE JONES,SLAVE TO THE RHYTHM
79,BACKBEAT BAND,PLEASE MR. POSTMAN
80,KILLING JOKE,MILLENIUM
81,KENNY THOMAS,DESTINY
82,WRECKX-N-EFFECT,WRECKX SHOP
83,TERRI & MONICA,UH-HUH
84,HUEY LEWIS & THE NEWS,(SHE'S) SOME KIND OF WONDERFUL
85,DANZIG,MOTHER
86,RICHARD DARBYSHIRE,WHEREVER LOVE IS FOUND
87,O.T. QUARTET,HOLD THAT SUCKER DOWN
88,KEITH SWEAT,HOW DO YOU LIKE IT?
89,JX,SON OF A GUN
90,SHEEP ON DRUGS,LET THE GOOD TIMES ROLL
91,BARBRA STREISAND,AS IF WE NEVER SAID GOODBYE
92,PAUL YOUNG,IT WILL BE YOU
93,JULIA FORDHAM,DIFFERENT TIME DIFFERENT PLACE
94,MARVIN GAYE,LUCKY LUCKY ME
95,SONIC YOUTH,BULL IN THE HEATHER
96,SKIN,THE MONEY EP
97,COUNTING CROWS,MR JONES
98,DARYL HALL,HELP ME FIND A WAY TO YOUR HEART
99,ZZ TOP,BREAKAWAY
100,CREDIT TO THE NATION,SOWING THE SEEDS OF HATRED
