positions,artists,titles
1,WEEKND,BLINDING LIGHTS
2,SAINT JHN,ROSES
3,RODDY RICCH,THE BOX
4,BILLIE EILISH,NO TIME TO DIE
5,LADY GAGA,STUPID LOVE
6,DUA LIPA,DON'T START NOW
7,JOEL CORRY,LONELY
8,LEWIS CAPALDI,SOMEONE YOU LOVED
9,JUSTIN BIEBER FT QUAVO,INTENTIONS
10,DOJA CAT,SAY SO
11,FUTURE FT DRAKE,LIFE IS GOOD
12,HALSEY,YOU SHOULD BE SAD
13,DUA LIPA,PHYSICAL
14,HARRY STYLES,ADORE YOU
15,EMINEM FT JUICE WRLD,GODZILLA
16,BECKY HILL FT SHIFT K3Y,BETTER OFF WITHOUT YOU
17,BILLIE EILISH,EVERYTHING I WANTED
18,CAMILA CABELLO FT DABABY,MY OH MY
19,TONES & I,DANCE MONKEY
20,BILLIE EILISH,BAD GUY
21,LEWIS CAPALDI,BEFORE YOU GO
22,HARRY STYLES,FALLING
23,SAM SMITH,TO DIE FOR
24,JUSTIN BIEBER,YUMMY
25,JONAS BROTHERS,WHAT A MAN GOTTA DO
26,STORMZY/ED SHEERAN/BURNA BOY,OWN IT
27,LEWIS CAPALDI,HOLD ME WHILE YOU WAIT
28,MABEL,BOYFRIEND
29,J HUS FT BURNA BOY,PLAY PLAY
30,WEEKND,AFTER HOURS
31,ASHE,MORAL OF THE STORY
32,DERMOT KENNEDY,POWER OVER ME
33,KHALID & DISCLOSURE,KNOW YOUR WORTH
34,24KGOLDN,CITY OF ANGELS
35,POWFU FT BEABADOOBEE,DEATH BED
36,ANNE-MARIE,BIRTHDAY
37,MUSTARD FT RODDY RICCH,BALLIN'
38,MABEL,DON'T CALL ME UP
39,POP SMOKE,DIOR
40,LIL MOSEY,BLUEBERRY FAYGO
41,ARIZONA ZERVAS,ROXANNE
42,DIGDAT FT AITCH,EI8HT MILE
43,JAX JONES/SOLVEIG/RAYE/EUROPA,TEQUILA
44,SZA & JUSTIN TIMBERLAKE,THE OTHER SIDE
45,BTS,ON
46,ED SHEERAN,PERFECT
47,RODDY RICCH FT MUSTARD,HIGH FASHION
48,PUSSYCAT DOLLS,REACT
49,MAROON 5,MEMORIES
50,SURFACES,SUNDAY BEST
51,MK & SONNY FODERA FT RAPHAELLA,ONE NIGHT
52,AITCH,MICE
53,B YOUNG,WINE
54,M24 FT TION WAYNE,LONDON
55,UNKNOWN T,FRESH HOME
56,SELENA GOMEZ,RARE
57,NATHAN DAWE FT JAYKAE,FLOWERS
58,ALI GATIE,WHAT IF I TOLD YOU THAT I LOVE YOU
59,CELESTE,STOP THIS FLAME
60,JUSTIN BIEBER/MALONE/CLEVER,FOREVER
61,JP SAXE FT JULIA MICHAELS,IF THE WORLD WAS ENDING
62,YOUNG T & BUGSEY FT FREDO,BULLY BEEF
63,MEDUZA/BECKY HILL/GOODBOYS,LOSE CONTROL
64,TREVOR DANIEL,FALLING
65,SAM FISCHER,THIS CITY
66,LIL BABY FT GUNNA,HEATIN UP
67,TOBI & MANNY FT JANELLE,DESTINED FOR GREATNESS
68,POST MALONE,CIRCLES
69,ED SHEERAN & JUSTIN BIEBER,I DON'T CARE
70,LIZZO,GOOD AS HELL
71,J HUS FT KOFFEE,REPEAT
72,M HUNCHO FT D-BLOCK EUROPE,INDULGE
73,LIL BABY,WOAH
74,TOKYO'S REVENGE,GOODMORNINGTOKYO
75,M HUNCHO,PEE PEE
76,DAVE FT BURNA BOY,LOCATION
77,JAX JONES FT ELLA HENDERSON,THIS IS REAL
78,LIL BABY,EMOTIONALLY SCARRED
79,NSG,OURSELF
80,LIL UZI VERT,THAT WAY
81,KSI FT TRIPPIE REDD,WAKE UP CALL
82,NOAH CYRUS,JULY
83,REGARD,RIDE IT
84,TOM GRENNAN,THIS IS THE PLACE
85,ED SHEERAN/CABELLO/CARDI B,SOUTH OF THE BORDER
86,TAYLOR SWIFT,THE MAN
87,ENDOR,PUMP IT UP
88,JAY1 FT JB SCOFIELD,FLEX
89,AJ TRACEY,LADBROKE GROVE
90,BROCKHAMPTON,SUGAR
91,NIALL HORAN,NO JUDGEMENT
92,GERRY CINNAMON,WHERE WE'RE GOING
93,LADY GAGA & BRADLEY COOPER,SHALLOW
94,STORMZY FT HEADIE ONE,AUDACITY
95,OLIVIA RODRIGO,ALL I WANT
96,POUNDZ,SMOOTH CRIMINAL
97,KYGO & WHITNEY HOUSTON,HIGHER LOVE
98,BRENT FAIYAZ,TRUST
99,DAVE,BLACK
100,SELENA GOMEZ,LOSE YOU TO LOVE ME
