positions,artists,titles
1,SHAKESPEARS SISTER,STAY
2,RIGHT SAID FRED,DEEPLY DIPPY
3,MR BIG,TO BE WITH YOU
4,SOUL II SOUL,JOY
5,ANNIE LENNOX,WHY
6,CE CE PENISTON,FINALLY {1992}
7,DEF LEPPARD,LET'S GET ROCKED
8,VANESSA WILLIAMS,SAVE THE BEST FOR LAST
9,MR BEAN AND THE SMEAR CAMPAIGN,(I WANT TO BE) ELECTED
10,ALTERN 8,EVAPOR 8
11,ERASURE,BREATH OF LIFE
12,ERIC CLAPTON,TEARS IN HEAVEN
13,KYM SIMS,TAKE MY ADVICE
14,LISA STANSFIELD,TIME TO MAKE YOU MINE
15,CURTIS STIGERS,YOU'RE ALL THAT MATTERS TO ME
16,PRAGA KHAN FEATURING JADE 4 U,FREE YOUR BODY/INJECTED WITH A POISON FT JADE 4 U
17,ZZ TOP,VIVA LAS VEGAS
18,TEN SHARP,YOU
19,SENSELESS THINGS,HOLD IT DOWN
20,THE PASADENAS,MAKE IT WITH YOU
21,SHANICE,I LOVE YOUR SMILE {1992}
22,INNER CITY,HALLELUJAH '92
23,HAMMER,DO NOT PASS ME BY
24,SALT-N-PEPA,EXPRESSION {1992}
25,PRINCE AND THE NEW POWER GENERATION,MONEY DON'T MATTER 2 NIGHT
26,CROWDED HOUSE,WEATHER WITH YOU
27,W.A.S.P.,CHAINSAW CHARLIE (MURDERS IN THE NEW MORGUE)
28,LIQUID,SWEET HARMONY (EP)
29,THE TEMPTATIONS,MY GIRL {1992}
30,SOUNDGARDEN,JESUS CHRIST POSE
31,CHRIS DE BURGH,SEPARATE TABLES
32,BLUR,POPSCENE
33,THE STONE ROSES,I AM THE RESURRECTION
34,L7,PRETEND WE'RE DEAD
35,SWING OUT SISTER,AM I THE SAME GIRL
36,LOVE DECADE,I FEEL YOU
37,ROXETTE,CHURCH OF YOUR HEART
38,LOVE/HATE,WASTED IN AMERICA
39,MANIC STREET PREACHERS,SLASH 'N' BURN
40,TOM PETTY AND THE HEARTBREAKERS,TOO GOOD TO BE TRUE
41,DINAH WASHINGTON,MAD ABOUT THE BOY
42,XTC,THE DISAPPOINTED
43,TOXIC TWO,RAVE GENERATOR
44,THE CURE,HIGH (REMIX)
45,FRANKIE MILLER,CALEDONIA
46,THE LIGHTNING SEEDS,THE LIFE OF RILEY
47,BEASTIE BOYS,PASS THE MIC
48,BLAME,MUSIC MOVES YOU
49,KLF,AMERICA: WHAT TIME IS LOVE
50,SHAWN CHRISTOPHER,DON'T LOSE THE MAGIC
51,BRUCE SPRINGSTEEN,HUMAN TOUCH
52,NITZER EBB,ASCEND
53,THE CURE,HIGH
54,JAMES,RING THE BELLS
55,PUBLIC ENEMY,NIGHTTRAIN
56,CHAKA KHAN,LOVE YOU ALL MY LIFETIME
57,DISPOSABLE HEROES OF HIPHOPRISY,TELEVISION THE DRUG OF THE NATION
58,CLIVILLES AND COLE,A DEEPER LOVE
59,JODY WATLEY,I'M THE ONE YOU NEED
60,WET WET WET,MORE THAN LOVE
61,URBAN SOUL,ALWAYS
62,SOUP DRAGONS,DIVINE THING
63,GEOFFREY WILLIAMS,IT'S NOT A LOVE THING
64,U2,ONE
65,POWER OF DREAMS,THERE I GO AGAIN
66,OPUS III,IT'S A FINE DAY
67,TORI AMOS,WINTER
68,NICK CAVE & THE BAD SEEDS,STRAIGHT TO YOU/JACK THE RIPPER
69,EN VOGUE,MY LOVIN'
70,HOWARD JONES,LIFT ME UP
71,NEW ATLANTIC,I KNOW
72,NIRVANA,COME AS YOU ARE
73,EUROPE,HALFWAY TO HEAVEN
74,REBEL MC,RICH AH GETTING RICHER
75,MADNESS,IT MUST BE LOVE {1992}
