positions,artists,titles
1,BOYZ II MEN,END OF THE ROAD
2,ARRESTED DEVELOPMENT,PEOPLE EVERYDAY
3,RAGE,RUN TO YOU
4,TASMIN ARCHER,SLEEPING SATELLITE
5,BIZARRE INC,I'M GONNA GET YOU FT ANGIE BROWN
6,THE SHAMEN,BOSS DRUM
7,MADONNA,EROTICA
8,TAKE THAT,A MILLION LOVE SONGS (EP)
9,AMBASSADORS OF FUNK,SUPERMARIOLAND FT MC MARIO
10,ERASURE,WHO NEEDS LOVE LIKE THAT
11,BON JOVI,KEEP THE FAITH
12,ERMA FRANKLIN,(TAKE A LITTLE) PIECE OF MY HEART
13,VANESSA PARADIS,BE MY BABY
14,CHARLES AND EDDIE,WOULD I LIE TO YOU
15,FELIX,IT WILL MAKE ME CRAZY
16,DOCTOR SPIN,TETRIS
17,MICHAEL BOLTON,TO LOVE SOMEBODY
18,ZUCCHERO WITH LUCIANO PAVAROTTI,MISERERE
19,GO WEST,FAITHFUL
20,JOHN LEE HOOKER,BOOM BOOM
21,DR ALBAN,IT'S MY LIFE
22,LITTLE ANGELS,TOO MUCH TOO YOUNG
23,SHAKESPEARS SISTER,HELLO (TURN YOUR RADIO ON)
24,EN VOGUE,FREE YOUR MIND/GIVING HIM SOMETHING HE CAN FEEL
25,METALLICA,WHEREVER I MAY ROAM
26,SAINT ETIENNE/FLOWERED UP/ROCKINGBIRDS,THE FRED EP
27,ELTON JOHN,THE LAST SONG
28,CHIPPENDALES,GIVE ME YOUR BODY
29,THE FARM,DON'T YOU WANT ME
30,JON SECADA,DO YOU BELIEVE IN US
31,GLORIA ESTEFAN,ALWAYS TOMORROW
32,K-KLASS,DON'T STOP
33,UNDERCOVER,BAKER STREET
34,LIONEL RICHIE,MY DESTINY
35,ROTTERDAM TERMINATION SOURCE,POING
36,ROY ORBISON,HEARTBREAK RADIO
37,SIMPLE MINDS,LOVE SONG/ALIVE AND KICKING
38,ROXETTE,QUEEN OF RAIN
39,ANNIE LENNOX,COLD
40,CHRIS REA,NOTHING TO FEAR
41,PATTY SMYTH WITH DON HENLEY,SOMETIMES LOVE JUST AIN'T ENOUGH
42,SUNSCREEM,PERFECT MOTION
43,PM DAWN,I'D DIE WITHOUT YOU
44,THERAPY?,TEETHGRINDER
45,BJORN AGAIN,ERASURE-ISH (A LITTLE RESPECT/STOP!)
46,INNER CIRCLE,SWEAT (A LA LA LA LA LONG)
47,NICK BERRY,LONG LIVE LOVE
48,THE SHAMEN,EBENEEZER GOODE
49,THE ORB,ASSASSIN
50,THE SMITHS,THERE IS A LIGHT THAT NEVER GOES OUT
51,PRINCE,MY NAME IS PRINCE
52,SONIC YOUTH,YOUTH AGAINST FASCISM
53,BOB MARLEY & THE WAILERS,IRON LION ZION
54,LIBERATION,LIBERATION
55,YELLO,THE RACE/BOSTICH
56,DINA CARROLL,SPECIAL KIND OF LOVE
57,SNAP!,RHYTHM IS A DANCER
58,THE SHAMEN,BOSS DRUM (REMIXES)
59,CARON WHEELER,I ADORE YOU
60,FRANKIE,UNDERSTAND THIS GROOVE
61,NOMAD,24 HOURS A DAY
62,CURTIS STIGERS,NEVER SAW A MIRACLE
63,UGLY KID JOE,SO DAMN COOL
64,DEGREES OF MOTION,SOUL FREEDOM - FREE YOUR SOUL
65,AC/DC,HIGHWAY TO HELL (LIVE)
66,VANGELIS,CONQUEST OF PARADISE
67,KINGMAKER,ARMCHAIR ANARCHIST
68,LUTHER VANDROSS AND JANET JACKSON,THE BEST THINGS IN LIFE ARE FREE
69,MIKE OLDFIELD,SENTINEL
70,BRUCE SPRINGSTEEN,LEAP OF FAITH
71,BOBBY BROWN,GOOD ENOUGH
72,JAMIROQUAI,WHEN YOU GONNA LEARN
73,LEMON TREES,THE WAY I FEEL
74,M PEOPLE,EXCITED
75,MEGADETH,SKIN O' MY TEETH
