positions,artists,titles
1,CULTURE CLUB,KARMA CHAMELEON
2,LIONEL RICHIE,ALL NIGHT LONG (ALL NIGHT)
3,TRACEY ULLMAN,THEY DON'T KNOW
4,DURAN DURAN,UNION OF THE SNAKE
5,HOWARD JONES,NEW SONG
6,ROCKSTEADY CREW,(HEY YOU) THE ROCKSTEADY CREW
7,BILLY JOEL,UPTOWN GIRL
8,MEN WITHOUT HATS,THE SAFETY DANCE
9,GEORGE BENSON,IN YOUR EYES
10,BLACK LACE,SUPERMAN (GIOCA JOUER)
11,SIOUXSIE AND THE BANSHEES,DEAR PRUDENCE
12,UB40,PLEASE DON'T MAKE ME CRY
13,PAUL MCCARTNEY AND MICHAEL JACKSON,SAY SAY SAY
14,LYDIA MURDOCK,SUPERSTAR
15,NEW ORDER,BLUE MONDAY
16,DAVID BOWIE,MODERN LOVE
17,MEAT LOAF,MIDNIGHT AT THE LOST AND FOUND
18,PUBLIC IMAGE LIMITED,THIS IS NOT A LOVE SONG
19,NICK HEYWARD,BLUE HAT FOR A BLUE DAY
20,UB40,RED RED WINE
21,ADAM ANT,PUSS 'N BOOTS
22,DEPECHE MODE,LOVE IN ITSELF.2
23,ELTON JOHN,KISS THE BRIDE
24,THE CURE,THE LOVE CATS
25,DAVID GRANT,LOVE WILL FIND A WAY
26,SHALAMAR,OVER AND OVER
27,WILL POWERS,KISSING WITH CONFIDENCE
28,DONNA SUMMER,UNCONDITIONAL LOVE
29,DAVID ESSEX,TAHITI
30,PEABO BRYSON AND ROBERTA FLACK,TONIGHT I CELEBRATE MY LOVE
31,FREEEZ,POP GOES MY LOVE
32,GARY NUMAN,SISTER SURPRISE
33,THE ALARM,68 GUNS
34,OLYMPIC ORCHESTRA,REILLY
35,PAUL YOUNG,COME BACK AND STAY
36,BUCKS FIZZ,LONDON TOWN
37,LEVEL 42,MICRO-KID
38,GENESIS,MAMA
39,SHARON REDD,LOVE HOW YOU FEEL
40,KING KURT,DESTINATION ZULU LAND
41,MUSICAL YOUTH,007
42,ROMAN HOLLIDAY,MOTOR MANIA
43,RYAN PARIS,DOLCE VITA
44,KAJAGOOGOO,BIG APPLE
45,MONYAKA,GO DEH YAKA (GO TO THE TOP)
46,BIG COUNTRY,CHANCE
47,CURTIS HAIRSTON,I WANT YOU (ALL TONIGHT)
48,KISS,LICK IT UP
49,THE KINKS,YOU REALLY GOT ME {1983}
50,GALAXY,FANTASY REAL
51,DIO,RAINBOW IN THE DARK
52,BAUHAUS,THE SINGLES '81-'83
53,CHINA CRISIS,WORKING WITH FIRE AND STEEL
54,XTC,LOVE ON A FARMBOY'S WAGES
55,ASHAYE,MICHAEL JACKSON MEDLEY
56,BRUCE FOXTON,THIS IS THE WAY
57,HOT STREAK,BODY WORK
58,RONDO VENEZIANO,LA SERENISSIMA (THEME FROM 'VENICE IN PERIL')
59,HERBIE HANCOCK,AUTODRIVE
60,THE CARPENTERS,MAKE BELIEVE IT'S THE FIRST TIME
61,STATUS QUO,OL' RAG BLUES
62,LOTUS EATERS,YOU DON'T NEED SOMEONE NEW
63,STEVE HARVEY,TONIGHT
64,EDDY GRANT,TILL I CAN'T TAKE NO MORE
65,WEST STREET MOB,BREAK DANCIN'
66,LEO SAYER,TILL YOU COME BACK TO ME
67,FOSTER & ALLEN,I WILL LOVE YOU ALL MY LIFE
68,FRANK STALLONE,FAR FROM OVER
69,RANDY CRAWFORD,NIGHTLINE
70,SPACE MONKEY,CAN'T STOP RUNNING
71,JOY DIVISION,LOVE WILL TEAR US APART {1983}
72,THIS MORTAL COIL,SONG TO THE SIREN
73,AC/DC,GUNS FOR HIRE
74,THE KINKS,DON'T FORGET TO DANCE
75,HAYWOODE,A TIME LIKE THIS
76,DIVINE,LOVE REACTION
77,KENNY ROGERS,EYES THAT SEE IN THE DARK
78,CARAMBA,FEDORA (I'LL BE YOUR DAWG)
79,AGNETHA FALTSKOG,CAN'T SHAKE LOOSE
80,DIAMOND HEAD,OUT OF PHASE
81,DAVID JOSEPH,BE A STAR
82,TIME ZONE,WILDSTYLE
83,CRUELLA DE VILLE,GYPSY GIRL
84,PEABO BRYSON AND ROBERTA FLACK,HEAVEN ABOVE ME
85,JOBOXERS,JEALOUS LOVE
86,OLIVER CHEATHAM,BLESS THE LADIES
87,DAVID KNOPFLER,SOUL KISSING
88,THE UNDERTONES,MY PERFECT COUSIN {1983}
89,LORDS OF THE NEW CHURCH,DANCE WITH ME
90,AIR SUPPLY,MAKING LOVE OUT OF NOTHING AT ALL
91,ASIA,THE SMILE HAS LEFT YOUR EYES
92,SEONA DANCING,BITTER HEART
93,SHEENA EASTON,ALMOST OVER YOU
94,HAIRCUT 100,SO TIRED
95,DIANA ROSS,UPFRONT
96,FRIENDS AGAIN,STATE OF ART
97,BONK,THE SMILE AND THE KISS
98,THE BELLE STARS,THE ENTERTAINER
99,FLIRTATIONS,EARTHQUAKE
100,DARYL HALL AND JOHN OATES,SAY IT ISN'T SO
