positions,artists,titles
1,DAVID CASSIDY,HOW CAN I BE SURE
2,T. REX,CHILDREN OF THE REVOLUTION
3,SLADE,MAMA WEER ALL CRAZEE NOW
4,LIEUTENANT PIGEON,MOULDY OLD DOUGH
5,DONNY OSMOND,TOO YOUNG
6,THE SWEET,WIG-WAM BAM
7,FARON YOUNG,IT'S FOUR IN THE MORNING
8,MICHAEL JACKSON,AIN'T NO SUNSHINE
9,THE DRIFTERS,COME ON OVER TO MY PLACE {1972}
10,ROXY MUSIC,VIRGINIA PLAIN
11,ROD STEWART,YOU WEAR IT WELL
12,CLIFF RICHARD,LIVING IN HARMONY
13,JACKIE WILSON,I GET THE SWEETEST FEELING
14,GARY GLITTER,I DIDN'T KNOW I LOVED YOU (TILL I SAW YOU ROCK AND ROLL)
15,LYNSEY DE PAUL,SUGAR ME
16,DANDY LIVINGSTONE,"SUZANNE, BEWARE OF THE DEVIL"
17,JUDGE DREAD,BIG SIX
18,PETER SKELLERN,YOU'RE A LADY
19,BLACKFOOT SUE,STANDING IN THE ROAD
20,JUNIOR WALKER AND THE ALL STARS,WALK IN THE NIGHT
21,ELVIS PRESLEY,BURNING LOVE
22,MOTT THE HOOPLE,ALL THE YOUNG DUDES
23,DAVID BOWIE,JOHN I'M ONLY DANCING
24,HURRICANE SMITH,WHO WAS IT
25,10CC,DONNA
26,HOT BUTTER,POPCORN
27,LITTLE EVA,THE LOCO-MOTION {1972}
28,BILL WITHERS,LEAN ON ME
29,DEREK AND THE DOMINOES,LAYLA
30,THE O'JAYS,BACK STABBERS
31,PARCHMENT,LIGHT UP THE FIRE
32,ELTON JOHN,HONKY CAT
33,DONNY OSMOND,PUPPY LOVE
34,SEASHELLS,MAYBE I KNOW
35,THE CARPENTERS,GOODBYE TO LOVE
36,PEARLS,"YOU CAME, YOU SAW, YOU CONQUERED"
37,THE FAMILY,BURLESQUE
38,THE PARTRIDGE FAMILY,BREAKING UP IS HARD TO DO
39,LINDISFARNE,ALL FALL DOWN
40,BREAD,THE GUITAR MAN
41,HAWKWIND,SILVER MACHINE
42,MARDI GRAS,TOO BUSY THINKING ABOUT MY BABY
43,ROYAL SCOTS DRAGOON GUARDS BAND,HEYKENS SERENADE/THE DAY IS ENDED
44,ALICE COOPER,SCHOOL'S OUT
45,JOHNNY NASH,I CAN SEE CLEARLY NOW
46,TERRY DACTYL AND THE DINOSAURS,SEA SIDE SHUFFLE
47,ANDY WILLIAMS,LOVE THEME FROM THE GODFATHER
48,THE HOLLIES,LONG COOL WOMAN IN A BLACK DRESS
49,PYTHON LEE JACKSON,IN A BROKEN DREAM
50,BILLY PRESTON,OUTA-SPACE
