positions,artists,titles
1,THE EVERLY BROTHERS,CATHY'S CLOWN
2,ADAM FAITH,SOMEONE ELSE'S BABY
3,JIMMY JONES,HANDY MAN
4,ANTHONY NEWLEY,DO YOU MIND?
5,BRENDA LEE,SWEET NOTHIN'S
6,CLIFF RICHARD AND THE SHADOWS,FALL IN LOVE WITH YOU
7,DUANE EDDY,SHAZAM!
8,STEVE LAWRENCE,FOOTSTEPS
9,JOHNNY PRESTON,CRADLE OF LOVE
10,LONNIE DONEGAN,MY OLD MAN'S A DUSTMAN
11,ELVIS PRESLEY,STUCK ON YOU
12,CRAIG DOUGLAS,HEART OF A TEENAGE GIRL
13,KING BROTHERS,STANDING ON THE CORNER
14,JOHNNY AND THE HURRICANES,BEATNIK FLY
15,EDDIE COCHRAN,THREE STEPS TO HEAVEN
16,PERCY FAITH,THEME FROM 'A SUMMER PLACE'
17,NEIL SEDAKA,STAIRWAY TO HEAVEN
18,JIM REEVES,HE'LL HAVE TO GO
19,ELLA FITZGERALD,MACK THE KNIFE
20,BOBBY DARIN,CLEMENTINE
21,MAX BYGRAVES,FINGS AIN'T WOT THEY USED T'BE
22,CONNIE STEVENS,SIXTEEN REASONS
23,JACK SCOTT,WHAT IN THE WORLD'S COME OVER YOU
24,BOBBY RYDELL,WILD ONE
25,JOHN BARRY SEVEN,HIT AND MISS
26,LANCE FORTUNE,THIS LOVE I HAVE FOR YOU
27,KEITH KELLY,TEASE ME
28,EDDIE BYRNES AND CONNIE STEVENS,"KOOKIE, KOOKIE (LEND ME YOUR COMB)"
29,FLEE-REKKERS,GREEN JEANS
30,ADAM FAITH,POOR ME
31,PERRY COMO,DELAWARE
32,JOHNNY PRESTON,RUNNING BEAR
33,MARV JOHNSON,YOU GOT WHAT IT TAKES
34,CONNIE FRANCIS,MAMA/ROBOT MAN
35,MARV JOHNSON,I LOVE THE WAY YOU LOVE
36,GENE VINCENT,MY HEART
37,BRYAN JOHNSON,LOOKING HIGH HIGH HIGH
38,FOUR LADS,STANDING ON THE CORNER
39,BILLY BLAND,LET THE LITTLE GIRL DANCE
40,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,SUMMER SET
41,SHIRLEY BASSEY,WITH THESE HANDS
42,RUSS CONWAY,LUCKY FIVE
43,FREDDIE CANNON,THE URGE
44,EDITH PIAF,MILORD
45,JERRY LORDAN,WHO COULD BE BLUER
46,FATS DOMINO,COUNTRY BOY
47,MARTY WILDE,THE FIGHT
48,DAVE SAMPSON,SWEET DREAMS
49,PAUL ANKA,PUPPY LOVE
50,FRANKIE AVALON,DON'T THROW AWAY ALL THOSE TEARDROPS
