positions,artists,titles
1,SLADE,MERRY XMAS EVERYBODY
2,THE NEW SEEKERS,YOU WON'T FIND ANOTHER FOOL LIKE ME FT. LYN PAUL
3,LEO SAYER,THE SHOW MUST GO ON
4,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERY DAY
5,ALVIN STARDUST,MY COO-CA-CHOO
6,COZY POWELL,DANCE WITH THE DEVIL
7,GARY GLITTER,I LOVE YOU LOVE ME LOVE
8,THE FACES,POOL HALL RICHARD/I WISH IT WOULD RAIN
9,GOLDEN EARRING,RADAR LOVE
10,DAVID ESSEX,LAMPLIGHT
11,ROBERT KNIGHT,LOVE ON A MOUNTAIN TOP
12,ROY WOOD,FOREVER
13,MOTT THE HOOPLE,ROLL AWAY THE STONE
14,MARIE OSMOND,PAPER ROSES
15,ROXY MUSIC,STREET LIFE
16,STEELEYE SPAN,GAUDETE
17,GILBERT O'SULLIVAN,"WHY, OH WHY, OH WHY"
18,T. REX,TRUCK ON (TYKE)
19,DRUPI,VADO VIA
20,DONNY OSMOND,WHEN I FALL IN LOVE
21,THE OSMONDS,LET ME IN
22,ANDY WILLIAMS,SOLITAIRE
23,THE CARPENTERS,TOP OF THE WORLD
24,BARRY BLUE,DO YOU WANNA DANCE?
25,PAUL MCCARTNEY AND WINGS,HELEN WHEELS
26,ELTON JOHN,STEP INTO CHRISTMAS
27,MILLICAN AND NESBITT,VAYA CON DIOS
28,DAVID CASSIDY,DAYDREAMER/PUPPY SONG
29,PERRY COMO,FOR THE GOOD TIMES
30,DAVID BOWIE,SORROW
31,MUD,DYNA-MITE
32,KIKI DEE,AMOUREUSE
33,EDDIE KENDRICKS,KEEP ON TRUCKIN'
34,CLIFF RICHARD,TAKE ME HIGH
35,SIMON PARK ORCHESTRA,EYE LEVEL {1973}
36,ELTON JOHN,GOODBYE YELLOW BRICK ROAD
37,JOHN LENNON,MIND GAMES
38,DIANA ROSS,ALL OF MY LIFE
39,RINGO STARR,PHOTOGRAPH
40,PERRY COMO,WALK RIGHT BACK
41,SUZI QUATRO,DAYTONA DEMON
42,HAROLD MELVIN AND THE BLUENOTES,THE LOVE I LOST
43,DON DOWNING,"LONELY DAYS, LONELY NIGHTS"
44,BILLY PAUL,THANKS FOR SAVING MY LIFE
45,THE FOUR TOPS,SWEET UNDERSTANDING LOVE
46,MATT MONRO,AND YOU SMILED
47,MAX BYGRAVES,DECK OF CARDS
48,PERRY COMO,AND I LOVE YOU SO
49,RONNIE LANE & SLIM CHANCE,HOW COME?
50,STEVIE WONDER,LIVING FOR THE CITY
