positions,artists,titles
1,KIESZA,HIDEAWAY
2,SIGMA,NOBODY TO LOVE
3,SHIFT K3Y,TOUCH
4,JOHN LEGEND,ALL OF ME
5,ALOE BLACC,THE MAN
6,TOVE LO,STAY HIGH
7,PHARRELL WILLIAMS,HAPPY
8,DUKE DUMONT FT JAX JONES,I GOT U
9,IGGY AZALEA FT CHARLI XCX,FANCY
10,ROUTE 94 FT JESS GLYNNE,MY LOVE
11,ELYAR FOX,A BILLION GIRLS
12,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
13,MERIDIAN DAN/BIG H/JME,GERMAN WHIP
14,VAMPS,LAST NIGHT
15,IDINA MENZEL,LET IT GO
16,CHRIS BROWN FT LIL WAYNE,LOYAL
17,KATY PERRY FT JUICY J,DARK HORSE
18,SAM SMITH,MONEY ON MY MIND
19,5 SECONDS OF SUMMER,SHE LOOKS SO PERFECT
20,ENRIQUE IGLESIAS FT PITBULL,I'M A FREAK
21,FAUL & WAD AD VS PNAU,CHANGES
22,PAOLO NUTINI,SCREAM (FUNK MY LIFE UP)
23,AVICII,ADDICTED TO YOU
24,COLDPLAY,MAGIC
25,CHAINSMOKERS,SELFIE
26,PITBULL FT KESHA,TIMBER
27,A GREAT BIG WORLD/AGUILERA,SAY SOMETHING
28,DVBBS & BORGEOUS/TINIE TEMPAH,TSUNAMI (JUMP)
29,SHOWTEK/JUSTIN PRIME/MATTHEW,CANNONBALL (EARTHQUAKE)
30,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN
31,PALOMA FAITH,CAN'T RELY ON YOU
32,DAVID GUETTA/SHOWTEK/VASSY,BAD
33,GORGON CITY FT MNEK,READY FOR YOUR LOVE
34,CHRISTINA PERRI,HUMAN
35,AVICII,HEY BROTHER
36,JOHN MARTIN,ANYWHERE FOR YOU
37,BEYONCE FT JAY-Z,DRUNK IN LOVE
38,DJ SNAKE & LIL JON,TURN DOWN FOR WHAT
39,WILL I AM/CYRUS/KHALIFA,FEELIN' MYSELF
40,IDINA MENZEL/KRISTEN BELL,FOR THE FIRST TIME IN FOREVER
41,ELLIE GOULDING,HOW LONG WILL I LOVE YOU
42,SATURDAYS,NOT GIVING UP
43,ED SHEERAN,I SEE FIRE
44,ONEREPUBLIC,COUNTING STARS
45,TIESTO,RED LIGHTS
46,AMERICAN AUTHORS,BEST DAY OF MY LIFE
47,KATY B,CRYING FOR NO REASON
48,SARA BAREILLES,BRAVE
49,VANCE JOY,RIPTIDE
50,MARTIN GARRIX & JAY HARDWAY,WIZARD
51,VAMPS,WILD HEART
52,KRISTEN BELL/SANTINO FONTANA,LOVE IS AN OPEN DOOR
53,DEMI LOVATO,LET IT GO
54,GARY BARLOW,LET ME GO
55,TREY SONGZ,NA NA
56,JASON DERULO,TRUMPETS
57,KATY PERRY,ROAR
58,DAVID GUETTA FT SKYLAR GREY,SHOT ME DOWN
59,PAOLO NUTINI,IRON SKY
60,PAOLO NUTINI,BETTER MAN
61,AVICII,WAKE ME UP
62,KAISER CHIEFS,COMING HOME
63,PASSENGER,HEART'S ON FIRE
64,DISCLOSURE FT ELIZA DOOLITTLE,YOU & ME
65,ZEDD FT HAYLEY WILLIAMS,STAY THE NIGHT
66,IMAGINE DRAGONS,DEMONS
67,HAIM,IF I COULD CHANGE YOUR MIND
68,ONEREPUBLIC & ALESSO,IF I LOSE MYSELF
69,SHAKIRA,EMPIRE
70,ONE DIRECTION,STORY OF MY LIFE
71,VAMPS,CAN WE DANCE
72,LILY ALLEN,OUR TIME
73,FLO RIDA,HOW I FEEL
74,MILEY CYRUS,WRECKING BALL
75,PASSENGER,LET HER GO
76,LITTLE MIX,WORD UP
77,FUSE ODG,MILLION POUND GIRL (BADDER THAN BAD)
78,BASTILLE,POMPEII
79,DJ FRESH/JAY FAY/MS DYNAMITE,DIBBY DIBBY SOUND
80,T-PAIN FT TEDDY VERSETI,CHURCH
81,ALICIA KEYS FT KENDRICK LAMAR,IT'S ON AGAIN
82,LILY ALLEN,AIR BALLOON
83,JUSTIN BIEBER FT CHANCE,CONFIDENT
84,ONE DIRECTION,MIDNIGHT MEMORIES
85,EMINEM FT RIHANNA,THE MONSTER
86,BASTILLE,OF THE NIGHT
87,SHAKIRA FT RIHANNA,CAN'T REMEMBER TO FORGET YOU
88,JOHN NEWMAN,LOVE ME AGAIN
89,TUJAMO & PLASTIK FUNK/SNEAKBO,DR WHO
90,CALVIN HARRIS/ALESSO/HURTS,UNDER CONTROL
91,JOSH GAD,IN SUMMER
92,JAMES BLUNT,BONFIRE HEART
93,FOXES,LET GO FOR TONIGHT
94,JUSTIN TIMBERLAKE,NOT A BAD THING
95,ELLIE GOULDING,BURN
96,LORDE,ROYALS
97,NEON JUNGLE,BRAVEHEART
98,KID INK FT CHRIS BROWN,SHOW ME
99,BEYONCE,XO
100,ROBIN THICKE/TI/PHARRELL,BLURRED LINES
