positions,artists,titles
1,THE SPECIALS,GHOST TOWN
2,STARSOUND,STARS ON 45 (VOLUME 2)
3,BAD MANNERS,CAN CAN
4,SPANDAU BALLET,CHANT NO.1 (I DON'T NEED THIS PRESSURE ON)
5,IMAGINATION,BODY TALK
6,MOTORHEAD,MOTORHEAD (LIVE)
7,ABBA,LAY ALL YOUR LOVE ON ME
8,TOM TOM CLUB,WORDY RAPPINGHOOD
9,STEVIE WONDER,HAPPY BIRTHDAY
10,THIRD WORLD,DANCING ON THE FLOOR (HOOKED ON LOVE)
11,KATE BUSH,SAT IN YOUR LAP
12,BOB MARLEY & THE WAILERS,NO WOMAN NO CRY {1981}
13,MICHAEL JACKSON,ONE DAY IN YOUR LIFE
14,RANDY CRAWFORD,YOU MIGHT NEED SOMEBODY
15,DEPECHE MODE,NEW LIFE
16,SHEENA EASTON,FOR YOUR EYES ONLY
17,ODYSSEY,GOING BACK TO MY ROOTS
18,SAXON,NEVER SURRENDER
19,ELAINE PAIGE,MEMORY
20,THE JACKSONS,WALK RIGHT NOW
21,QUINCY JONES,RAZZAMATAZZ
22,SHAKIN' STEVENS,GREEN DOOR
23,DEXY'S MIDNIGHT RUNNERS,SHOW ME
24,KIRSTY MACCOLL,THERE'S A GUY WORKS DOWN THE CHIP SHOP SWEARS HE'S ELVIS
25,VISAGE,VISAGE
26,RAINBOW,CAN'T HAPPEN HERE
27,EVELYN KING,I'M IN LOVE
28,REO SPEEDWAGON,TAKE IT ON THE RUN
29,DURAN DURAN,GIRLS ON FILM
30,TIGHT FIT,BACK TO THE SIXTIES
31,LINX,THROW AWAY THE KEY
32,EVASIONS,WIKKA WRAP
33,ROYAL PHILHARMONIC ORCHESTRA,HOOKED ON CLASSICS
34,BUCKS FIZZ,PIECE OF THE ACTION
35,GIDEA PARK,BEACH BOY GOLD
36,KRAFTWERK,THE MODEL/COMPUTER LOVE
37,ULTRAVOX,ALL STOOD STILL
38,CARL CARLTON,"SHE'S A BAD MAMA JAMA (SHE'S BUILT, SHE'S STACKED)"
39,SMOKEY ROBINSON,BEING WITH YOU
40,KATE ROBBINS AND BEYOND,MORE THAN IN LOVE
41,BB&Q,ON THE BEAT
42,CHAMPAIGN,HOW 'BOUT US
43,VOGGUE,DANCING THE NIGHT AWAY
44,THE VAPORS,JIMMIE JONES
45,JOE JACKSON,JUMPIN' JIVE
46,ADAM & THE ANTS,STAND AND DELIVER
47,RAINBOW,KILL THE KING {1981}
48,GIRLSCHOOL,C'MON LET'S GO
49,ECHO & THE BUNNYMEN,A PROMISE
50,SQUEEZE,TEMPTED
51,VANGELIS,HEAVEN AND HELL (THEME FROM 'THE COSMOS')
52,JIM STEINMAN,ROCK AND ROLL DREAMS COME THROUGH
53,DAVE EDMUNDS AND THE STRAY CATS,THE RACE IS ON
54,RED SOVINE,TEDDY BEAR
55,CANDIDO,JINGO
56,KID CREOLE AND THE COCONUTS PRESENT COATI MUNDI,ME NO POP I
57,LOBO,THE CARIBBEAN DISCO SHOW
58,DIANA WILLIAMS,TEDDY BEAR'S LAST RIDE
59,999,LIL RED RIDING HOOD
60,ROSE TATTOO,ROCK 'N' ROLL OUTLAW
61,THE KINKS,BETTER THINGS
62,KOOL AND THE GANG,TAKE IT TO THE TOP (CLIMBING)
63,BILL WYMAN,(SI SI) JE SUIS UN ROCK STAR
64,THE UNDERTONES,JULIE OCEAN
65,THE PSYCHEDELIC FURS,PRETTY IN PINK
66,DEPARTMENT S,GOING LEFT RIGHT
67,TOYAH,I WANT TO BE FREE
68,EDDY GRANT,"I LOVE YOU, YES I LOVE YOU"
69,PAUL GARDINER AND GARY NUMAN,STORMTROOPER IN DRAG
70,SHAKATAK,BRAZILIAN DAWN
71,THE BEAT,DOORS OF YOUR HEART
72,BARRY BIGGS,WIDE AWAKE IN A DREAM
73,GILLAN,NO LAUGHING IN HEAVEN
74,HAZEL O'CONNOR,WILL YOU
75,THE BROTHERS JOHNSON,THE REAL THING
