positions,artists,titles
1,EMINEM,STAN
2,BOB THE BUILDER,CAN WE FIX IT
3,S CLUB 7,NEVER HAD A DREAM COME TRUE
4,DESTINY'S CHILD,INDEPENDENT WOMEN
5,LEANN RIMES,CAN'T FIGHT THE MOONLIGHT
6,BAHA MEN,WHO LET THE DOGS OUT
7,BRITNEY SPEARS,STRONGER
8,PUBLIC DOMAIN,OPERATION BLADE (BASS IN THE PLACE)
9,WYCLEF FT MARY J BLIGE,911
10,TWEENIES,NUMBER 1
11,MADONNA,DON'T TELL ME
12,CRAIG DAVID,WALKING AWAY
13,SISQO,INCOMPLETE
14,DA MUTTZ,WASSUUP
15,WARP BROTHERS VS AQUAGEN,PHATT BASS
16,SONIQUE,I PUT A SPELL ON YOU
17,JAY-Z,I JUST WANNA LOVE U (GIVE IT 2 ME)
18,WU-TANG CLAN,GRAVEL PIT
19,DAFT PUNK,ONE MORE TIME
20,RONAN KEATING,THE WAY YOU MAKE ME FEEL
21,WESTLIFE,MY LOVE
22,BON JOVI,THANK YOU FOR LOVING ME
23,ARTFUL DODGER FT LIFFORD,PLEASE DON'T TURN ME ON
24,DARUDE,FEEL THE BEAT
25,RICKY MARTIN,SHE BANGS
26,TOPLOADER,DANCING IN THE MOONLIGHT
27,BOMFUNK MC'S,UP ROCKING BEATS
28,LOST WITNESS,7 COLOURS
29,KANDI,DON'T THINK I'M NOT
30,A1,SAME OLD BRAND NEW YOU
31,JUNIOR JACK,MY FEELING
32,DANIEL O'DONNELL,MORNING HAS BROKEN
33,MELANIE C,IF THAT WERE ME
34,TRUE PARTY,WHAZZUP
35,ROBBIE WILLIAMS/KYLIE MINOGUE,KIDS
36,ANASTACIA,I'M OUTTA LOVE
37,DELERIUM FT SARAH MCLACHLAN,SILENCE
38,PAUL VAN DYK,WE ARE ALIVE
39,SPICE GIRLS,HOLLER/LET LOVE LEAD THE WAY
40,BACKSTREET BOYS,SHAPE OF MY HEART
41,OFFSPRING,ORIGINAL PRANKSTER
42,FOO FIGHTERS,NEXT YEAR
43,ALL SAINTS,BLACK COFFEE
44,MARTINE MCCUTCHEON,I'M OVER YOU
45,NELLY,COUNTRY GRAMMAR
46,APOLLO FOUR FORTY,CHARLIE'S ANGELS 2000
47,STEPS,STOMP
48,MYSTIKAL,SHAKE YA ASS
49,QUO VADIS,SONIC BOOM (LIFE'S TOO SHORT)
50,MADONNA,MUSIC
51,NSYNC,THIS I PROMISE YOU
52,666,DEVIL
53,CHRISTINA AGUILERA,COME ON OVER BABY (ALL I WANT IS YOU)
54,AT THE DRIVE IN,ROLODEX PROPAGANDA
55,REEF,SUPERHERO
56,SPILLER,GROOVEJET (IF THIS AIN'T LOVE)
57,GURU'S JAZZMATAZZ/ANGIE STONE,KEEP YOUR WORRIES
58,SAVAGE GARDEN,HOLD ME
59,M DUBS FT LADY SAW,BUMP N GRIND (I AM FEELING HOT TONIGHT)
60,BUSTA RHYMES,FIRE
61,MODJO,LADY (HEAR ME TONIGHT)
62,ARCHITECHS FT NANA,BODY GROOVE
63,SAMANTHA MUMBA,BODY II BODY
64,POINT BREAK,WHAT ABOUT US
65,U2,BEAUTIFUL DAY
66,COLDPLAY,TROUBLE
67,GABRIELLE,SHOULD I STAY
68,VICIOUS CIRCLES,VICIOUS CIRCLES
69,ZOMBIE NATION,KERNKRAFT 400
70,SADE,BY YOUR SIDE
71,LUCY PEARL,DON'T MESS WITH MY MAN
72,ROBBIE WILLIAMS,ROCK DJ
73,S CLUB 7,NATURAL
74,LIMP BIZKIT,MY GENERATION
75,TRUE STEPPERS FT BRIAN HARVEY,TRUE STEP TONIGHT
76,A1,TAKE ON ME
77,FATBOY SLIM,SUNSET (BIRD OF PREY)
78,BILLIE PIPER,SOMETHING DEEP INSIDE
79,O T QUARTET,HOLD THAT SUCKER DOWN
80,FINLEY QUAYE,WHEN I BURN OFF INTO THE DISTANCE
81,ANDY FARLEY,DEVASTATING
82,KYLIE MINOGUE,ON A NIGHT LIKE THIS
83,AZZIDO DA BASS,DOOMS NIGHT
84,TINDERSTICKS,WHAT IS A MAN
85,MARISSA,DEDICATED TO LOVE
86,AFTERBURN,NORTH POLE
87,SHEENA EASTON,GIVING UP GIVING IN
88,RONAN KEATING,LIFE IS A ROLLERCOASTER
89,BLACK CONNECTION,KEEP DOIN' IT
90,BLUR,MUSIC IS MY RADAR
91,PQM FT CICA,THE FLYING SONG
92,DARREN CHRISTIAN,UNI - FIKTION
93,HALO VARGA,FUTURE
94,SONIQUE,IT FEELS SO GOOD
95,WAY OUT WEST,THE FALL
96,COLDPLAY,YELLOW
97,STEPHEN GATELY,I BELIEVE
98,SALT TANK,EUGINA
99,SCARLET DIVISION,SUNDIAL
100,VENGABOYS,CHEEKAH BOW BOW (THAT COMPUTER SONG)
