positions,artists,titles
1,DR. HOOK,WHEN YOU'RE IN LOVE WITH A BEAUTIFUL WOMAN
2,QUEEN,CRAZY LITTLE THING CALLED LOVE
3,THE JAM,THE ETON RIFLES
4,THE COMMODORES,STILL
5,LENA MARTELL,ONE DAY AT A TIME
6,DONNA SUMMER AND BARBRA STREISAND,NO MORE TEARS (ENOUGH IS ENOUGH)
7,ABBA,GIMME GIMME GIMME
8,B.A. ROBERTSON,KNOCKED IT OFF
9,KOOL AND THE GANG,LADIES NIGHT
10,MADNESS,ONE STEP BEYOND...
11,THE RAMBLERS,THE SPARROW
12,SPECIALS FEATURING RICO+,A MESSAGE TO YOU RUDY/NITE KLUB FT RICO+
13,HERB ALPERT,RISE
14,SUZI QUATRO,SHE'S IN LOVE WITH YOU
15,GARY NUMAN,COMPLEX
16,SELECTER,ON MY RADIO
17,ELECTRIC LIGHT ORCHESTRA,CONFUSION/LAST TRAIN TO LONDON
18,GIBSON BROTHERS,QUE SERA MI VIDA
19,VIOLA WILLS,GONNA GET ALONG WITHOUT YOU NOW
20,DYNASTY,I DON'T WANT TO BE A FREAK
21,THE ISLEY BROTHERS,IT'S A DISCO NIGHT (ROCK DON'T STOP)
22,IRIS WILLIAMS,HE WAS BEAUTIFUL (CAVATINA)
23,THE BOOMTOWN RATS,DIAMOND SMILES
24,SAD CAFE,EVERY DAY HURTS
25,FLEETWOOD MAC,TUSK
26,MATCHBOX,ROCKABILLY REBEL
27,THE MOODY BLUES,NIGHTS IN WHITE SATIN
28,TOURISTS,I ONLY WANT TO BE WITH YOU
29,THIN LIZZY,SARAH
30,DAN-I,MONKEY CHOP
31,ROBERT JOHN,SAD EYES
32,SECRET AFFAIR,LET YOUR HEART DANCE
33,XTC,MAKING PLANS FOR NIGEL
34,SKIDS,WORKING FOR THE YANKEE DOLLAR
35,BLONDIE,UNION CITY BLUE
36,ROSE ROYCE,IS IT LOVE YOU'RE AFTER
37,ERROL DUNKLEY,O.K. FRED
38,CATS U.K.,LUTON AIRPORT
39,SHOWADDYWADDY,A NIGHT AT DADDY GEE'S
40,THE DOOLEYS,THE CHOSEN FEW
41,MICHAEL JACKSON,DON'T STOP 'TIL YOU GET ENOUGH
42,THE BUGGLES,VIDEO KILLED THE RADIO STAR
43,EARTH WIND AND FIRE,STAR
44,LENE LOVICH,BIRD SONG
45,JANIS IAN,FLY TOO HIGH
46,ATMOSFEAR,DANCING IN OUTER SPACE
47,THE POLICE,FALL OUT
48,THE PRETENDERS,BRASS IN POCKET
49,THE UNDERTONES,YOU'VE GOT MY NUMBER
50,LOWRELL,MELLOW MELLOW RIGHT ON
51,CLIFF RICHARD,HOT SHOT
52,STORM,IT'S MY HOUSE
53,THE THREE DEGREES,MY SIMPLE HEART
54,STATUS QUO,LIVING ON AN ISLAND
55,MARIANNE FAITHFULL,THE BALLAD OF LUCY JORDAN
56,THE POLICE,MESSAGE IN A BOTTLE
57,CHARLIE DANIELS BAND,THE DEVIL WENT DOWN TO GEORGIA
58,ROCKY BURNETTE,TIRED OF TOEIN' THE LINE
59,CHIC,MY FORBIDDEN LOVER
60,DIANA ROSS,IT'S MY HOUSE
61,DOLLAR,I WANNA HOLD YOUR HAND
62,SHEILA AND B DEVOTION,SPACER
63,DEF LEPPARD,WASTED
64,STEVIE WONDER,SEND ONE YOUR LOVE
65,SHAM 69,YOU'RE A BETTER MAN THAN I
66,CHARLIE DORE,PILOT OF THE AIRWAVES
67,PAUL PHOENIX,"NUNC DIMITTIS (THEME FROM 'TINKER, TAILOR, SOLDIER, SPY')"
68,FREDDIE JAMES,GET UP AND BOOGIE
69,SPARKS,TRYOUTS FOR THE HUMAN RACE
70,SHALAMAR,THE SECOND TIME AROUND
71,ANGELIC UPSTARTS,NEVER 'AD NOTHIN'
72,DAVE EDMUNDS,CRAWLING FROM THE WRECKAGE
73,MICHAEL JACKSON,OFF THE WALL
74,CHRIS THOMPSON AND NIGHT,IF YOU REMEMBER ME
75,DARTS,CAN'T GET ENOUGH OF YOUR LOVE
