positions,artists,titles
1,SHOWADDYWADDY,UNDER THE MOON OF LOVE
2,CHICAGO,IF YOU LEAVE ME NOW
3,LEO SAYER,YOU MAKE ME FEEL LIKE DANCING
4,QUEEN,SOMEBODY TO LOVE
5,ELECTRIC LIGHT ORCHESTRA,LIVIN' THING
6,ABBA,"MONEY, MONEY, MONEY"
7,YVONNE ELLIMAN,LOVE ME
8,DR HOOK,IF NOT YOU
9,BONNIE TYLER,LOST IN FRANCE
10,PUSSYCAT,MISSISSIPPI
11,ELTON JOHN,SORRY SEEMS TO BE THE HARDEST WORD
12,ROD STEWART,GET BACK
13,THE STEVE MILLER BAND,ROCK 'N' ME
14,JOHNNY MATHIS,WHEN A CHILD IS BORN
15,NEIL DIAMOND,BEAUTIFUL NOISE
16,MUD,LEAN ON ME
17,BARRY WHITE,DON'T MAKE ME WAIT TOO LONG
18,CLIMAX BLUES BAND,COULDN'T GET IT RIGHT
19,THE WHO,SUBSTITUTE {1976}
20,WILD CHERRY,PLAY THAT FUNKY MUSIC
21,HANK C. BURNETTE,SPINNING ROCK BOOGIE
22,KURSAAL FLYERS,LITTLE DOES SHE KNOW
23,DANA,FAIRY TALE
24,THE MANHATTANS,HURT
25,BILLY OCEAN,STOP ME (IF YOU'VE HEARD IT ALL BEFORE)
26,MIKE OLDFIELD,PORTSMOUTH
27,GLADYS KNIGHT AND THE PIPS,SO SAD THE SONG
28,TAVARES,DON'T TAKE AWAY THE MUSIC
29,THE STYLISTICS,YOU'LL NEVER GET TO HEAVEN EP
30,DEMIS ROUSSOS,WHEN FOREVER HAS GONE
31,JOAN ARMATRADING,LOVE AND AFFECTION
32,SANDPIPERS,HANG ON SLOOPY
33,PAUL NICHOLAS,DANCING WITH THE CAPTAIN
34,THE FOUR SEASONS,WE CAN WORK IT OUT
35,SUTHERLAND BROTHERS AND QUIVER,SECRETS
36,ROD STEWART,SAILING {1976}
37,NILSSON,WITHOUT YOU {1976}
38,SMOKIE,LIVING NEXT DOOR TO ALICE
39,LALO SCHIFRIN,JAWS
40,CLIFF RICHARD,HEY MR DREAM MAKER
41,EDDIE AND THE HOTRODS,TEENAGE DEPRESSION
42,THE BEE GEES,LOVE'S SO RIGHT
43,CHRIS HILL,BIONIC SANTA
44,BE BOP DELUXE,HOT VALVES
45,BARRY BIGGS,SIDESHOW
46,TINA CHARLES,DR. LOVE
47,ROD STEWART,MAGGIE MAY
48,PAUL NICHOLAS,GRANDMA'S PARTY
49,TOMMY HUNT,ONE FINE MORNING
50,FLEETWOOD MAC,SAY YOU LOVE ME
