positions,artists,titles
1,ELVIS PRESLEY,ALL SHOOK UP
2,LONNIE DONEGAN,GAMBLIN' MAN/PUTTING ON THE STYLE
3,DIAMONDS,LITTLE DARLIN'
4,RONNIE HILTON,AROUND THE WORLD
5,RUSS HAMILTON,WE WILL MAKE LOVE
6,JOHNNIE RAY,YES TONIGHT JOSEPHINE
7,NAT 'KING' COLE,WHEN I FALL IN LOVE
8,KING BROTHERS,A WHITE SPORT COAT (AND A PINK CARNATION)
9,BING CROSBY,AROUND THE WORLD
10,TOMMY STEELE AND THE STEELMEN,BUTTERFINGERS
11,PEGGY LEE,MR WONDERFUL
12,PAT BOONE,LOVE LETTERS IN THE SAND
13,ELVIS PRESLEY,(LET ME BE YOUR) TEDDY BEAR
14,CHARLIE GRACIE,FABULOUS
15,CHARLES MCDEVITT SKIFFLE GROUP FEATURING NANCY WHISKEY,FREIGHT TRAIN FT NANCY WHISKEY
16,ANDY WILLIAMS,I LIKE YOUR KIND OF LOVE
17,ANDY WILLIAMS,BUTTERFLY
18,LITTLE RICHARD,LUCILLE
19,THE EVERLY BROTHERS,BYE BYE LOVE
20,HARRY BELAFONTE,ISLAND IN THE SUN
21,TERRY DENE,A WHITE SPORT COAT (AND A PINK CARNATION)
22,VERA LYNN,TRAVELLIN' HOME
23,GUY MITCHELL,ROCK-A-BILLY
24,GRACIE FIELDS,AROUND THE WORLD
25,CHUCK BERRY,SCHOOL DAY (RING! RING! GOES THE BELL)
26,ELVIS PRESLEY,TOO MUCH
27,TONY BRENT,DARK MOON
28,SAL MINEO,START MOVIN' (IN MY DIRECTION)
29,DON LANG AND HIS FRANTIC FIVE,SCHOOL DAY (RING! RING! GOES THE BELL)
30,LEROY ANDERSON AND HIS POPS CONCERT ORCHESTRA,FORGOTTEN DREAMS
