positions,artists,titles
1,DIANA ROSS,I'M STILL WAITING
2,THE NEW SEEKERS,NEVER ENDING SONG OF LOVE
3,DAWN,WHAT ARE YOU DOING SUNDAY
4,T. REX,GET IT ON
5,THE FAMILY,IN MY OWN TIME
6,PIONEERS,LET YOUR YEAH BE YEAH
7,ATOMIC ROOSTER,DEVIL'S ANSWER
8,BUFFY SAINTE-MARIE,SOLDIER BLUE
9,THE TAMS,HEY GIRL DON'T BOTHER ME
10,GEORGE HARRISON,BANGLA-DESH
11,NEW WORLD,TOM-TOM TURNAROUND
12,CURTIS MAYFIELD,MOVE ON UP
13,MIDDLE OF THE ROAD,CHIRPY CHIRPY CHEEP CHEEP
14,THE WHO,WON'T GET FOOLED AGAIN
15,CAROLE KING,IT'S TOO LATE/I FEEL THE EARTH MOVE
16,ST. CECILIA,LEAP UP AND DOWN (WAVE YOUR KNICKERS IN THE AIR)
17,ELVIS PRESLEY,HEARTBREAK HOTEL/HOUND DOG
18,SLADE,GET DOWN AND GET WITH IT
19,LOBO,ME AND YOU AND A DOG NAMED BOO
20,GILBERT O'SULLIVAN,WE WILL
21,CURVED AIR,BACK STREET LUV
22,THE SWEET,CO-CO
23,THE DELFONICS,LA-LA MEANS I LOVE YOU
24,DAVE AND ANSEL COLLINS,MONKEY SPANNER
25,NANCY SINATRA AND LEE HAZLEWOOD,DID YOU EVER
26,THE SUPREMES,NATHAN JONES
27,BOB DYLAN,WATCHING THE RIVER FLOW
28,GREYHOUND,BLACK AND WHITE
29,KEN DODD,WHEN LOVE COMES ROUND AGAIN
30,DAWN,KNOCK THREE TIMES
31,FORMATIONS,AT THE TOP OF THE STAIRS
32,SHIRLEY BASSEY,FOR ALL WE KNOW
33,DANIEL BOONE,DADDY DON'T YOU WALK SO FAST
34,VELVELETTES,THESE THINGS WILL KEEP ME LOVING YOU
35,THE MOVE,TONIGHT
36,CREEDENCE CLEARWATER REVIVAL,SWEET HITCH-HIKER
37,THE SUPREMES AND THE FOUR TOPS,"RIVER DEEP, MOUNTAIN HIGH"
38,THE TEMPTATIONS,JUST MY IMAGINATION
39,JAMES TAYLOR,YOU'VE GOT A FRIEND
40,GERRY MONROE,LITTLE DROPS OF SILVER
41,BLUE MINK,BANNER MAN
42,PAUL AND LINDA MCCARTNEY,BACK SEAT OF MY CAR
43,CLIFF RICHARD,FLYING MACHINE
44,HOT CHOCOLATE,I BELIEVE (IN LOVE)
45,HURRICANE SMITH,DON'T LET IT DIE
46,BOB AND MARCIA,PIED PIPER
47,TONY CHRISTIE,I DID WHAT I DID FOR MARIA
48,THE CHI-LITES,(FOR GOD'S SAKE) GIVE MORE POWER TO THE PEOPLE
49,THE JACKSON 5,NEVER CAN SAY GOODBYE
50,CAT STEVENS,MOON SHADOW
