positions,artists,titles
1,MICHAEL JACKSON WITH SIEDAH GARRETT,I JUST CAN'T STOP LOVING YOU
2,LOS LOBOS,LA BAMBA
3,SPAGNA,CALL ME
4,NEW ORDER,TRUE FAITH
5,HEART,ALONE
6,HUE AND CRY,LABOUR OF LOVE
7,ATLANTIC STARR,ALWAYS
8,MADONNA,WHO'S THAT GIRL
9,DEF LEPPARD,ANIMAL
10,SINITTA,TOY BOY
11,LINDA RONSTADT AND JAMES INGRAM,SOMEWHERE OUT THERE
12,WET WET WET,SWEET LITTLE MYSTERY
13,STOCK AITKEN WATERMAN,ROADBLOCK
14,RICK ASTLEY,NEVER GONNA GIVE YOU UP
15,FREDDIE MCGREGOR,JUST DON'T WANT TO BE LONELY
16,BANANARAMA,I HEARD A RUMOUR
17,BOOGIE BOX HIGH,JIVE TALKIN'
18,BEASTIE BOYS,SHE'S ON IT
19,PET SHOP BOYS,IT'S A SIN
20,BRUCE WILLIS,UNDER THE BOARDWALK
21,LUTHER VANDROSS,I REALLY DIDN'T MEAN IT
22,JUDY BOUCHER,YOU CAUGHT MY EYE
23,MEL AND KIM,F.L.M.
24,PSEUDO ECHO,FUNKY TOWN
25,SAMANTHA FOX,I SURRENDER (TO THE SPIRIT OF THE NIGHT)
26,MOTLEY CRUE,GIRLS GIRLS GIRLS
27,TERENCE TRENT D'ARBY,WISHING WELL
28,SHAKIN' STEVENS,A LITTLE BOOGIE WOOGIE (IN THE BACK OF MY MIND)
29,BON JOVI,NEVER SAY GOODBYE
30,THE JESUS AND MARY CHAIN,HAPPY WHEN IT RAINS
31,SHERRICK,JUST CALL
32,THE GAP BAND,OOPS UPSIDE YOUR HEAD {1987}
33,KIM WILDE,SAY YOU REALLY WANT ME
34,WAX,BRIDGE TO YOUR HEART
35,ERROL BROWN,PERSONAL TOUCH
36,ECHO & THE BUNNYMEN,LIPS LIKE SUGAR
37,MARILLION,SUGAR MICE
38,PRINCE,U GOT THE LOOK
39,BLACK,SWEETEST SMILE
40,A-HA,THE LIVING DAYLIGHTS
41,CLIFF RICHARD,MY PRETTY ONE
42,WHITNEY HOUSTON,I WANNA DANCE WITH SOMEBODY (WHO LOVES ME)
43,THEN JERICO,THE MOTIVE
44,THE TEMPTATIONS,PAPA WAS A ROLLING STONE
45,THE FIRM,STAR TREKKIN'
46,BOY GEORGE,SOLD
47,KENNY G,SONGBIRD
48,T'PAU,HEART AND SOUL
49,RITCHIE VALENS,LA BAMBA
50,DYNAMIX II FEATURING TOO TOUGH TEE,JUST GIVE THE DJ A BREAK FT TOO TOUGH TEE
51,MILLIE,MY BOY LOLLIPOP {1987}
52,SQUEEZE,HOURGLASS
53,ROBBIE NEVIL,WOT'S IT TO YA
54,WAS (NOT WAS),SPY IN THE HOUSE OF LOVE
55,DAVID GRANT,CHANGE
56,JONATHAN BUTLER,LIES
57,BROTHER BEYOND,CHAIN-GANG SMILE
58,NATALIE COLE,JUMP START
59,SPEAR OF DESTINY,WAS THAT YOU
60,SLY AND ROBBIE,FIRE
61,JACKIE WILSON,(YOUR LOVE KEEPS LIFTING ME) HIGHER AND HIGHER {1987}
62,WHITESNAKE,IS THIS LOVE
63,CURIOSITY KILLED THE CAT,MISFIT {1987}
64,THE CHRISTIANS,HOOVERVILLE (AND THEY PROMISED US THE WORLD)
65,DIONNE WARWICK AND JEFFREY OSBOURNE,LOVE POWER
66,JOHN FARNHAM,YOU'RE THE VOICE
67,BLOW MONKEYS,SOME KIND OF WONDERFUL
68,GEORGE MICHAEL,I WANT YOUR SEX
69,THE WHISPERS,SPECIAL FX
70,MIRAGE,SERIOUS MIX
71,ROXANNE SHANTE,HAVE A NICE DAY
72,PRETENDERS FOR 007,IF THERE WAS A MAN
73,WESTWORLD,WHERE THE ACTION IS
74,U2,I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR
75,COLONEL ABRAMS,HOW SOON WE FORGET
76,DEJA,SERIOUS
77,LILLO THOMAS,DOWNTOWN
78,JOHN FARNHAM,PRESSURE DOWN
79,ICEHOUSE,CRAZY
80,DANNY WILSON,MARY'S PRAYER
81,YELLO AND SHIRLEY BASSEY,THE RHYTHM DIVINE
82,LAURA BRANIGAN,SHATTERED GLASS
83,EXPOSE,POINT OF NO RETURN
84,THE FATBACK BAND,I FOUND LOVIN' {1987}
85,SIMPLE MINDS,PROMISED YOU A MIRACLE (LIVE)
86,RED BOX,CHENKO
87,DAVID JOSEPH,NO TURNING BACK
88,MR LEE,I CAN'T FORGET
89,THIS WAY UP,TELL ME WHY
90,SAMMY HAGAR,GIVE TO LIVE
91,BROKEN ENGLISH,COMIN' ON STRONG
92,OFF,ELECTRICA SALSA
93,IMAGINATION,THE LAST TIME
94,SWEET PEOPLE,ET LES OISEAUX CHANTAIENT (AND THE BIRDS WERE SINGING) {1987}
95,JOHN WAITE,THESE TIMES ARE HARD FOR LOVERS
96,PETE WYLIE,IF I LOVE YOU
97,ALEXANDER O'NEAL,FAKE
98,MIRAGE,JACK MIX II/III
99,SIMPLY RED,MAYBE SOMEDAY
100,TASHAN,CHASIN' A DREAM
