positions,artists,titles
1,PUSSYCAT,MISSISSIPPI
2,DEMIS ROUSSOS,WHEN FOREVER HAS GONE
3,ROD STEWART,SAILING {1976}
4,CHICAGO,IF YOU LEAVE ME NOW
5,THE MANHATTANS,HURT
6,ABBA,DANCING QUEEN
7,SIMON MAY,SUMMER OF MY LIFE
8,SHERBET,HOWZAT
9,TAVARES,DON'T TAKE AWAY THE MUSIC
10,RICK DEES AND HIS CAST OF IDIOTS,DISCO DUCK
11,REAL THING,CAN'T GET BY WITHOUT YOU
12,SMOKIE,I'LL MEET YOU AT MIDNIGHT
13,ELVIS PRESLEY,GIRL OF MY BEST FRIEND
14,THE RITCHIE FAMILY,THE BEST DISCO IN TOWN
15,PAUL NICHOLAS,DANCING WITH THE CAPTAIN
16,BAY CITY ROLLERS,I ONLY WANNA BE WITH YOU
17,TINA CHARLES,DANCE LITTLE LADY DANCE
18,KIKI DEE,LOVING AND FREE
19,DETROIT SPINNERS,THE RUBBERBAND MAN
20,WILD CHERRY,PLAY THAT FUNKY MUSIC
21,THE WURZELS,I AM A CIDER DRINKER
22,CLIMAX BLUES BAND,COULDN'T GET IT RIGHT
23,LALO SCHIFRIN,JAWS
24,MR. ACKER BILK,ARIA
25,J.A.L.N. BAND,DISCO MUSIC-I LIKE IT
26,JOAN ARMATRADING,LOVE AND AFFECTION
27,MANFRED MANN'S EARTH BAND,BLINDED BY THE LIGHT
28,ENGLAND DAN AND JOHN FORD COLEY,I'D REALLY LOVE TO SEE YOU TONIGHT
29,THE AVERAGE WHITE BAND,QUEEN OF MY SOUL
30,CAN,I WANT MORE
31,RANDY EDELMAN,"UPTOWN, UPTEMPO WOMAN"
32,HOT BLOOD,SOUL DRACULA
33,JAMES BROWN,GET UP OFFA THAT THING
34,DAVID ESSEX,COMING HOME
35,SMOKEY ROBINSON AND THE MIRACLES,THE TEARS OF A CLOWN {1976}
36,ROD STEWART,THE KILLING OF GEORGIE
37,DANA,FAIRY TALE
38,DOROTHY MOORE,FUNNY HOW TIME SLIPS AWAY
39,THE DRIFTERS,EVERY NITE'S A SATURDAY NIGHT WITH YOU
40,NILSSON,WITHOUT YOU {1976}
41,JOHN MILES,REMEMBER YESTERDAY
42,DARYL HALL AND JOHN OATES,SHE'S GONE
43,T.REX,LASER LOVE
44,NEIL DIAMOND,BEAUTIFUL NOISE
45,JESSE GREEN,NICE AND SLOW
46,DIANA ROSS,I'M STILL WAITING {1976}
47,ELTON JOHN,BENNY AND THE JETS
48,LIVERPOOL EXPRESS,HOLD TIGHT
49,DON WILLIAMS,YOU'RE MY BEST FRIEND
50,THE STEVE MILLER BAND,ROCK 'N' ME
