positions,artists,titles
1,CLIFF RICHARD,THE YOUNG ONES
2,CHUBBY CHECKER,LET'S TWIST AGAIN
3,EDEN KANE,FORGET ME NOT
4,ELVIS PRESLEY,CAN'T HELP FALLING IN LOVE/ROCK-A-HULA BABY
5,LEROY VAN DYKE,WALK ON BY
6,NEIL SEDAKA,"HAPPY BIRTHDAY, SWEET SIXTEEN"
7,BILLY FURY,I'D NEVER FIND ANOTHER YOU
8,MR. ACKER BILK,STRANGER ON THE SHORE
9,THE EVERLY BROTHERS,CRYIN' IN THE RAIN
10,BOBBY DARIN,MULTIPLICATION
11,BOBBY VEE,RUN TO HIM
12,ADAM FAITH,LONESOME
13,SANDY NELSON,LET THERE BE DRUMS
14,LONNIE DONEGAN,THE COMANCHEROS
15,PAT BOONE,JOHNNY WILL
16,DANNY WILLIAMS,JEANNIE
17,CHUBBY CHECKER,THE TWIST {1962}
18,KENNY BALL AND HIS JAZZMEN,MIDNIGHT IN MOSCOW
19,BURL IVES,LITTLE BITTY TEAR
20,KARL DENVER,WIMOWEH
21,MIKI AND GRIFF,LITTLE BITTY TEAR
22,TOKENS,THE LION SLEEPS TONIGHT
23,JOHN D. LOUDERMILK,THE LANGUAGE OF LOVE
24,JOHN LEYTON,"SON, THIS IS SHE"
25,ANTHONY NEWLEY,D-DARLING
26,FRANKIE VAUGHAN,DON'T STOP TWIST
27,JIM REEVES,YOU'RE THE ONLY GOOD THING
28,DANNY WILLIAMS,MOON RIVER
29,GARY MILLER,THE NIGHT IS YOUNG/THERE GOES THAT SONG AGAIN
30,DEL SHANNON,SO LONG BABY
31,KEN DODD,PIANISSIMO
32,CAROL DEENE,NORMAN
33,G-CLEFS,I UNDERSTAND
34,DOROTHY PROVINE,DON'T BRING LULU
35,DANNY PEPPERMINT AND THE JUMPING JACKS,PEPPERMINT TWIST
36,DAVE BRUBECK,IT'S A RAGGY WALTZ
37,RUSS CONWAY,TOY BALLOONS
38,JOEY DEE AND THE STARLITERS,PEPPERMINT TWIST
39,SHANE FENTON AND THE FENTONES,WALK AWAY
40,DOUG SHELDON,YOUR MA SAID YOU CRIED IN YOUR SLEEP LAST NIGHT
41,PETULA CLARK,I'M COUNTING ON YOU
42,TERRY LIGHTFOOT AND HIS NEW ORLEANS JAZZMEN,KING KONG
43,CHRIS BARBER'S JAZZ BAND,REVIVAL
44,JAMES DARREN,GOODBYE CRUEL WORLD
45,PHIL MCLEAN,SMALL SAD SAM
46,BRENDA LEE,BREAK IT TO ME GENTLY
47,DON GIBSON,LONESOME NO 1
48,MATT MONRO,SOFTLY AS I LEAVE YOU
49,PETULA CLARK,MY FRIEND THE SEA
50,BOBBY VEE,TAKE GOOD CARE OF MY BABY
