positions,artists,titles
1,JERRY LEE LEWIS,GREAT BALLS OF FIRE
2,JOHNNY OTIS AND HIS ORCHESTRA WITH MARIE ADAMS,MA HE'S MAKING EYES AT ME
3,FRANK SINATRA,ALL THE WAY/CHICAGO
4,CRICKETS,OH BOY
5,MALCOLM VAUGHAN,MY SPECIAL ANGEL
6,BUDDY HOLLY,PEGGY SUE
7,JIMMIE RODGERS,KISSES SWEETER THAN WINE
8,FRANKIE VAUGHAN,KISSES SWEETER THAN WINE
9,JACKIE WILSON,REET PETITE (THE SWEETEST GIRL IN TOWN)
10,PAUL ANKA,I LOVE YOU BABY
11,THE EVERLY BROTHERS,WAKE UP LITTLE SUSIE
12,PAT BOONE,APRIL LOVE
13,PETULA CLARK,ALONE
14,LONNIE DONEGAN,JACK O'DIAMONDS
15,MICHAEL HOLLIDAY,THE STORY OF MY LIFE
16,DANNY AND THE JUNIORS,AT THE HOP
17,LAURIE LONDON,HE'S GOT THE WHOLE WORLD IN HIS HANDS
18,GARY MILLER,THE STORY OF MY LIFE
19,PAUL ANKA,DIANA
20,SOUTHLANDERS,ALONE
21,ELVIS PRESLEY,"I'M LEFT, YOU'RE RIGHT, SHE'S GONE"
22,JOHNNY OTIS SHOW,BYE BYE BABY
23,LARRY WILLIAMS,BONY MORONIE
24,HARRY BELAFONTE,MARY'S BOY CHILD
24,BILL JUSTIS,RAUNCHY
26,JIM DALE,BE MY GIRL
27,PAT BOONE,REMEMBER YOU'RE MINE/THERE'S A GOLDMINE IN THE SKY
28,LONNIE DONEGAN,MY DIXIE DARLING
29,SAM COOKE,YOU SEND ME
30,JIM DALE,CRAZY DREAM
