positions,artists,titles
1,RONNIE HILTON,NO OTHER LOVE
2,WINIFRED ATWELL,THE POOR PEOPLE OF PARIS
3,DREAMWEAVERS,IT'S ALMOST TOMORROW
4,KAY STARR,ROCK AND ROLL WALTZ
5,HILLTOPPERS,ONLY YOU
6,TERESA BREWER,A TEAR FELL
7,DAVID WHITFIELD,MY SEPTEMBER LOVE
8,LOUIS ARMSTRONG WITH HIS ALL-STARS,A THEME FROM 'THE THREEPENNY OPERA' (MACK THE KNIFE)
9,BILLY MAY,MAIN TITLE THEME FROM 'MAN WITH THE GOLDEN ARM'
10,BILL HALEY AND HIS COMETS,SEE YOU LATER ALLIGATOR
11,DAVE KING WITH THE KEYNOTES,YOU CAN'T BE TRUE TO TWO
12,LONNIE DONEGAN,LOST JOHN/STEWBALL
13,DEAN MARTIN,MEMORIES ARE MADE OF THIS
14,PAT BOONE,I'LL BE HOME
15,DAVE KING WITH THE KEYNOTES,MEMORIES ARE MADE OF THIS
16,LOU BUSCH,ZAMBESI
17,ALMA COGAN,WILLIE CAN
18,JOHNNIE RAY,AIN'T MISBEHAVIN'
19,DICK HYMAN TRIO,THEME FROM 'THE THREEPENNY OPERA'
20,JIMMY PARKINSON,THE GREAT PRETENDER
21,DEAN MARTIN,INNAMORATA
22,PERRY COMO,JUKE BOX BABY
23,MICHAEL HOLLIDAY,NOTHIN' TO DO
24,MEL TORME,MOUNTAIN GREENERY
25,BILLY VAUGHN,THEME FROM THE 'THREEPENNY OPERA'
26,EDMUND HOCKRIDGE,YOUNG AND FOOLISH
27,BEVERLEY SISTERS,WILLIE CAN
28,FRANKIE LAINE,HELL HATH NO FURY
29,BING CROSBY,IN A LITTLE SPANISH TOWN
30,ANNE SHELTON,SEVEN DAYS
