positions,artists,titles
1,BOYZONE,NO MATTER WHAT
2,STARDUST,MUSIC SOUNDS BETTER WITH YOU
3,CORRS,WHAT CAN I DO
4,SAVAGE GARDEN,TO THE MOON AND BACK
5,SWEETBOX,EVERYTHING'S GONNA BE ALRIGHT
6,SASH! FT TINA COUSINS,MYSTERIOUS TIMES
7,ALDA,REAL GOOD TIME
8,SPICE GIRLS,VIVA FOREVER
9,EMBRACE,MY WEAKNESS IS NONE OF YOUR BUSINESS
10,PRAS MICHEL FT ODB & MYA,GHETTO SUPASTAR [THAT IS WHAT YOU ARE]
11,CLEOPATRA,I WANT YOU BACK
12,SIMPLY RED,THE AIR THAT I BREATHE
13,KAVANA,SPECIAL KIND OF SOMETHING
14,PUFF DADDY FT JIMMY PAGE,COME WITH ME
15,BRANDY & MONICA,THE BOY IS MINE
16,APOLLO FOUR FORTY,LOST IN SPACE
17,ANOTHER LEVEL,FREAK ME
18,EAGLE-EYE CHERRY,SAVE TONIGHT
19,ACE OF BASE,LIFE IS A FLOWER
20,FOO FIGHTERS/WEEN,WALKING AFTER YOU/BEACON LIGHT
21,B'WITCHED,C'EST LA VIE
22,WILL SMITH,JUST THE TWO OF US
23,PLACEBO,PURE MORNING
24,DAVID MORALES PTS THE FACE,NEEDIN' U
25,JAMIROQUAI,DEEPER UNDERGROUND
26,LUCID,I CAN'T HELP MYSELF
27,LEANN RIMES,HOW DO I LIVE
28,LOVESTATION,TEARDROPS
29,BILLIE,BECAUSE WE WANT TO
30,NICOLE FT MISSY ELLIOTT/MOCHA,MAKE IT HOT
31,MOUSSE T VS HOT'N'JUICY,HORNY
32,STORM,STORM
33,FIVE,GOT THE FEELIN'
34,DES'REE,LIFE
35,JOCELYN BROWN,AIN'T NO MOUNTAIN HIGH ENOUGH
36,BRAVO ALL STARS,LET THE MUSIC HEAL YOUR SOUL
37,HINDA HICKS,I WANNA BE YOUR LADY
38,MORCHEEBA,PART OF THE PROCESS
39,CELINE DION WITH THE BEE GEES,IMMORTALITY
40,BABYBIRD,IF YOU'LL BE MINE
41,A TRIBE CALLED QUEST,FIND A WAY
42,MISSY MISDEMEANOR ELLIOTT,HIT 'EM WIT DA HEE
43,GORKY'S ZYGOTIC MYNCI,LET'S GET TOGETHER (IN OUR MINDS)
44,AQUA,MY OH MY
45,KORN,GOT THE LIFE
46,AIRSCAPE,AMAZON CHANT
47,JUSTIN,THIS BOY
48,FUN LOVIN' CRIMINALS,LOVE UNLIMITED
49,DA HOOL,BORA BORA
50,GEORGE BOWYER,GUARDIANS OF THE LAND
51,FUNKY CHOAD FEAT NICK SKITZ,THE ULTIMATE
52,KAREN RAMIREZ,LOOKING FOR LOVE
53,QUAKE FEAT MARCIA RAE,THE DAY WILL COME
54,MALANDRA BURROWS,DON'T LEAVE ME
55,BADDIEL/SKINNER/LIGHTNING SEED,3 LIONS '98
56,GALA,COME INTO MY LIFE
57,BEVERLEY KNIGHT,REWIND (FIND A WAY)
58,TZANT,BOUNCE WITH THE MASSIVE
59,NEK,LAURA
60,SOLID HARMONIE,I WANNA LOVE YOU
61,ENGLAND UNITED,(HOW DOES IT FEEL TO BE) ON TOP OF THE..
62,J. TRAVOLTA & O. NEWTON-JOHN,YOU'RE THE ONE THAT I WANT
63,AGNELLI & NELSON,EL NINO
64,ROCKET FROM THE CRYPT,LIPSTICK
65,SHED SEVEN,DEVIL IN YOUR SHOES (WALKING ALL OVER)
66,BABY BUMPS,BURNING
67,911,HOW DO YOU WANT ME TO LOVE YOU?
68,XSCAPE,THE ARMS OF THE ONE WHO LOVES YOU
69,JOE,NO ONE ELSE COMES CLOSE
70,ALOOF,WHAT I MISS THE MOST
71,FAT LES,VINDALOO
72,MAVERICKS,DANCE THE NIGHT AWAY
73,TANITA TIKARAM,I DON'T WANNA LOSE AT LOVE
74,CATATONIA,STRANGE GLUE
75,ENERGY 52,CAFE DEL MAR '98
76,FATBOY SLIM,THE ROCKAFELLER SKANK
77,ROY VEDAS,FRAGMENTS OF LIFE
78,ROLLING STONES,OUT OF CONTROL
79,RAKIM,STAY A WHILE
80,KENICKIE,STAY IN THE SUN
81,JUICE,I'LL COME RUNNIN'
82,CARRERAS/DOMINGO/PAVAROTTI,YOU'LL NEVER WALK ALONE
83,HANSON,THINKING OF YOU
84,ALL SAINTS,UNDER THE BRIDGE/LADY MARMALADE
85,SHANIA TWAIN,YOU'RE STILL THE ONE
86,TRUMAN & WOLFF FT STEEL HORSES,COME AGAIN
87,MR. VEGAS,HEADS HIGH
88,KINANE,SO FINE
89,DANA INTERNATIONAL,DIVA
90,WILL MELLOR,NO MATTER WHAT I DO
91,JANET JACKSON,GO DEEP
92,BLACK LACE,AGADOO
93,ROBBIE WILLIAMS,ANGELS
94,WHALE,CRYING AT AIRPORTS
95,SILVER SUN,"TOO MUCH, TOO LITTLE, TOO LATE"
96,MADONNA,RAY OF LIGHT
97,HIGH JINX,CALIFORNIA DREAMING
98,GROOVY 69,STARDUST MEDLEY WITH GYM TONIC
99,SAVAGE GARDEN,TRULY MADLY DEEPLY
100,TIGER,FRIENDS
